Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_DEC_ZONTE'SBIGRUG,,Zonte's Big Rug,ゾンテの大きな絨毯,Zontes großer Teppich,Tapis Géant de Zonte,Alfombra Grande de Zonte,Tapete Grande de Zonte,Большой ковёр Зонте,Tappeto Grande di Zonte,宗特的大地毯,佐特的大地毯,존테의 큰 러그,Wielki Dywan Zonte,Великий Килим Зонте,Zonte's Grote Tapijt,Zonte'nin Büyük Halısı
L_DEC_ZONTE'SCANDELABRA,,Zonte's Candelabra,ゾンテの燭台,Zontes Kandelaber,Candélabre de Zonte,Candelabro de Zonte,Candelabro de Zonte,Канделябр Зонте,Candelabro di Zonte,宗特的燭台,佐特的烛台,존테의 촛대,Kandelabr Zonte,Канделябр Зонте,Zonte's Kandelaar,Zonte'nin Şamdanı
L_DEC_ZONTE'SCHAIR,,Zonte's Chair,ゾンテの椅子,Zontes Stuhl,Chaise de Zonte,Silla de Zonte,Cadeira de Zonte,Стул Зонте,Sedia di Zonte,宗特的椅子,佐特的椅子,존테의 의자,Krzesło Zonte,Крісло Зонте,Zonte's Stoel,Zonte'nin Sandalyesi
L_DEC_ZONTE'SPILLAR,,Zonte's Pillar,ゾンテの柱,Zontes Säule,Pilier de Zonte,Pilar de Zonte,Pilar de Zonte,Столп Зонте,Pilastro di Zonte,宗特之柱,佐特的柱子,존테의 기둥,Filar Zonte,Колона Зонте,Zonte's Pilaar,Zonte'nin Sütunu
L_DEC_ZONTE'SLONGRUG,,Zonte's Long Rug,ゾンテの長い敷物,Zontes langer Teppich,Tapis Long de Zonte,Alfombra Larga de Zonte,Tapete Comprido de Zonte,Длинный ковёр Зонте,Tappeto Lungo di Zonte,宗特的長地毯,佐特的长地毯,존테의 긴 러그,Długi Dywan Zonte,Довгий килим Зонте,Zonte's Lange Tapijt,Zonte'nin Uzun Halısı
L_DEC_MAGICALFASHION,,Magical Fashion,マジカルファッション,Magische Mode,Tenue Magique,Moda Mágica,Moda Mágica,Волшебная Мода,Moda Magica,魔法時裝,魔法时尚,마법의 패션,Magiczna Moda,Магічна Мода,Magische Mode,Büyülü Moda
L_DEC_WINDSOFMAGIC,,Winds of Magic,魔法の風,Winde der Magie,Vents de Magie,Vientos de Magia,Ventos da Magia,Ветра Магии,Venti della Magia,魔法之風,魔法之风,마법의 바람,Wiatry Magii,Вітри Магії,Winden van Magie,Büyü Rüzgarları
L_DEC_GLITTERVINE,,Glittervine,キラツル,Glitzerwein,Vigne scintillante,Enredadera Brillante,Videira Cintilante,Сверкающая лоза,Lianascintillante,閃耀藤,闪光藤蔓,반짝덩굴,Błyszcząca Pnącza,Блискучоліана,Glinsterwingerd,Işıltılı Sarmaşık
L_DEC_MANAPRONGS,,Mana Prongs,マナの突起,Mana-Zinken,Pointes de Mana,Púas de Maná,Espetos de Mana,Шипы Маны,Punte di Mana,魔力尖刺,魔力尖刺,마나 가시,Kolce Many,Шипи Мани,Mana Punten,Mana Çatalları
L_DEC_WIZARDCANES,,Wizardcanes,魔道士の杖,Zauberstäbe,Bâtons de mage,Báculos de mago,Cajados de Mago,Посохи волшебника,Bastoni del Mago,巫師杖,巫师杖,마법사 지팡이,Laski Czarodzieja,Чарівні посохи,Tovenaarsstaffen,Büyücü Asaları
L_DEC_CRYSTALLIZEDMANA,,Crystallized Mana,結晶化したマナ,Kristallisiertes Mana,Mana Cristallisée,Maná Cristalizado,Mana Cristalizada,Кристаллизованная Мана,Mana Cristallizzato,結晶魔力,结晶魔力,결정화된 마나,Skrystalizowana Mana,Кристалізована Мана,Gekristalliseerde Mana,Kristalleşmiş Mana
L_DEC_SHOCKVINES,,Shockvines,ショックバイン,Schockranken,Lianes foudroyantes,Lianas de choque,Vinhas de Choque,Шоковые лозы,Liane Fulminanti,電擊藤,电击藤蔓,충격덩굴,Pnącza Szoku,Шоковиноград,Schokranken,Şok Sarmaşıkları
L_DEC_ARCANEARTIFICE,,Arcane Artifice,秘術の工芸,Arkane Kunstfertigkeit,Artifice Arcanique,Artificio Arcano,Artifício Arcano,Тайное Мастерство,Artificio Arcano,奧術技藝,奥术技艺,비전 기교,Tajemne Kunszty,Таємне Майстерство,Mystieke Kunstgreep,Büyülü Zanaat
L_DEC_ZONTE'STABLE,,Zonte's Table,ゾンテの机,Zontes Tisch,Table de Zonte,Mesa de Zonte,Mesa de Zonte,Стол Зонте,Tavolo di Zonte,宗特的桌子,佐特的桌子,존테의 테이블,Stół Zonte,Стіл Зонте,Zonte's Tafel,Zonte'nin Masası
L_DEC_ZONTE'STHRONE,,Zonte's Throne,ゾンテの玉座,Zontes Thron,Trône de Zonte,Trono de Zonte,Trono de Zonte,Трон Зонте,Trono di Zonte,宗特之座,佐特的王座,존테의 왕좌,Tron Zonte,Трон Зонте,Zonte's Troon,Zonte'nin Tahtı
L_DEC_TRIBUTETOAURUM,,Tribute to Aurum,黄金への賛辞,Tribut an Aurum,Hommage à Aurum,Tributo a Aurum,Tributo a Aurum,Дань Ауруму,Tributo ad Aurum,黃金致敬,奥鲁姆的进贡祭坛,아우룸에게 바치는 헌사,Hołd dla Aurum,Данина Ауруму,Eerbetoon aan Aurum,Aurum'a Saygı
L_DEC_AURUM'SBANNER,,Aurum's Banner,オーラムの旗印,Aurums Banner,Bannière d'Aurum,Estandarte de Aurum,Estandarte de Aurum,Знамя Аурума,Vessillo di Aurum,奧倫的旗幟,奥鲁姆的旗帜,아우룸의 깃발,Sztandar Aurum,Знамено Аурума,Aurums Banier,Aurum'un Sancağı
L_DEC_AURUM'SBIGRUG,,Aurum's Big Rug,オーラムの大きな絨毯,Aurums großer Teppich,Tapis Géant d'Aurum,Alfombra Grande de Aurum,Tapete Grande de Aurum,Большой Ковер Аурума,Tappeto Grande di Aurum,奧倫的大地毯,奥鲁姆的大地毯,아우룸의 큰 러그,Wielki Dywan Aurum,Великий Килим Аурума,Aurums Grote Tapijt,Aurum'un Büyük Halısı
L_DEC_AURUM'SGEMCANDLE,,Aurum's Gem Candle,オーラムの宝石の蝋燭,Aurums Edelsteinkerze,Bougie de Gemme d'Aurum,Vela de Gema de Aurum,Vela de Gema de Aurum,Свеча-самоцвет Аурума,Candela di Gemma di Aurum,奧倫的寶石蠟燭,奥鲁姆的宝石蜡烛,아우룸의 보석 양초,Świeca Klejnotowa Aurum,Свічка з Коштовним Каменем Аурума,Aurum's Edelsteen Kaars,Aurum'un Mücevher Mumu
L_DEC_AURUM'SCHAIR,,Aurum's Chair,オーラムの椅子,Aurums Stuhl,Chaise d'Aurum,Silla de Aurum,Cadeira de Aurum,Кресло Аурума,Sedia di Aurum,奧倫的椅子,奥鲁姆的椅子,아우룸의 의자,Krzesło Aurum,Крісло Аурума,Aurum's Stoel,Aurum'un Sandalyesi
L_DEC_AURUM'SPILLAR,,Aurum's Pillar,オーラムの柱,Aurums Säule,Pilier d'Aurum,Pilar de Aurum,Pilar de Aurum,Столп Аурума,Pilastro di Aurum,奧倫之柱,奥鲁姆的柱子,아우룸의 기둥,Filar Aurum,Колона Аурума,Aurum's Pillar,Aurum'un Sütunu
L_DEC_AURUM'SLONGRUG,,Aurum's Long Rug,オーラムの長い敷物,Aurums langer Teppich,Tapis Long d'Aurum,Alfombra Larga de Aurum,Tapete Comprido de Aurum,Длинный ковёр Аурума,Tappeto Lungo di Aurum,奧倫的長地毯,奥鲁姆的长地毯,아우룸의 긴 러그,Długi Dywan Aurum,Довгий килим Аурума,Aurum's Lange Tapijt,Aurum'un Uzun Halısı
L_DEC_SPLITTINGTHECOLORS,,Splitting the Colors,色分け,Teilung der Farben,Séparation des Couleurs,Separando los Colores,Separando as Cores,Разделение Цветов,Dividere i Colori,分割色彩,分离色彩,색상 분리하기,Rozdzielanie Kolorów,Розділення Кольорів,De Kleuren Splitsen,Renkleri Ayırma
L_DEC_THESHININGONE,,The Shining One,輝く者,Der Strahlende,L'Être Lumineux,El Resplandeciente,O Iluminado,Сияющий,L'Essere Splendente,閃耀者,闪耀者,빛나는 자,Jaśniejący,Сяючий,De Stralende,Parlayan Kişi
L_DEC_CRYSTALROOT,,Crystal Root,クリスタルルート,Kristallwurzel,Racine de Cristal,Raíz de Cristal,Raiz de Cristal,Кристальный Корень,Radice di Cristallo,水晶根莖,水晶根,수정 뿌리,Kryształowy Korzeń,Кришталевий Корінь,Kristalwortel,Kristal Kök
L_DEC_GOLDENGLORY,,Golden Glory,黄金の栄光,Goldener Ruhm,Gloire Dorée,Gloria Dorada,Glória Dourada,Золотая Слава,Gloria Dorata,黃金榮耀,黄金荣耀,황금의 영광,Złota Chwała,Золота Слава,Gouden Glorie,Altın Zafer
L_DEC_SHIMMERINGGEM,,Shimmering Gem,煌めく宝石,Schimmernder Edelstein,Gemme Scintillante,Gema Resplandeciente,Gema Cintilante,Мерцающий самоцвет,Gemma Scintillante,閃爍寶石,闪烁宝石,빛나는 보석,Lśniący Klejnot,Мерехтливий самоцвіт,Glinsterende Edelsteen,Parıldayan Mücevher
L_DEC_MONEYTREE,,Money Tree,マネーツリー,Geldbaum,Arbre à Monnaie,Árbol de Dinero,Árvore do Dinheiro,Денежное Дерево,Albero dei Soldi,搖錢樹,摇钱树,돈나무,Drzewo Pieniędzy,Грошове дерево,Geldboom,Para Ağacı
L_DEC_CRYSTALCOLLECTION,,Crystal Collection,クリスタルコレクション,Kristallsammlung,Collection de Cristaux,Colección de Cristales,Coleção de Cristais,Коллекция кристаллов,Collezione di Cristalli,水晶收藏,水晶收藏,크리스탈 컬렉션,Kolekcja Kryształów,Колекція кристалів,Kristalverzameling,Kristal Koleksiyonu
L_DEC_KING'SBOUNTY,,King's Bounty,キングズ・バウンティ,King's Bounty,King's Bounty,Recompensa del Rey,Recompensa do Rei,King's Bounty,King's Bounty,國王的賞金,国王的恩赐,킹스 바운티,Nagroda Króla,Королівська Винагорода,King's Bounty,Kral'ın Ödülü
L_DEC_AURUM'STABLE,,Aurum's Table,オーラムの机,Aurums Tafel,Table d'Aurum,Mesa de Aurum,Mesa de Aurum,Стол Аурума,Tavolo di Aurum,奧倫的桌子,奥鲁姆的桌子,아우룸의 테이블,Stół Aurum,Стіл Аурума,Tafel van Aurum,Aurum'un Masası
L_DEC_AURUM'STHRONE,,Aurum's Throne,オーラムの玉座,Aurum's Thron,Trône d'Aurum,Trono de Aurum,Trono de Aurum,Трон Аурума,Trono di Aurum,奧倫的王座,奥鲁姆的王座,아우룸의 왕좌,Tron Aurum,Трон Аурума,Aurum's Troon,Aurum'un Tahtı
L_DEC_SUMMONINGBRAZIER,,Summoning Brazier,召喚の火鉢,Beschwörungsbecken,Brasier d'invocation,Brasero de Invocación,Braseiro de Invocação,Жаровня Призыва,Braciere di Evocazione,召喚火盆,召唤火盆,소환 화로,Ołtarz Przyzywania,Жаровня Виклику,Oproepingsvuurpot,Çağırma Mangalı
L_DEC_TRIBUTETOCALIBAN,,Tribute to Caliban,カリバンへの賛辞,Tribut an Caliban,Hommage à Caliban,Tributo a Calibán,Tributo a Caliban,Дань Калибану,Tributo a Caliban,向卡利班致敬,卡利班的进贡祭坛,칼리반에게 바치는 헌사,Hołd dla Calibana,Данина Калібану,Eerbetoon aan Caliban,Caliban'a Saygı
L_DEC_CALIBAN'SBANNER,,Caliban's Banner,カリバンの旗,Calibans Banner,Étendard de Caliban,Estandarte de Calibán,Estandarte de Caliban,Знамя Калибана,Vessillo di Caliban,卡利班的旗幟,卡利班的旗帜,칼리반의 깃발,Sztandar Kalibana,Знамено Калібана,Calibans Banier,Caliban'ın Sancağı
L_DEC_CALIBAN'SBIGRUG,,Caliban's Big Rug,カリバンの大きな絨毯,Calibans großer Teppich,Tapis Géant de Caliban,Alfombra Grande de Calibán,Tapete Grande de Caliban,Большой Ковер Калибана,Tappeto Grande di Caliban,卡利班的大地毯,卡利班的大地毯,칼리반의 큰 러그,Wielki Dywan Calibana,Великий Килим Калібана,Caliban's Grote Tapijt,Caliban'ın Büyük Halısı
L_DEC_CALIBAN'SSOURCE,,Caliban's Source,カリバンの源,Calibans Quelle,Source de Caliban,Fuente de Calibán,Fonte de Caliban,Источник Калибана,Fonte di Caliban,卡利班之源,卡利班之源,칼리반의 원천,Źródło Calibana,Джерело Калібана,Caliban's Bron,Caliban'ın Kaynağı
L_DEC_CALIBAN'SCHAIR,,Caliban's Chair,カリバンの椅子,Calibans Stuhl,Chaise de Caliban,Silla de Calibán,Cadeira de Caliban,Кресло Калибана,Seggio di Calibano,卡利班之椅,卡利班的椅子,칼리반의 의자,Krzesło Kalibana,Крісло Калібана,Calibans Stoel,Caliban'ın Sandalyesi
L_DEC_CALIBAN'SPILLAR,,Caliban's Pillar,カリバンの柱,Calibans Säule,Pilier de Caliban,Pilar de Calibán,Pilar de Caliban,Столп Калибана,Pilastro di Calibano,卡利班之柱,卡利班的柱子,칼리반의 기둥,Filar Kalibana,Стовп Калібана,Calibans Pilaar,Caliban'ın Sütunu
L_DEC_CALIBAN'SLONGRUG,,Caliban's Long Rug,カリバンの長い絨毯,Calibans langer Teppich,Tapis Long de Caliban,Alfombra Larga de Calibán,Tapete Comprido de Caliban,Длинный Ковер Калибана,Lungo Tappeto di Caliban,卡利班的長地毯,卡利班的长地毯,칼리반의 긴 러그,Długi Dywan Calibana,Довгий килим Калібана,Caliban's Lange Tapijt,Caliban'ın Uzun Halısı
L_DEC_THEVENGEFUL,,The Vengeful,復讐者,Der Rachsüchtige,Le Vengeur,El Vengativo,O Vingativo,Мстительный,Il Vendicativo,復仇者,复仇者,복수심에 불타는 자,Mściwy,Мстивий,De Wraakzuchtige,Öç Peşindeki
L_DEC_VOIDSCAPE,,Voidscape,ヴォイドスケープ,Leerenreich,Voidscape,Paisaje del Vacío,Vácuo Dimensional,Пустовселенная,Voidscape,虛空界,虚空视界,공허의 풍경,Pustkowia Nicości,Пустовимір,Leegtelandschap,Boşluk Diyarı
L_DEC_BIZARREPOD,,Bizarre Pod,奇妙なポッド,Bizarrer Pod,Capsule Bizarre,Vaina Extraña,Cápsula Bizarra,Причудливый Кокон,Baccello Bizzarro,奇異莢,奇异豆荚,기묘한 포드,Dziwaczna Kapsuła,Химерний Кокон,Bizarre Capsule,Tuhaf Kapsül
L_DEC_FLUIDFORM,,Fluid Form,流体形態,Flüssige Form,Forme Fluide,Forma Fluida,Forma Fluida,Текучая Форма,Forma Fluida,流體形態,流体形态,유동체 형태,Płynna Forma,Плинна Форма,Vloeibare Vorm,Akışkan Form
L_DEC_NEONLASHERS,,Neon Lashers,ネオンラッシャー,Neon-Peitscher,Fouetteurs Néon,Látigos de Neón,Chicotes de Neon,Неоновые Хлысты,Sferzatori al Neon,霓虹鞭手,霓虹之鞭,네온 채찍꾼,Neonowe Biczowniki,Неонові Батоги,Neon Zweepdragers,Neon Kırbaçlılar
L_DEC_VOIDLAMP,,Void Lamp,虚無のランプ,Leere-Lampe,Lampe du Néant,Lámpara del Vacío,Lâmpada do Vazio,Лампа Пустоты,Lampada del Vuoto,虛空燈,虚空灯,공허의 등불,Lampa Pustki,Лампа Порожнечі,Leegte Lamp,Boşluk Lambası
L_DEC_NIGHTCREEPS,,Nightcreeps,ナイトクリープス,Nachtschleicher,Rôdeurs Nocturnes,Noctámbulos,Rastejantes Noturnos,Ночные твари,Notturni,夜行魔物,夜生花,나이트크립스,Nocne Pełzacze,Нічні примари,Nachtmonsters,Geceyaratıkları
L_DEC_SURVIVOROFTHEVOID,,Survivor of the Void,虚無の生存者,Überlebender der Leere,Survivant du Néant,Superviviente del Vacío,Sobrevivente do Vazio,Выживший Пустоты,Sopravvissuto del Vuoto,虛空倖存者,虚空幸存者,공허의 생존자,Ocalały z Pustki,"Той, хто вижив у Порожнечі",Overlevende van de Leegte,Boşluğun Hayatta Kalanı
L_DEC_CALIBAN'STABLE,,Caliban's Table,カリバンの食卓,Calibans Tafel,Table de Caliban,Mesa de Calibán,Mesa de Caliban,Стол Калибана,Tavola di Calibano,卡利班的餐桌,卡利班的桌子,칼리반의 테이블,Stół Kalibana,Стіл Калібана,Calibans Tafel,Caliban'ın Masası
L_DEC_CALIBAN'STHRONE,,Caliban's Throne,カリバンの玉座,Calibans Thron,Trône de Caliban,Trono de Calibán,Trono de Caliban,Трон Калибана,Trono di Calibano,卡利班之座,卡利班的王座,칼리반의 왕좌,Tron Kalibana,Трон Калібана,Calibans Troon,Caliban'ın Tahtı
L_DEC_ANCIENTCHAOS,,Ancient Chaos,古代の混沌,Uraltes Chaos,Chaos Ancien,Caos Antiguo,Caos Ancestral,Древний Хаос,Caos Antico,遠古混沌,远古混沌,고대의 혼돈,Pradawny Chaos,Прадавній Хаос,Oeroude Chaos,Kadim Kaos
L_DEC_ANCIENTCHAOSSHINY,,Ancient Chaos (Shiny),古代の混沌（シャイニー）,Uraltes Chaos (Glänzend),Chaos Ancien (Brillant),Caos Antiguo (Brillante),Caos Ancestral (Brilhante),Древний Хаос (Блестящий),Caos Antico (Lucente),遠古混沌（閃亮）,远古混沌（闪）,고대의 혼돈 (빛나는),Pradawny Chaos (Błyszczący),Прадавній Хаос (Блискучий),Oeroude Chaos (Glanzend),Kadim Kaos (Parlak)
L_DEC_ESSENCEOFCHAOS,,Essence of Chaos,混沌の精髄,Essenz des Chaos,Essence du Chaos,Esencia del Caos,Essência do Caos,Эссенция Хаоса,Essenza del Caos,混沌精華,混沌精华,혼돈의 정수,Esencja Chaosu,Есенція Хаосу,Essentie van Chaos,Kaos Özü
L_DEC_ESSENCEOFCHAOSSHINY,,Essence of Chaos (Shiny),混沌の精髄（キラキラ）,Essenz des Chaos (Glänzend),Essence du Chaos (Brillante),Esencia del Caos (Brillante),Essência do Caos (Brilhante),Эссенция Хаоса (Блестящая),Essenza del Caos (Lucente),混沌精華（閃亮）,混沌精华（闪）,혼돈의 정수 (빛나는),Esencja Chaosu (Błyszcząca),Есенція Хаосу (Блискуча),Essentie van Chaos (Glanzend),Kaos Özü (Parlak)
L_DEC_TRIBUTEOFCHAOS,,Tribute of Chaos,混沌の貢物,Tribut des Chaos,Tribut du Chaos,Tributo del Caos,Tributo do Caos,Дань Хаоса,Tributo del Caos,混沌貢品,混沌进贡祭坛,혼돈의 공물,Danina Chaosu,Данина Хаосу,Tribuut van Chaos,Kaos Haracı
L_DEC_CHAOSBIGRUG,,Chaos Big Rug,カオスの大きな絨毯,Chaos-Großteppich,Tapis Chaos Géant,Alfombra Grande del Caos,Tapete Grande do Caos,Большой Ковер Хаоса,Tappeto Grande del Caos,混沌大地毯,混沌大地毯,혼돈의 대형 러그,Wielki Dywan Chaosu,Великий Килим Хаосу,Chaos Groot Tapijt,Kaos Büyük Halı
L_DEC_CHAOSCANDLES,,Chaos Candles,カオスキャンドル,Chaoskerzen,Bougies du Chaos,Velas del Caos,Velas do Caos,Свечи Хаоса,Candele del Caos,混沌蠟燭,混沌蜡烛,혼돈의 촛불,Świece Chaosu,Свічки Хаосу,Chaoskaarsen,Kaos Mumları
L_DEC_CHAOSCHAIR,,Chaos Chair,カオスの椅子,Chaosstuhl,Chaise du Chaos,Silla del Caos,Cadeira do Caos,Стул Хаоса,Sedia del Caos,混沌椅,混沌椅子,혼돈의 의자,Krzesło Chaosu,Стілець Хаосу,Chaosstoel,Kaos Sandalyesi
L_DEC_THEWARRIOR,,The Warrior,戦士,Der Krieger,Le Guerrier,El Guerrero,O Guerreiro,Воин,Il Guerriero,戰士,战士,전사,Wojownik,Воїн,De Krijger,Savaşçı
L_DEC_CHAOSCOLUMN,,Chaos Column,カオスコラム,Chaossäule,Colonne du Chaos,Columna del Caos,Coluna do Caos,Колонна Хаоса,Colonna del Caos,混沌之柱,混沌柱子,혼돈의 기둥,Kolumna Chaosu,Колона Хаосу,Chaoszuil,Kaos Sütunu
L_DEC_CHAOSLONGRUG,,Chaos Long Rug,カオスロングラグ,Chaos-Langläufer,Tapis Long du Chaos,Alfombra Larga del Caos,Tapete Longo do Caos,Длинный Ковер Хаоса,Tappeto Lungo del Caos,混沌長地毯,混沌长地毯,혼돈의 긴 러그,Długi Dywan Chaosu,Довгий Килим Хаосу,Chaos Langwerpig Tapijt,Kaos Uzun Halı
L_DEC_THENEWCHAOS,,The New Chaos,新たなる混沌,Das Neue Chaos,Le Nouveau Chaos,El Nuevo Caos,O Novo Caos,Новый Хаос,Il Nuovo Caos,新混沌,新混沌,새로운 혼돈,Nowy Chaos,Новий Хаос,De Nieuwe Chaos,Yeni Kaos
L_DEC_THENEWCHAOSSHINY,,The New Chaos (Shiny),新たなるカオス（シャイニー）,Der Neue Chaos (Glänzend),Le Nouveau Chaos (Brillant),El Nuevo Caos (Brillante),O Novo Caos (Brilhante),Новый Хаос (Блестящий),Il Nuovo Caos (Lucente),新混沌（閃亮）,新混沌（闪）,새로운 혼돈 (반짝이는),Nowy Chaos (Błyszczący),Новий Хаос (Блискучий),De Nieuwe Chaos (Glanzend),Yeni Kaos (Parlak)
L_DEC_BLADEBLOOM,,Bladebloom,ブレイドブルーム,Klingenblüte,Floraison de Lame,Florece de Espada,Florescida de Lâmina,Цветущий Клинок,Fiorlama,刀花綻放,刀刃之花,검꽃,Rozkwit Ostrza,Розквіт Клинка,Zwaardenbloei,Kılıççiçeği
L_DEC_BLOODCREST,,Bloodcrest,ブラッドクレスト,Blutsiegel,Crête-de-Sang,Cresta Sangrienta,Crista Sangrenta,Кровавый Герб,Insegna di Sangue,血冠,血章,블러드크레스트,Krwawy Herb,Кривавий Гребінь,Bloedkruin,Kankrest
L_DEC_BUTCHER'SHOOK,,Butcher's Hook,肉屋の鉤,Metzgerhaken,Crochet du Boucher,Gancho de Carnicero,Gancho do Açougueiro,Мясницкий Крюк,Gancio del Macellaio,屠夫鉤,屠夫之钩,도살자의 갈고리,Rzeźniczy Hak,М'ясницький Гак,Slagerhaak,Kasap Kancası
L_DEC_CHARREDSHRUB,,Charred Shrub,焦げた低木,Verkohlter Strauch,Arbuste Calciné,Arbusto Carbonizado,Arbusto Carbonizado,Обугленный куст,Arbusto Carbonizzato,焦黑灌木,焦黑灌木,그을린 관목,Zwęglony Krzew,Обгоріла Кущ,Verschroeide Struik,Yanık Çalı
L_DEC_FIRECORAL,,Fire Coral,火サンゴ,Feuerkoralle,Corail de Feu,Coral de Fuego,Coral de Fogo,Огненный коралл,Corallo di Fuoco,火珊瑚,火珊瑚,불꽃 산호,Ognisty Koral,Вогняний корал,Vuurkoraal,Ateş Mercanı
L_DEC_CHAOSTABLE,,Chaos Table,カオステーブル,Chaostabelle,Table du Chaos,Tabla de Caos,Tabela do Caos,Таблица Хаоса,Tabella del Caos,混沌表,混沌桌子,혼돈 표,Tabela Chaosu,Таблиця Хаосу,Chaostabel,Kaos Tablosu
L_DEC_CHAOSTHRONE,,Chaos Throne,カオスの玉座,Chaosthron,Trône du Chaos,Trono del Caos,Trono do Caos,Трон Хаоса,Trono del Caos,混沌王座,混沌王座,혼돈의 왕좌,Tron Chaosu,Трон Хаосу,Chaos Troon,Kaos Tahtı
L_DEC_PYROPIPES,,Pyro Pipes,パイロパイプ,Feuerpfeifen,Tuyaux Pyro,Tubos Ígneos,Tubos de Fogo,Огненные Трубы,Tubi Pirici,火焰管,烈焰管道,파이로 파이프,Ogniste Rury,Вогняні Труби,Vuurpijpen,Ateş Boruları
L_DEC_SMOLDERWOOD,,Smolderwood,スモルダーウッド,Glutholz,Bois Ardent,Bosque Humeante,Madeira Fumegante,Тлеющий Лес,Legnobraci,燻木,焦木,연소림,Żarzący Las,Тліюче Дерево,Smeulwoud,Közağacı
L_DEC_TWINSTRANGLER,,Twin Strangler,双絞殺者,Zwillingswürger,Étrangleur Jumeau,Estrangulador Gemelo,Estrangulador Gêmeo,Двойной Душитель,Strangolatore Gemello,雙生絞殺者,双生绞杀者,쌍둥이 교살자,Bliźniaczy Dusiciel,Подвійний Душитель,Tweelingwurger,İkiz Boğucu
L_DEC_BLADEGRASS,,Bladegrass,ブレイドグラス,Klingengras,Herbe-lame,Hierba de hoja,Grama-lâmina,Клинкотрава,Erbafilo,刃草,刀刃之草,칼날풀,Ostrotrawa,Лезотрава,Klingkruid,Kılıçotu
L_DEC_BURNDAISIES,,Burn Daisies,バーン・デイジー,Brennende Gänseblümchen,Brûler les Marguerites,Quemar Margaritas,Queimar Margaridas,Сжечь Ромашки,Brucia Margherite,燃燒雛菊,燃烧雏菊,데이지 불태우기,Płonące Stokrotki,Спалити Ромашки,Verbrand Madeliefjes,Ateş Papatyaları
L_DEC_GOREGAZERS,,Gore Gazers,ゴア・ゲイザー,Blutstarrer,Contemplateurs Sanglants,Contempladores de Sangre,Contempladores de Sangue,Кровожадные Созерцатели,Osservatori di Sangue,血腥凝視者,血腥凝视者,피의 응시자,Krwawe Ślepia,Кровожерні Спостерігачі,Bloedkijkers,Kan Bakışlılar
L_DEC_ANCIENTDEATH,,Ancient Death,古の死,Uralter Tod,Mort Ancienne,Muerte Antigua,Morte Antiga,Древняя Смерть,Morte Antica,遠古之死,远古死亡,고대의 죽음,Starożytna Śmierć,Прадавня Смерть,Oude Dood,Kadim Ölüm
L_DEC_ANCIENTDEATHSHINY,,Ancient Death (Shiny),古代の死（シャイニー）,Uralter Tod (Glänzend),Mort Antique (Brillant),Muerte Antigua (Brillante),Morte Ancestral (Brilhante),Древняя Смерть (Блестящая),Morte Antica (Lucente),遠古之死（閃亮）,远古死亡（闪）,고대의 죽음 (빛나는),Starożytna Śmierć (Błyszcząca),Прадавня Смерть (Блискуча),Oeroude Dood (Glanzend),Kadim Ölüm (Parlak)
L_DEC_ESSENCEOFDEATH,,Essence of Death,死の精髄,Essenz des Todes,Essence de Mort,Esencia de Muerte,Essência da Morte,Эссенция Смерти,Essenza della Morte,死亡精華,死亡精华,죽음의 정수,Esencja Śmierci,Есенція Смерті,Essentie van de Dood,Ölüm Özü
L_DEC_ESSENCEOFDEATHSHINY,,Essence of Death (Shiny),死の精髄（キラキラ）,Essenz des Todes (Glänzend),Essence de Mort (Brillante),Esencia de Muerte (Brillante),Essência da Morte (Brilhante),Эссенция Смерти (Блестящая),Essenza della Morte (Lucente),死亡精華（閃亮）,死亡精华（闪）,죽음의 정수 (빛나는),Esencja Śmierci (Błyszcząca),Есенція Смерті (Блискуча),Essentie van de Dood (Glanzend),Ölüm Özü (Parlak)
L_DEC_TRIBUTEOFDEATH,,Tribute of Death,死の貢物,Tribut des Todes,Tribut de la Mort,Tributo de Muerte,Tributo da Morte,Дань Смерти,Tributo della Morte,死亡貢品,死亡进贡祭坛,죽음의 공물,Danina Śmierci,Данина Смерті,Tribuut van de Dood,Ölüm Haracı
L_DEC_DEATHBIGRUG,,Death Big Rug,デスビッグラグ,Todesgroßteppich,Tapis de la Mort,Alfombra Grande de la Muerte,Tapete Grande da Morte,Большой Ковер Смерти,Tappeto Grande della Morte,死亡大地毯,死亡大地毯,죽음의 큰 러그,Wielki Dywan Śmierci,Великий Килим Смерті,Grote Doodskleed,Ölüm Büyük Halı
L_DEC_DEATHCANDLES,,Death Candles,死の蝋燭,Todeskerzen,Bougies de la Mort,Velas de Muerte,Velas da Morte,Свечи Смерти,Candele della Morte,死亡蠟燭,死亡蜡烛,죽음의 촛불,Świece Śmierci,Свічки Смерті,Doodskaarsen,Ölüm Mumları
L_DEC_DEATHCHAIR,,Death Chair,デスチェア,Todesstuhl,Chaise de la Mort,Silla de la Muerte,Cadeira da Morte,Стул Смерти,Sedia della Morte,死亡椅子,死亡椅子,죽음의 의자,Krzesło Śmierci,Крісло Смерті,Doodsstoel,Ölüm Sandalyesi
