Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_PROJD_SPECIALIZATION_HELL_KNIGHT,,"After completing this Project, you can change your specialization to ""Hell Knight"".\n\n{1}",このプロジェクトを完了すると、専門を「ヘルナイト」に変更できます。\n\n{1},"Nach Abschluss dieses Projekts kannst du deine Spezialisierung zu ""Höllenritter"" ändern.\n\n{1}","Après avoir terminé ce Projet, vous pourrez changer votre spécialisation en ""Chevalier des Enfers"".\n\n{1}","Después de completar este Proyecto, puedes cambiar tu especialización a ""Caballero Infernal"".\n\n{1}","Após completar este Projeto, você pode mudar sua especialização para ""Cavaleiro Infernal"".\n\n{1}","После завершения этого Проекта вы сможете изменить свою специализацию на ""Адский Рыцарь"".\n\n{1}","Dopo aver completato questo Progetto, puoi cambiare la tua specializzazione in ""Cavaliere Infernale"".\n\n{1}",完成此專案後，你可以將你的專精變更為「地獄騎士」。\n\n{1},"完成此工程后，你可以将你的专精更改为""地狱骑士""。\n\n{1}","이 프로젝트를 완료하면 전문화를 ""헬 나이트""로 변경할 수 있습니다.\n\n{1}","Po ukończeniu tego Projektu możesz zmienić swoją specjalizację na „Rycerz Piekieł"".\n\n{1}","Після завершення цього Проекту ви зможете змінити свою спеціалізацію на ""Пекельний Лицар"".\n\n{1}","Na het voltooien van dit Project kun je je specialisatie veranderen naar ""Hell Knight"".\n\n{1}","Bu Projeyi tamamladıktan sonra, uzmanlığınızı ""Cehennem Şövalyesi""ne değiştirebilirsiniz.\n\n{1}"
L_PROJN_SPECIALIZATION_TRICKSTER,,Specialization: Trickster,専門化：トリックスター,Spezialisierung: Trickster,Spécialisation : Illusionniste,Especialización: Embaucador,Especialização: Trapaceiro,Специализация: Трикстер,Specializzazione: Imbroglione,專精：詭術師,专精：诡术师,전문화: 트릭스터,Specjalizacja: Oszust,Спеціалізація: Трікстер,Specialisatie: Bedrieger,Uzmanlık: Düzenbaz
L_PROJD_SPECIALIZATION_TRICKSTER,,"After completing this Project, you can change your specialization to ""Trickster"".\n\n{1}",このプロジェクトを完了すると、専門を「トリックスター」に変更できます。\n\n{1},"Nach Abschluss dieses Projekts kannst du deine Spezialisierung zu „Trickster"" ändern.\n\n{1}","Après avoir terminé ce Projet, vous pourrez changer votre spécialisation en ""Filou"".\n\n{1}","Después de completar este Proyecto, puedes cambiar tu especialización a ""Embaucador"".\n\n{1}","Após completar este Projeto, você pode mudar sua especialização para ""Trapaceiro"".\n\n{1}","После завершения этого Проекта вы сможете изменить свою специализацию на ""Трикстер"".\n\n{1}","Dopo aver completato questo Progetto, puoi cambiare la tua specializzazione in ""Trickster"".\n\n{1}",完成此專案後，你可以將你的專精變更為「詭術師」。\n\n{1},"完成此工程后，你可以将你的专精更改为""诡术师""。\n\n{1}","이 프로젝트를 완료하면 전문화를 ""트릭스터""로 변경할 수 있습니다.\n\n{1}","Po ukończeniu tego Projektu możesz zmienić swoją specjalizację na ""Trickster"".\n\n{1}","Після завершення цього Проекту ви зможете змінити свою спеціалізацію на ""Трікстер"".\n\n{1}","Na het voltooien van dit Project kun je je specialisatie veranderen naar ""Bedrieger"".\n\n{1}","Bu Projeyi tamamladıktan sonra, uzmanlığınızı ""Hilebaz""a değiştirebilirsiniz.\n\n{1}"
L_PROJN_SPECIALIZATION_ANIMATOR,,Specialization: Animator,専門化：アニメーター,Spezialisierung: Animator,Spécialisation : Animateur,Especialización: Animador,Especialização: Animador,Специализация: Аниматор,Specializzazione: Animatore,專精：動畫師,专精：塑灵师,전문화: 애니메이터,Specjalizacja: Animator,Спеціалізація: Аніматор,Specialisatie: Animator,Uzmanlık: Animatör
L_PROJD_SPECIALIZATION_ANIMATOR,,"After completing this Project, you can change your specialization to ""Animator"".\n\n{1}",このプロジェクトを完了すると、専門を「アニメーター」に変更できます。\n\n{1},"Nach Abschluss dieses Projekts kannst du deine Spezialisierung zu ""Animator"" ändern.\n\n{1}","Après avoir terminé ce Projet, vous pourrez changer votre spécialisation en ""Animateur"".\n\n{1}","Después de completar este Proyecto, puedes cambiar tu especialización a ""Animador"".\n\n{1}","Após completar este Projeto, você pode mudar sua especialização para ""Animador"".\n\n{1}","После завершения этого Проекта вы сможете изменить свою специализацию на ""Аниматор"".\n\n{1}","Dopo aver completato questo Progetto, puoi cambiare la tua specializzazione in ""Animatore"".\n\n{1}",完成此專案後，你可以將你的專精變更為「動畫師」。\n\n{1},"完成此工程后，你可以将你的专精更改为""塑灵师""。\n\n{1}","이 프로젝트를 완료하면 전문 분야를 ""애니메이터""로 변경할 수 있습니다.\n\n{1}","Po ukończeniu tego Projektu możesz zmienić swoją specjalizację na ""Animator"".\n\n{1}","Після завершення цього Проекту ви зможете змінити свою спеціалізацію на ""Аніматор"".\n\n{1}","Na het voltooien van dit Project kun je je specialisatie veranderen naar ""Animator"".\n\n{1}","Bu Projeyi tamamladıktan sonra, uzmanlığınızı ""Animatör"" olarak değiştirebilirsiniz.\n\n{1}"
L_PROJN_SPECIALIZATION_DEFILER,,Specialization: Defiler,専門化：穢し手,Spezialisierung: Schänder,Spécialisation : Profanateur,Especialización: Profanador,Especialização: Profanador,Специализация: Осквернитель,Specializzazione: Profanatore,專精：污染者,专精：亵渎者,전문화: 오염자,Specjalizacja: Kalający,Спеціалізація: Осквернитель,Specialisatie: Bezoedelaar,Uzmanlık: Kirletici
L_PROJD_SPECIALIZATION_DEFILER,,"After completing this Project, you can change your specialization to ""Defiler"".\n\n{1}",このプロジェクトを完了すると、専門を「穢し手」に変更できます。\n\n{1},"Nach Abschluss dieses Projekts kannst du deine Spezialisierung zu „Schänder"" ändern.\n\n{1}","Après avoir terminé ce Projet, vous pourrez changer votre spécialisation en ""Profanateur"".\n\n{1}","Después de completar este Proyecto, puedes cambiar tu especialización a ""Profanador"".\n\n{1}","Após completar este Projeto, você pode mudar sua especialização para ""Profanador"".\n\n{1}","После завершения этого Проекта вы сможете изменить свою специализацию на ""Осквернитель"".\n\n{1}","Dopo aver completato questo Progetto, puoi cambiare la tua specializzazione in ""Profanatore"".\n\n{1}",完成此專案後，你可以將你的專精變更為「污染者」。\n\n{1},"完成此工程后，你可以将你的专精更改为""亵渎者""。\n\n{1}","이 프로젝트를 완료하면 전문화를 ""파괴자""로 변경할 수 있습니다.\n\n{1}","Po ukończeniu tego Projektu możesz zmienić swoją specjalizację na ""Kalający"".\n\n{1}","Після завершення цього Проекту ви зможете змінити свою спеціалізацію на ""Осквернитель"".\n\n{1}","Na het voltooien van dit Project kun je je specialisatie veranderen naar ""Bezoedelaar"".\n\n{1}","Bu Projeyi tamamladıktan sonra, uzmanlığını ""Kirletici""ye değiştirebilirsin.\n\n{1}"
L_PROJN_SPECIALIZATION_NECROMANCER,,Specialization: Necromancer,専門化：ネクロマンサー,Spezialisierung: Totenbeschwörer,Spécialisation : Nécromancien,Especialización: Nigromante,Especialização: Necromante,Специализация: Некромант,Specializzazione: Negromante,專精：死靈法師,专精：死灵法师,전문화: 강령술사,Specjalizacja: Nekromanta,Спеціалізація: Некромант,Specialisatie: Necromancer,Uzmanlık: Nekromanser
L_PROJD_SPECIALIZATION_NECROMANCER,,"After completing this Project, you can change your specialization to ""Necromancer"".\n\n{1}",このプロジェクトを完了すると、専門を「ネクロマンサー」に変更できます。\n\n{1},"Nach Abschluss dieses Projekts kannst du deine Spezialisierung zu ""Nekromant"" ändern.\n\n{1}","Après avoir terminé ce Projet, vous pourrez changer votre spécialisation en ""Nécromancien"".\n\n{1}","Después de completar este Proyecto, puedes cambiar tu especialización a ""Nigromante"".\n\n{1}","Após completar este Projeto, você pode mudar sua especialização para ""Necromante"".\n\n{1}","После завершения этого Проекта вы сможете изменить свою специализацию на ""Некромант"".\n\n{1}","Dopo aver completato questo Progetto, puoi cambiare la tua specializzazione in ""Negromante"".\n\n{1}",完成此專案後，你可以將你的專精更改為「死靈法師」。\n\n{1},"完成此工程后，你可以将你的专精更改为""死灵法师""。\n\n{1}","이 프로젝트를 완료하면 전문화를 ""강령술사""로 변경할 수 있습니다.\n\n{1}","Po ukończeniu tego Projektu możesz zmienić swoją specjalizację na ""Nekromanta"".\n\n{1}","Після завершення цього Проекту ви зможете змінити свою спеціалізацію на ""Некромант"".\n\n{1}","Na het voltooien van dit Project kun je je specialisatie veranderen naar ""Necromancer"".\n\n{1}","Bu Projeyi tamamladıktan sonra, uzmanlığınızı ""Nekromanser"" olarak değiştirebilirsiniz.\n\n{1}"
L_PROJN_SPECIALIZATION_CLERIC,,Specialization: Cleric,専門化：クレリック,Spezialisierung: Kleriker,Spécialisation : Clerc,Especialización: Clérigo,Especialização: Clérigo,Специализация: Жрец,Specializzazione: Chierico,專精：牧師,专精：牧师,전문화: 성직자,Specjalizacja: Kleryk,Спеціалізація: Клірик,Specialisatie: Geestelijke,Uzmanlık: Rahip
L_PROJD_SPECIALIZATION_CLERIC,,"After completing this Project, you can change your specialization to ""Cleric"".\n\n{1}",このプロジェクトを完了すると、専門を「クレリック」に変更できます。\n\n{1},"Nach Abschluss dieses Projekts kannst du deine Spezialisierung zu „Kleriker"" ändern.\n\n{1}","Après avoir terminé ce Projet, vous pourrez changer votre spécialisation en ""Clerc"".\n\n{1}","Después de completar este Proyecto, puedes cambiar tu especialización a ""Clérigo"".\n\n{1}","Após completar este Projeto, você pode mudar sua especialização para ""Clérigo"".\n\n{1}","После завершения этого Проекта вы сможете изменить свою специализацию на ""Жрец"".\n\n{1}","Dopo aver completato questo Progetto, puoi cambiare la tua specializzazione in ""Chierico"".\n\n{1}",完成此專案後，你可以將你的專精變更為「牧師」。\n\n{1},"完成此工程后，你可以将你的专精更改为""牧师""。\n\n{1}","이 프로젝트를 완료하면 전문화를 ""성직자""로 변경할 수 있습니다.\n\n{1}","Po ukończeniu tego Projektu możesz zmienić swoją specjalizację na ""Kleryk"".\n\n{1}","Після завершення цього Проекту ви зможете змінити свою спеціалізацію на ""Клірик"".\n\n{1}","Na het voltooien van dit Project kun je je specialisatie veranderen naar ""Geestelijke"".\n\n{1}","Bu Projeyi tamamladıktan sonra, uzmanlığınızı ""Şifacı""ya değiştirebilirsiniz.\n\n{1}"
L_PROJN_SPECIALIZATION_INQUISITOR,,Specialization: Inquisitor,専門化：審問官,Spezialisierung: Inquisitor,Spécialisation : Inquisiteur,Especialización: Inquisidor,Especialização: Inquisidor,Специализация: Инквизитор,Specializzazione: Inquisitore,專精：審判官,专精：审判官,전문화: 심문관,Specjalizacja: Inkwizytor,Спеціалізація: Інквізитор,Specialisatie: Inquisiteur,Uzmanlık: Sorgucu
L_PROJD_SPECIALIZATION_INQUISITOR,,"After completing this Project, you can change your specialization to ""Inquisitor"".\n\n{1}",このプロジェクトを完了すると、専門を「審問官」に変更できます。\n\n{1},"Nach Abschluss dieses Projekts kannst du deine Spezialisierung zu „Inquisitor"" ändern.\n\n{1}","Après avoir terminé ce Projet, vous pourrez changer votre spécialisation en ""Inquisiteur"".\n\n{1}","Después de completar este Proyecto, puedes cambiar tu especialización a ""Inquisidor"".\n\n{1}","Após completar este Projeto, você pode mudar sua especialização para ""Inquisidor"".\n\n{1}","После завершения этого Проекта вы сможете изменить свою специализацию на ""Инквизитор"".\n\n{1}","Dopo aver completato questo Progetto, puoi cambiare la tua specializzazione in ""Inquisitore"".\n\n{1}",完成此專案後，你可以將你的專精變更為「審判官」。\n\n{1},"完成此工程后，你可以将你的专精更改为""审判官""。\n\n{1}","이 프로젝트를 완료하면 전문화를 ""심문관""으로 변경할 수 있습니다.\n\n{1}","Po ukończeniu tego Projektu możesz zmienić swoją specjalizację na „Inkwizytor"".\n\n{1}","Після завершення цього Проекту ви зможете змінити свою спеціалізацію на ""Інквізитор"".\n\n{1}","Na het voltooien van dit Project kun je je specialisatie veranderen naar ""Inquisiteur"".\n\n{1}","Bu Projeyi tamamladıktan sonra, uzmanlığınızı ""Sorgucu"" olarak değiştirebilirsiniz.\n\n{1}"
L_PROJN_SPECIALIZATION_PALADIN,,Specialization: Paladin,専門化：パラディン,Spezialisierung: Paladin,Spécialisation : Paladin,Especialización: Paladín,Especialização: Paladino,Специализация: Паладин,Specializzazione: Paladino,專精：聖騎士,专精：圣骑士,전문화: 팔라딘,Specjalizacja: Paladyn,Спеціалізація: Паладин,Specialisatie: Paladin,Uzmanlık: Paladin
L_PROJD_SPECIALIZATION_PALADIN,,"After completing this Project, you can change your specialization to ""Paladin"".\n\n{1}",このプロジェクトを完了すると、専門を「パラディン」に変更できます。\n\n{1},"Nach Abschluss dieses Projekts kannst du deine Spezialisierung zu ""Paladin"" ändern.\n\n{1}","Après avoir terminé ce Projet, vous pourrez changer votre spécialisation en ""Paladin"".\n\n{1}","Después de completar este Proyecto, puedes cambiar tu especialización a ""Paladín"".\n\n{1}","Após completar este Projeto, você pode mudar sua especialização para ""Paladino"".\n\n{1}","После завершения этого Проекта вы сможете изменить свою специализацию на ""Паладин"".\n\n{1}","Dopo aver completato questo Progetto, puoi cambiare la tua specializzazione in ""Paladino"".\n\n{1}",完成此專案後，你可以將你的專精變更為「聖騎士」。\n\n{1},"完成此工程后，你可以将你的专精更改为""圣骑士""。\n\n{1}","이 프로젝트를 완료하면 전문화를 ""팔라딘""으로 변경할 수 있습니다.\n\n{1}","Po ukończeniu tego Projektu możesz zmienić swoją specjalizację na ""Paladyn"".\n\n{1}","Після завершення цього Проекту ви зможете змінити свою спеціалізацію на ""Паладин"".\n\n{1}","Na het voltooien van dit Project kun je je specialisatie veranderen naar ""Paladin"".\n\n{1}","Bu Projeyi tamamladıktan sonra, uzmanlığınızı ""Paladin"" olarak değiştirebilirsiniz.\n\n{1}"
L_PROJN_SPECIALIZATION_DRUID,,Specialization: Druid,専門化：ドルイド,Spezialisierung: Druide,Spécialisation : Druide,Especialización: Druida,Especialização: Druida,Специализация: Друид,Specializzazione: Druido,專精：德魯伊,专精：德鲁伊,전문화: 드루이드,Specjalizacja: Druid,Спеціалізація: Друїд,Specialisatie: Druïde,Uzmanlık: Druid
L_PROJD_SPECIALIZATION_DRUID,,"After completing this Project, you can change your specialization to ""Druid"".\n\n{1}",このプロジェクトを完了すると、専門を「ドルイド」に変更できます。\n\n{1},"Nach Abschluss dieses Projekts kannst du deine Spezialisierung zu ""Druide"" ändern.\n\n{1}","Après avoir terminé ce Projet, vous pourrez changer votre spécialisation en ""Druide"".\n\n{1}","Después de completar este Proyecto, puedes cambiar tu especialización a ""Druida"".\n\n{1}","Após completar este Projeto, você pode mudar sua especialização para ""Druida"".\n\n{1}","После завершения этого Проекта вы сможете изменить свою специализацию на ""Друид"".\n\n{1}","Dopo aver completato questo Progetto, puoi cambiare la tua specializzazione in ""Druido"".\n\n{1}",完成此專案後，你可以將你的專精變更為「德魯伊」。\n\n{1},"完成此工程后，你可以将你的专精更改为""德鲁伊""。\n\n{1}","이 프로젝트를 완료하면 전문화를 ""드루이드""로 변경할 수 있습니다.\n\n{1}","Po ukończeniu tego Projektu możesz zmienić swoją specjalizację na ""Druid"".\n\n{1}","Після завершення цього Проекту ви зможете змінити свою спеціалізацію на ""Друїд"".\n\n{1}","Na het voltooien van dit Project kun je je specialisatie veranderen naar ""Druïde"".\n\n{1}","Bu Projeyi tamamladıktan sonra, uzmanlığınızı ""Druid"" olarak değiştirebilirsiniz.\n\n{1}"
L_PROJN_SPECIALIZATION_MONK,,Specialization: Monk,専門化：モンク,Spezialisierung: Mönch,Spécialisation : Moine,Especialización: Monje,Especialização: Monge,Специализация: Монах,Specializzazione: Monaco,專精：武僧,专精：武僧,전문화: 수도사,Specjalizacja: Mnich,Спеціалізація: Монах,Specialisatie: Monnik,Uzmanlık: Keşiş
L_PROJD_SPECIALIZATION_MONK,,"After completing this Project, you can change your specialization to ""Monk"".\n\n{1}",このプロジェクトを完了すると、専門を「モンク」に変更できます。\n\n{1},"Nach Abschluss dieses Projekts kannst du deine Spezialisierung zu ""Mönch"" ändern.\n\n{1}","Après avoir terminé ce Projet, vous pourrez changer votre spécialisation en ""Moine"".\n\n{1}","Después de completar este Proyecto, puedes cambiar tu especialización a ""Monje"".\n\n{1}","Após completar este Projeto, você pode mudar sua especialização para ""Monge"".\n\n{1}","После завершения этого Проекта вы сможете изменить свою специализацию на ""Монах"".\n\n{1}","Dopo aver completato questo Progetto, puoi cambiare la tua specializzazione in ""Monaco"".\n\n{1}",完成此專案後，你可以將你的專精變更為「武僧」。\n\n{1},"完成此工程后，你可以将你的专精更改为""武僧""。\n\n{1}","이 프로젝트를 완료하면 전문화를 ""수도사""로 변경할 수 있습니다.\n\n{1}","Po ukończeniu tego Projektu możesz zmienić swoją specjalizację na ""Mnich"".\n\n{1}","Після завершення цього Проекту ви зможете змінити свою спеціалізацію на ""Монах"".\n\n{1}","Na het voltooien van dit Project kun je je specialisatie veranderen naar ""Monnik"".\n\n{1}","Bu Projeyi tamamladıktan sonra, uzmanlığınızı ""Keşiş""e değiştirebilirsiniz.\n\n{1}"
L_PROJN_SPECIALIZATION_TRIBALIST,,Specialization: Tribalist,専門化：トライバリスト,Spezialisierung: Stammeskundiger,Spécialisation : Tribaliste,Especialización: Tribalista,Especialização: Tribalista,Специализация: Трайбалист,Specializzazione: Tribalista,專精：部族主義者,专精：部落使者,전문화: 부족주의자,Specjalizacja: Trybalista,Спеціалізація: Трайбаліст,Specialisatie: Stammenkenner,Uzmanlık: Kabileci
L_PROJD_SPECIALIZATION_TRIBALIST,,"After completing this Project, you can change your specialization to ""Tribalist"".\n\n{1}",このプロジェクトを完了すると、専門を「トライバリスト」に変更できます。\n\n{1},"Nach Abschluss dieses Projekts kannst du deine Spezialisierung zu „Stammeskundiger"" ändern.\n\n{1}","Après avoir terminé ce Projet, vous pourrez changer votre spécialisation en ""Tribaliste"".\n\n{1}","Después de completar este Proyecto, puedes cambiar tu especialización a ""Tribalista"".\n\n{1}","Após completar este Projeto, você pode mudar sua especialização para ""Tribalista"".\n\n{1}","После завершения этого Проекта вы сможете изменить свою специализацию на ""Трайбалист"".\n\n{1}","Dopo aver completato questo Progetto, puoi cambiare la tua specializzazione in ""Tribalista"".\n\n{1}",完成此專案後，你可以將你的專精變更為「部族主義者」。\n\n{1},"完成此工程后，你可以将你的专精更改为""部落使者""。\n\n{1}","이 프로젝트를 완료하면 전문화를 ""부족주의자""로 변경할 수 있습니다.\n\n{1}","Po ukończeniu tego Projektu możesz zmienić swoją specjalizację na „Trybalista"".\n\n{1}","Після завершення цього Проекту ви зможете змінити свою спеціалізацію на ""Трайбаліст"".\n\n{1}","Na het voltooien van dit Project kun je je specialisatie veranderen naar ""Stammenkenner"".\n\n{1}","Bu Projeyi tamamladıktan sonra, uzmanlığınızı ""Kabileci"" olarak değiştirebilirsiniz.\n\n{1}"
L_PROJN_SPECIALIZATION_CABALIST,,Specialization: Cabalist,専門化：秘術師,Spezialisierung: Kabalist,Spécialisation : Cabaliste,Especialización: Cabalista,Especialização: Cabalista,Специализация: Кабалист,Specializzazione: Cabalista,專精：秘法師,专精：秘术师,전문화: 카발리스트,Specjalizacja: Kabalista,Спеціалізація: Кабаліст,Specialisatie: Cabalist,Uzmanlık: Kabalist
L_PROJD_SPECIALIZATION_CABALIST,,"After completing this Project, you can change your specialization to ""Cabalist"".\n\n{1}",このプロジェクトを完了すると、専門を「カバリスト」に変更できます。\n\n{1},"Nach Abschluss dieses Projekts kannst du deine Spezialisierung zu ""Kabalist"" ändern.\n\n{1}","Après avoir terminé ce Projet, vous pourrez changer votre spécialisation en ""Cabaliste"".\n\n{1}","Después de completar este Proyecto, puedes cambiar tu especialización a ""Cabalista"".\n\n{1}","Após completar este Projeto, você pode mudar sua especialização para ""Cabalista"".\n\n{1}","После завершения этого Проекта вы сможете изменить свою специализацию на ""Кабалист"".\n\n{1}","Dopo aver completato questo Progetto, puoi cambiare la tua specializzazione in ""Cabalista"".\n\n{1}",完成此專案後，你可以將你的專精更改為「秘術師」。\n\n{1},"完成此工程后，你可以将你的专精更改为""秘术师""。\n\n{1}","이 프로젝트를 완료하면 전문화를 ""카발리스트""로 변경할 수 있습니다.\n\n{1}","Po ukończeniu tego Projektu możesz zmienić swoją specjalizację na ""Kabalista"".\n\n{1}","Після завершення цього Проекту ви зможете змінити свою спеціалізацію на ""Кабаліст"".\n\n{1}","Na het voltooien van dit Project kun je je specialisatie veranderen naar ""Cabalist"".\n\n{1}","Bu Projeyi tamamladıktan sonra, uzmanlığınızı ""Kabalist"" olarak değiştirebilirsiniz.\n\n{1}"
L_PROJN_SPECIALIZATION_EVOKER,,Specialization: Evoker,専門化：エヴォーカー,Spezialisierung: Beschwörer,Spécialisation : Évocateur,Especialización: Evocador,Especialização: Evocador,Специализация: Заклинатель,Specializzazione: Evocatore,專精：喚能師,专精：塑能师,전문화: 발현술사,Specjalizacja: Przywoływacz,Спеціалізація: Заклинатель,Specialisatie: Oproeper,Uzmanlık: Çağırıcı
L_PROJD_SPECIALIZATION_EVOKER,,"After completing this Project, you can change your specialization to ""Evoker"".\n\n{1}",このプロジェクトを完了すると、専門を「エヴォーカー」に変更できます。\n\n{1},"Nach Abschluss dieses Projekts kannst du deine Spezialisierung zu „Beschwörer"" ändern.\n\n{1}","Après avoir terminé ce Projet, vous pourrez changer votre spécialisation en ""Évocateur"".\n\n{1}","Después de completar este Proyecto, puedes cambiar tu especialización a ""Evocador"".\n\n{1}","Após completar este Projeto, você pode mudar sua especialização para ""Evocador"".\n\n{1}","После завершения этого Проекта вы сможете изменить свою специализацию на ""Заклинатель"".\n\n{1}","Dopo aver completato questo Progetto, puoi cambiare la tua specializzazione in ""Evocatore"".\n\n{1}",完成此專案後，你可以將你的專精變更為「喚術師」。\n\n{1},"完成此工程后，你可以将你的专精更改为""塑能师""。\n\n{1}","이 프로젝트를 완료하면 전문화를 ""에보커""로 변경할 수 있습니다.\n\n{1}","Po ukończeniu tego Projektu możesz zmienić swoją specjalizację na ""Przywoływacz"".\n\n{1}","Після завершення цього Проекту ви зможете змінити свою спеціалізацію на ""Заклинач"".\n\n{1}","Na het voltooien van dit Project kun je je specialisatie veranderen naar ""Evoker"".\n\n{1}","Bu Projeyi tamamladıktan sonra, uzmanlığınızı ""Çağırıcı""ya değiştirebilirsiniz.\n\n{1}"
L_PROJN_SPECIALIZATION_SORCERER,,Specialization: Sorcerer,専門化：ソーサラー,Spezialisierung: Zauberer,Spécialisation : Ensorceleur,Especialización: Hechicero,Especialização: Feiticeiro,Специализация: Чародей,Specializzazione: Stregone,專精：巫師,专精：术士,전문화: 마법사,Specjalizacja: Czarownik,Спеціалізація: Чародій,Specialisatie: Tovenaar,Uzmanlık: Büyücü
L_PROJD_SPECIALIZATION_SORCERER,,"After completing this Project, you can change your specialization to ""Sorcerer"".\n\n{1}",このプロジェクトを完了すると、専門を「ソーサラー」に変更できます。\n\n{1},"Nach Abschluss dieses Projekts kannst du deine Spezialisierung zu ""Zauberer"" ändern.\n\n{1}","Après avoir terminé ce Projet, vous pourrez changer votre spécialisation en ""Sorcier"".\n\n{1}","Después de completar este Proyecto, puedes cambiar tu especialización a ""Hechicero"".\n\n{1}","Após completar este Projeto, você pode mudar sua especialização para ""Feiticeiro"".\n\n{1}","После завершения этого Проекта вы сможете изменить свою специализацию на ""Чародей"".\n\n{1}","Dopo aver completato questo Progetto, puoi cambiare la tua specializzazione in ""Stregone"".\n\n{1}",完成此專案後，你可以將你的專精變更為「巫師」。\n\n{1},"完成此工程后，你可以将你的专精更改为""术士""。\n\n{1}","이 프로젝트를 완료하면 전문화를 ""마법사""로 변경할 수 있습니다.\n\n{1}","Po ukończeniu tego Projektu możesz zmienić swoją specjalizację na „Czarodziej"".\n\n{1}","Після завершення цього Проекту ви зможете змінити свою спеціалізацію на ""Чародій"".\n\n{1}","Na het voltooien van dit Project kun je je specialisatie veranderen naar ""Tovenaar"".\n\n{1}","Bu Projeyi tamamladıktan sonra, uzmanlığınızı ""Büyücü"" olarak değiştirebilirsiniz.\n\n{1}"
L_PROJN_GODSPAWN_AJA_BIRKU,,Godspawn: Aja Birku,ゴッドスポーン：アジャ・ビルク,Gottesbrut: Aja Birku,Progéniture Divine : Aja Birku,Vástago Divino: Aja Birku,Progênie Divina: Aja Birku,Богорожденный: Аджа Бирку,Progenie Divina: Aja Birku,神裔：阿嘉·比爾庫,神裔：阿贾·比尔库,신의 자손: 아자 비르쿠,Bożęta: Aja Birku,Богонароджений: Аджа Бірку,Godenkind: Aja Birku,Tanrıdoğumu: Aja Birku
L_PROJD_GODSPAWN_AJA_BIRKU,1 = location (god shop) the item can be purchased from,"After completing this Project, you will gain enough Mana to summon Aja Birku. In order to complete this Project, you must purchase an item from {1}.",このプロジェクトを完了すると、アジャ・ビルクを召喚するのに十分なマナを獲得できます。このプロジェクトを完了するには、{1}からアイテムを購入する必要があります。,"Nach Abschluss dieses Projekts erhältst du genug Mana, um Aja Birku zu beschwören. Um dieses Projekt abzuschließen, musst du einen Gegenstand von {1} kaufen.","Après avoir terminé ce Projet, vous gagnerez assez de Mana pour invoquer Aja Birku. Pour compléter ce Projet, vous devez acheter un objet auprès de {1}.","Después de completar este Proyecto, ganarás suficiente Maná para invocar a Aja Birku. Para completar este Proyecto, debes comprar un objeto de {1}.","Após completar este Projeto, você ganhará Mana suficiente para invocar Aja Birku. Para completar este Projeto, você deve comprar um item de {1}.","После завершения этого Проекта вы получите достаточно Маны, чтобы призвать Аджа Бирку. Для завершения этого Проекта вы должны приобрести предмет у {1}.","Dopo aver completato questo Progetto, otterrai abbastanza Mana per evocare Aja Birku. Per completare questo Progetto, devi acquistare un oggetto da {1}.",完成此計劃後，你將獲得足夠的魔力來召喚阿加·比爾庫。為了完成此計劃，你必須從{1}購買一件物品。,完成此工程后，你将获得足够的法力来召唤阿贾·比尔库。要完成此工程，你必须从{1}处购买一件物品。,이 프로젝트를 완료하면 아자 비르쿠를 소환할 만한 충분한 마나를 얻게 됩니다. 이 프로젝트를 완료하려면 {1}에서 아이템을 구매해야 합니다.,"Po ukończeniu tego Projektu, zyskasz wystarczająco dużo Many, aby przywołać Aja Birku. Aby ukończyć ten Projekt, musisz kupić przedmiot od {1}.","Після завершення цього Проєкту ви отримаєте достатньо Мани, щоб викликати Аджа Бірку. Щоб завершити цей Проєкт, ви повинні придбати предмет у {1}.","Na het voltooien van dit Project, krijg je genoeg Mana om Aja Birku op te roepen. Om dit Project te voltooien, moet je een item kopen van {1}.","Bu Projeyi tamamladıktan sonra, Aja Birku'yu çağırmak için yeterli Mana kazanacaksın. Bu Projeyi tamamlamak için {1}'den bir eşya satın alman gerekiyor."
L_PROJN_GODSPAWN_ALAKADAN,,Godspawn: Alakadan,ゴッドスポーン：アラカダン,Gottesbrut: Alakadan,Progéniture Divine : Alakadan,Vástago Divino: Alakadan,Progênie Divina: Alakadan,Богорожденный: Алакадан,Progenie Divina: Alakadan,神裔：阿拉卡丹,神裔：阿拉卡丹,신의 자손: 알라카단,Bożęta: Alakadan,Богонароджений: Алакадан,Godenkind: Alakadan,Tanrıdoğumu: Alakadan
