Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_B_NEM_DESC_PLAGUE,,Your creatures are afflicted with a random debuff at the start of their turns.,自分のクリーチャーは、ターン開始時にランダムな弱体化効果を受ける。,Deine Kreaturen werden zu Beginn ihrer Züge mit einem zufälligen Debuff belegt.,Vos créatures sont affligées d'une altération d'état aléatoire au début de leur tour.,Tus criaturas son afectadas por un debuff aleatorio al comienzo de sus turnos.,Suas criaturas são afligidas com uma penalidade aleatória no início de seus turnos.,Ваши существа получают случайный дебафф в начале своего хода.,Le tue creature sono afflitte da un debuff casuale all'inizio dei loro turni.,你的生物在其回合開始時會受到隨機減益效果的影響。,你的生物在其回合开始时被施加随机减益。,당신의 생물들은 자신의 턴 시작 시 무작위 디버프에 걸립니다.,Twoje stworzenia są dotknięte losowym osłabieniem na początku swoich tur.,Ваші істоти отримують випадковий дебаф на початку свого ходу.,Je wezens worden aan het begin van hun beurten getroffen door een willekeurige verzwakking.,"Yaratıklarınız, turlarının başında rastgele bir zayıflatıcı etkiye maruz kalır."
L_B_NEM_DESC_BRUTAL,,Enemies deal 100% more damage and always deal critical damage.,敵は100%多くのダメージを与え、常にクリティカルダメージを与える。,Gegner verursachen 100% mehr Schaden und fügen immer kritischen Schaden zu.,Les ennemis infligent 100% de dégâts supplémentaires et infligent toujours des dégâts critiques.,Los enemigos infligen 100% más de daño y siempre asestan daño crítico.,Inimigos causam 100% mais dano e sempre causam dano crítico.,Враги наносят на 100% больше урона и всегда наносят критический урон.,I nemici infliggono il 100% di danni in più e infliggono sempre danni critici.,敵人造成的傷害提高100%，且總是造成暴擊傷害。,敌人造成的伤害增加100%，且始终造成暴击伤害。,적들이 100% 더 많은 피해를 주고 항상 치명타 피해를 입힙니다.,Wrogowie zadają 100% więcej obrażeń i zawsze zadają obrażenia krytyczne.,Вороги завдають на 100% більше шкоди і завжди завдають критичної шкоди.,Vijanden doen 100% meer schade en veroorzaken altijd kritieke schade.,Düşmanlar %100 daha fazla hasar verir ve her zaman kritik hasar verirler.
L_B_NEM_DESC_PULSE,,Your creatures take damage equal to 20% of Maximum Health at the start of their turns.,自分のクリーチャーは、ターン開始時に最大体力の20%に等しいダメージを受ける。,Deine Kreaturen erleiden zu Beginn ihrer Züge Schaden in Höhe von 20% ihrer maximalen Gesundheit.,Vos créatures subissent des dégâts égaux à 20% de leur Santé Maximale au début de leur tour.,Tus criaturas reciben daño igual al 20% de su Salud Máxima al comienzo de sus turnos.,Suas criaturas sofrem dano igual a 20% da Saúde Máxima no início de seus turnos.,"Ваши существа получают урон, равный 20% от максимального здоровья, в начале своего хода.",Le tue creature subiscono danni pari al 20% della Salute Massima all'inizio dei loro turni.,你的生物在其回合開始時受到等同於最大生命值20%的傷害。,你的生物在其回合开始时承受等同于最大生命值20%的伤害。,당신의 생물들은 자신의 턴 시작 시 최대 체력의 20%에 해당하는 피해를 입습니다.,Twoje stworzenia otrzymują obrażenia równe 20% Maksymalnego Zdrowia na początku swoich tur.,"Ваші істоти отримують пошкодження, що дорівнює 20% від Максимального Здоров'я, на початку свого ходу.",Je wezens krijgen schade gelijk aan 20% van hun Maximale Gezondheid aan het begin van hun beurten.,"Yaratıkların, sıraları başında Maksimum Sağlıklarının %20'si kadar hasar alır."
L_B_NEM_DESC_HEX,,Your creatures' spells consume 3 additional {STAT_charges}.,あなたの生物の呪文は追加で{STAT_charges}を3消費する。,Deine Kreaturen-Zauber verbrauchen 3 zusätzliche {STAT_charges}.,Les sorts de vos créatures consomment 3 {STAT_charges} supplémentaires.,Tus criaturas consumen 3 {STAT_charges} adicionales al lanzar hechizos.,As magias das suas criaturas consomem 3 {STAT_charges} adicionais.,Заклинания ваших существ потребляют на 3 дополнительных {STAT_charges}.,I tuoi incantesimi delle creature consumano 3 {STAT_charges} aggiuntivi.,你的生物的法術會額外消耗3點{STAT_charges}。,你的生物的法术额外消耗3点{STAT_charges}。,당신의 생물들의 주문은 추가로 3 {STAT_charges}를 소모합니다.,Zaklęcia twoich stworzeń zużywają dodatkowo 3 {STAT_charges}.,Заклинання ваших істот споживають на 3 додаткові {STAT_charges}.,Je wezens' spreuken verbruiken 3 extra {STAT_charges}.,Yaratıklarının büyüleri 3 ek {STAT_charges} harcar.
L_B_NEM_DESC_GREEDY,,Enemies drop extra items.,敵が追加アイテムをドロップする。,Gegner lassen zusätzliche Gegenstände fallen.,Les ennemis lâchent des objets supplémentaires.,Los enemigos sueltan objetos adicionales.,Inimigos soltam itens extras.,Враги выпускают дополнительные предметы.,I nemici lasciano oggetti extra.,敵人掉落額外物品。,敌人掉落额外物品。,적들이 추가 아이템을 드롭합니다.,Wrogowie upuszczają dodatkowe przedmioty.,Вороги випадають додаткові предмети.,Vijanden laten extra voorwerpen vallen.,Düşmanlar ekstra eşyalar düşürür.
L_B_NEM_DESC_PROTECTED,,Enemies cannot take damage that exceeds more than 25% of their Maximum Health.,敵は最大HPの25%を超えるダメージを受けることができない。,"Feinde können keinen Schaden erleiden, der mehr als 25% ihrer maximalen Gesundheit übersteigt.",Les ennemis ne peuvent pas subir de dégâts dépassant 25% de leur Santé Maximale.,Los enemigos no pueden recibir daño que exceda más del 25% de su Salud Máxima.,Inimigos não podem receber dano que exceda mais de 25% de sua Saúde Máxima.,"Враги не могут получить урон, превышающий 25% от их максимального здоровья.",I nemici non possono subire danni che superino il 25% della loro Salute Massima.,敵人無法承受超過其最大生命值25%的傷害。,敌人承受的伤害无法超过其最大生命值的25%。,적들은 자신의 최대 체력의 25%를 초과하는 피해를 받지 않습니다.,Wrogowie nie mogą otrzymać obrażeń przekraczających 25% ich Maksymalnego Zdrowia.,"Вороги не можуть отримати шкоду, що перевищує 25% від їхнього Максимального Здоров'я.",Vijanden kunnen geen schade ontvangen die meer dan 25% van hun Maximale Gezondheid overschrijdt.,"Düşmanlar, Maksimum Sağlıklarının %25'inden fazla hasar alamazlar."
L_B_NEM_DESC_MACABRE,,Your creatures start with 3 debuffs.,味方のクリーチャーは3つのデバフを持った状態で開始する。,Deine Kreaturen beginnen mit 3 Debuffs.,Vos créatures commencent avec 3 affaiblissements.,Tus criaturas comienzan con 3 debuffs.,Suas criaturas começam com 3 debuffs.,Ваши существа начинают с 3 дебаффами.,Le tue creature iniziano con 3 debuff.,你的生物開始時帶有3個減益效果。,你的生物开始时带有3个减益。,당신의 생물들은 3개의 디버프를 가지고 시작합니다.,Twoje stworzenia zaczynają z 3 osłabieniami.,Ваші істоти починають із 3 дебафами.,Je wezens beginnen met 3 verzwakkingen.,Yaratıkların 3 zayıflatma etkisiyle başlar.
L_B_NEM_DESC_OBTUSE,,Your creatures' attacks deal 90% less damage.,味方の生物の攻撃は90%少ないダメージを与える。,Deine Kreaturen verursachen 90% weniger Schaden.,Les attaques de vos créatures infligent 90% de dégâts en moins.,Tus criaturas infligen un 90% menos de daño con sus ataques.,Seus seres causam 90% menos dano com seus ataques.,Атаки ваших существ наносят на 90% меньше урона.,I tuoi mostri infliggono il 90% in meno di danni con i loro attacchi.,你的生物攻擊造成的傷害減少90%。,你的生物攻击造成的伤害减少90%。,당신의 생물들의 공격은 90% 적은 피해를 입힙니다.,Ataki twoich stworzeń zadają o 90% mniej obrażeń.,Атаки ваших істот завдають на 90% менше шкоди.,Je wezens' aanvallen doen 90% minder schade.,Yaratıklarının saldırıları %90 daha az hasar verir.
L_B_NEM_DESC_BLINKING,,Your creatures' spells deal 90% less damage.,自分のクリーチャーの呪文は90%少ないダメージを与える。,Deine Kreaturen verursachen mit Zaubern 90% weniger Schaden.,Les sorts de vos créatures infligent 90% de dégâts en moins.,Tus criaturas infligen un 90% menos de daño con sus hechizos.,Suas criaturas causam 90% menos dano com magias.,Заклинания ваших существ наносят на 90% меньше урона.,Le magie delle tue creature infliggono il 90% di danni in meno.,你的生物的法術造成的傷害減少90%。,你的生物的法术造成的伤害减少90%。,당신의 생물들의 주문은 90% 적은 피해를 입힙니다.,Zaklęcia twoich stworzeń zadają o 90% mniej obrażeń.,Закляття ваших істот завдають на 90% менше шкоди.,Je wezens' spreuken doen 90% minder schade.,Yaratıklarının büyüleri %90 daha az hasar verir.
L_B_NEM_DESC_GENIUS,,You and your creatures gain 30x experience points from defeating these creatures.,あなたとあなたの生物は、これらの生物を倒すことで30倍の経験値を獲得します。,Du und deine Kreaturen erhaltet 30x Erfahrungspunkte für das Besiegen dieser Kreaturen.,Vous et vos créatures gagnez 30x de points d'expérience en vainquant ces créatures.,Tú y tus criaturas ganáis 30x puntos de experiencia al derrotar a estas criaturas.,Você e suas criaturas ganham 30x pontos de experiência ao derrotar essas criaturas.,Вы и ваши существа получаете в 30 раз больше очков опыта за победу над этими существами.,Tu e le tue creature guadagnate 30x punti esperienza sconfiggendo queste creature.,你和你的生物從擊敗這些生物中獲得30倍經驗值。,击败这些生物后，你和你的生物获得30倍经验。,당신과 당신의 생물들은 이 생물들을 물리침으로써 30배의 경험치를 획득합니다.,Ty i twoje stworzenia otrzymujecie 30x punktów doświadczenia za pokonanie tych stworzeń.,Ви та ваші істоти отримуєте в 30 разів більше досвіду за перемогу над цими істотами.,Jij en je wezens krijgen 30x ervaringspunten voor het verslaan van deze wezens.,Sen ve yaratıkların bu yaratıkları yenmekten 30x deneyim puanı kazanır.
L_B_NEM_DESC_KNOWLEDGEABLE,,You gain 50x the normal amount of Knowledge from defeating these creatures.,これらの生物を倒すと通常の50倍の知識を獲得できます。,Du erhältst 50x die normale Menge an Wissen durch das Besiegen dieser Kreaturen.,Vous gagnez 50x la quantité normale de Connaissance en vainquant ces créatures.,Obtienes 50 veces la cantidad normal de Conocimiento al derrotar a estas criaturas.,Você ganha 50x a quantidade normal de Conhecimento ao derrotar essas criaturas.,"Вы получаете в 50 раз больше Знаний, чем обычно, за победу над этими существами.",Ottieni 50 volte la quantità normale di Conoscenza sconfiggendo queste creature.,擊敗這些生物時，你獲得的知識值為正常數量的50倍。,击败这些生物后，你获得50倍知识。,이 생물들을 물리치면 일반적인 양의 50배에 해당하는 지식을 얻습니다.,Zyskujesz 50x normalną ilość Wiedzy za pokonanie tych stworzeń.,Ви отримуєте в 50 разів більше Знань за перемогу над цими істотами.,Je krijgt 50x de normale hoeveelheid Kennis voor het verslaan van deze wezens.,Bu yaratıkları yenmekten normal miktarın 50 katı Bilgi kazanırsın.
L_B_TARGET_CHANGED,,Target Changed!,ターゲット変更！,Ziel gewechselt!,Cible changée !,¡Objetivo Cambiado!,Alvo Alterado!,Цель изменена!,Bersaglio Cambiato!,目標已更改！,目标已更改！,대상이 변경되었습니다!,Zmiana celu!,Ціль змінено!,Doelwit Veranderd!,Hedef Değişti!
L_B_ATTACK_FAILED,,Attack Failed!,攻撃失敗！,Angriff fehlgeschlagen!,Attaque Échouée !,¡Ataque Fallido!,Ataque Falhou!,Атака не удалась!,Attacco Fallito!,攻擊失敗！,攻击失败！,공격 실패!,Atak nieudany!,Атака не вдалася!,Aanval Mislukt!,Saldırı Başarısız!
L_B_ATTACK_RANDOMIZED,,Random Target!,ランダムターゲット！,Zufälliges Ziel!,Cible aléatoire !,¡Objetivo Aleatorio!,Alvo Aleatório!,Случайная цель!,Bersaglio Casuale!,隨機目標！,随机目标！,무작위 대상!,Losowy Cel!,Випадкова Ціль!,Willekeurig Doelwit!,Rastgele Hedef!
L_B_ATTACK_PROVOKED,"Provoke refers to the ""Provoke"" command in battle so please make sure this is consistent with UI translation.",Intercepted!\n(Provoke),迎撃！\n(挑発),Abgefangen!\n(Provozieren),Intercepté !\n(Provocation),¡Interceptado!\n(Provocar),Interceptado!\n(Provocar),Перехвачено!\n(Провокация),Intercettato!\n(Provocare),攔截！\n(挑釁),拦截！\n（挑衅）,차단됨!\n(도발),Przechwycono!\n(Prowokacja),Перехоплено!\n(Провокація),Onderschept!\n(Provoceer),Engellendi!\n(Kışkırt)
L_B_ATTACK_INTERCEPTED,,Intercepted!,迎撃！,Abgefangen!,Intercepté !,¡Interceptado!,Interceptado!,Перехвачено!,Intercettato!,攔截！,拦截！,차단됨!,Przechwycono!,Перехоплено!,Onderschept!,Engellendi!
L_B_DODGE,,Dodge!,回避！,Ausweichen!,Esquive !,¡Esquiva!,Esquiva!,Уворот!,Schiva!,閃避！,闪避！,회피!,Unik!,Ухиляйся!,Ontwijken!,Kaçın!
L_B_ATTACKS,1 = creature name,{1} attacks!,{1}の攻撃！,{1} greift an!,{1} attaque !,{1} ataca!,{1} ataca!,{1} атакует!,{1} attacca!,{1}攻擊！,{1}攻击！,{1} 공격합니다!,{1} atakuje!,{1} атакує!,{1} valt aan!,{1} saldırıyor!
L_B_ATTACKS_CONFUSED,1 = creature name,{1} attacks an ally due to its confusion!,{1}は混乱のため味方を攻撃した！,{1} greift aufgrund seiner Verwirrung einen Verbündeten an!,{1} attaque un allié à cause de sa confusion !,{1} ataca a un aliado debido a su confusión!,{1} ataca um aliado devido à sua confusão!,{1} атакует союзника из-за своего замешательства!,{1} attacca un alleato a causa della sua confusione!,{1}因混亂而攻擊了隊友！,{1}因困惑而攻击了盟友！,{1}(이)가 혼란으로 인해 아군을 공격합니다!,{1} atakuje sojusznika z powodu swojego zamroczenia!,{1} атакує союзника через свою розгубленість!,{1} valt een bondgenoot aan vanwege zijn verwarring!,{1} şaşkınlığı nedeniyle bir müttefikine saldırıyor!
L_B_CASTS,"1 = creature name, 2 = spell name",{1} casts {2}.,{1}は{2}を唱えた。,{1} wirkt {2}.,{1} lance {2}.,{1} lanza {2}.,{1} conjura {2}.,{1} применяет {2}.,{1} lancia {2}.,{1}施放{2}。,{1}施放{2}。,{1}(이)가 {2}(을)를 시전합니다.,{1} rzuca {2}.,{1} використовує {2}.,{1} werpt {2}.,{1} {2} büyüsünü yapıyor.
L_B_CAST_CONFUSED,"1 = creature name, 2 = spell name",{1} miscasts {2} due to its confusion!,{1}は混乱のため{2}を誤って唱えた！,{1} verfehlt {2} aufgrund seiner Verwirrung!,{1} rate {2} à cause de sa confusion !,{1} falla al lanzar {2} debido a su confusión!,{1} lança {2} incorretamente devido à sua confusão!,{1} неправильно использует {2} из-за замешательства!,{1} lancia male {2} a causa della sua confusione!,{1}因為混亂而施放失敗了{2}！,{1}因困惑而失误地施放了{2}！,{1}(이)가 혼란으로 인해 {2}(을)를 잘못 시전했다!,{1} źle rzuca {2} z powodu swojego zamętu!,{1} невдало використовує {2} через свою розгубленість!,{1} mislukt {2} door zijn verwarring!,{1} şaşkınlığı nedeniyle {2} büyüsünü yanlış yapıyor!
L_B_ATTACK_DODGED,1 = creature name,{1} dodged the attack.,{1}は攻撃を回避した。,{1} ist dem Angriff ausgewichen.,{1} a esquivé l'attaque.,{1} esquivó el ataque.,{1} esquivou-se do ataque.,{1} уклонился от атаки.,{1} ha schivato l'attacco.,{1}閃避了攻擊。,{1}闪避了攻击。,{1}이(가) 공격을 회피했다.,{1} uniknął ataku.,{1} ухилився від атаки.,{1} ontweek de aanval.,{1} saldırıdan kaçındı.
L_B_1_ATTACKED_2,"1 = attacking creature name, 2 = defending creature name",{1} attacked {2}.,{1}は{2}を攻撃した。,{1} hat {2} angegriffen.,{1} a attaqué {2}.,{1} atacó a {2}.,{1} atacou {2}.,{1} атаковал {2}.,{1} ha attaccato {2}.,{1}攻擊了{2}。,{1}攻击{2}。,{1}이(가) {2}을(를) 공격했다.,{1} zaatakował {2}.,{1} атакував {2}.,{1} viel {2} aan.,{1} {2}'ye saldırdı.
L_B_FLED,1 = creature name,The {1} fled from battle!,{1}は戦闘から逃げ出した！,Der {1} floh aus dem Kampf!,Le {1} a fui le combat !,¡El {1} huyó de la batalla!,O {1} fugiu da batalha!,{1} сбежал с поля боя!,Il {1} è fuggito dalla battaglia!,{1}逃離了戰鬥！,{1}逃离了战斗！,{1}이(가) 전투에서 도망쳤다!,{1} uciekł z walki!,{1} втік з бою!,De {1} vluchtte uit het gevecht!,{1} savaştan kaçtı!
L_B_CANT_DEFEND,,Can't Defend!,防御不可！,Kann nicht verteidigen!,Défense Impossible !,¡No puede defenderse!,Não Pode Defender!,Не может защищаться!,Non può difendersi!,無法防禦！,无法防御！,방어 불가!,Nie można się bronić!,Не можна захиститись!,Kan niet verdedigen!,Savunamaz!
L_B_DEFEND,,Defend!,防御！,Verteidigen!,Défendez !,¡Defiende!,Defender!,Защищайся!,Difenditi!,防禦！,防御！,방어!,Broń się!,Захищайся!,Verdedig!,Savun!
L_B_IS_DEFENDING,1 = creature name,{1} is defending.,{1}は防御している。,{1} verteidigt sich.,{1} se défend.,{1} está defendiendo.,{1} está defendendo.,{1} защищается.,{1} è in difesa.,{1}正在防禦。,{1}正在防御。,{1}이(가) 방어 중입니다.,{1} broni się.,{1} захищається.,{1} verdedigt zich.,{1} savunuyor.
L_B_CANT_PROVOKE,,Can't Provoke!,挑発できない！,Kann nicht provozieren!,Impossible de Provoquer !,¡No puede Provocar!,Não pode Provocar!,Невозможно спровоцировать!,Non provocabile!,無法挑釁！,无法挑衅！,도발 불가!,Nie można Sprowokować!,Неможливо спровокувати!,Kan niet Provoceren!,Kışkırtılamaz!
L_B_PROVOKE,,Provoke!,挑発！,Provozieren!,Provoquer !,¡Provocar!,Provocar!,Провоцировать!,Provocare!,挑釁！,挑衅！,도발!,Sprowokuj!,Спровокувати!,Provoceer!,Kışkırt!
L_B_IS_PROVOKING,1 = creature name,{1} is provoking.,{1}は挑発している。,{1} provoziert.,{1} provoque.,{1} está provocando.,{1} está provocando.,{1} провоцирует.,{1} sta provocando.,{1}正在挑釁。,{1}正在挑衅。,{1}이(가) 도발하고 있습니다.,{1} prowokuje.,{1} провокує.,{1} is provocerend.,{1} kışkırtıyor.
L_B_REDO_TURN,,Redo Turn!,やり直し！,Zug wiederholen!,Refaire le tour !,¡Rehacer Turno!,Refazer Turno!,Переиграть ход!,Rifai Turno!,重做回合！,重做回合！,턴 다시하기!,Powtórz turę!,Переробити хід!,Beurt Opnieuw!,Turu Yenile!
L_B_CAST_ERROR1,,"Creature can't cast this spell (no charges, Silenced, gem is sealed, etc.)",クリーチャーはこの呪文を唱えられません（チャージなし、沈黙状態、宝石が封印されている、など）,"Kreatur kann diesen Zauber nicht wirken (keine Ladungen, Verstummt, Zauberstein ist versiegelt usw.)","La créature ne peut pas lancer ce sort (pas de charges, Silence, gemme scellée, etc.)","La criatura no puede lanzar este hechizo (sin cargas, Silenciada, gema sellada, etc.)","Criatura não pode lançar este feitiço (sem cargas, Silenciada, gema está selada, etc.)","Существо не может произнести это заклинание (нет зарядов, Немота, камень запечатан и т.д.)","La creatura non può lanciare questo incantesimo (nessuna carica, Silenziata, gemma sigillata, ecc.)",生物無法施放此法術（無充能、被沉默、寶石被封印等）,生物无法施放此法术（无充能、沉默、宝石被封印等）,"생물이 이 주문을 시전할 수 없습니다 (충전량 없음, 침묵 상태, 보석이 봉인됨 등)","Stworzenie nie może rzucić tego zaklęcia (brak ładunków, Uciszenie, klejnot jest zapieczętowany, itp.)","Істота не може використати це закляття (немає зарядів, Оглушена, камінь запечатаний тощо)","Wezen kan deze spreuk niet uitvoeren (geen ladingen, Stilte, edelsteen is verzegeld, enz.)","Yaratık bu büyüyü yapamaz (şarj yok, Susturulmuş, taş mühürlü, vb.)"
L_B_CAST_ERROR2,,Creature can't cast this spell (we're all dead),このクリーチャーはこの呪文を唱えられない（私たちは全員死んでいる）,Kreatur kann diesen Zauber nicht wirken (wir sind alle tot),La créature ne peut pas lancer ce sort (nous sommes tous morts),La criatura no puede lanzar este hechizo (estamos todos muertos),Criatura não pode lançar esta magia (estamos todos mortos),Существо не может сотворить это заклинание (мы все мертвы),La creatura non può lanciare questo incantesimo (siamo tutti morti),生物無法施放此法術（我們都死定了）,生物无法施放此法术（我们都死了）,생물은 이 주문을 시전할 수 없다 (우린 모두 죽었어),Stworzenie nie może rzucić tego zaklęcia (wszyscy jesteśmy martwi),Істота не може використати це закляття (ми всі мертві),Schepsel kan deze spreuk niet uitspreken (we zijn allemaal dood),Yaratık bu büyüyü yapamaz (hepimiz öldük)
L_B_CAST_ERROR3,,Creature can't cast this spell (no targets),クリーチャーはこの呪文を唱えられません（対象がいません）,Kreatur kann diesen Zauber nicht wirken (keine Ziele),La créature ne peut pas lancer ce sort (pas de cibles),La criatura no puede lanzar este hechizo (sin objetivos),Criatura não pode lançar esta magia (sem alvos),Существо не может применить это заклинание (нет целей),La creatura non può lanciare questo incantesimo (nessun bersaglio),生物無法施放此法術（沒有目標）,生物无法施放此法术（没有目标）,생물이 이 주문을 시전할 수 없습니다 (대상 없음),Stworzenie nie może rzucić tego zaklęcia (brak celów),Істота не може застосувати це закляття (немає цілей),Wezen kan deze spreuk niet werpen (geen doelwitten),Yaratık bu büyüyü yapamaz (hedef yok)
L_B_CAST_ERROR4,,Creature can't cast this spell (Silenced),クリーチャーはこの呪文を唱えられない（沈黙状態）,Kreatur kann diesen Zauber nicht wirken (Verstummt),La créature ne peut pas lancer ce sort (Silence),La criatura no puede lanzar este hechizo (Silenciada),Criatura não pode lançar esta magia (Silenciada),Существо не может произнести это заклинание (Заглушено),La creatura non può lanciare questo incantesimo (Silenziata),生物無法施放此法術（沉默）,生物无法施放此法术（沉默）,생물이 이 주문을 시전할 수 없음 (침묵됨),Stworzenie nie może rzucić tego zaklęcia (Uciszone),Істота не може використати це закляття (Оглушена),Wezen kan deze spreuk niet uitspreken (Stilte),Yaratık bu büyüyü yapamaz (Susturulmuş)
L_B_CAST_FIZZLED,,Fizzled!,フィズル！,Verpufft!,Raté !,¡Falló!,Falhou!,Осечка!,Fallito!,失效了！,失效！,실패!,Spudłowane!,Зашипіло!,Mislukt!,Fiyasko!
L_B_CAST_BLOCKED,,Spell Blocked!,スペル無効化！,Zauber blockiert!,Sort bloqué !,¡Hechizo Bloqueado!,Magia Bloqueada!,Заклинание заблокировано!,Incantesimo Bloccato!,法術被阻擋！,法术被阻挡！,주문 막힘!,Zaklęcie Zablokowane!,Заклинання заблоковано!,Spreuk Geblokkeerd!,Büyü Engellendi!
L_B_FUTURE_CAST,,Cast\nNext Turn,キャスト\n次のターン,Wirken\nNächster Zug,Lancer\nTour Suivant,Lanzar\nSiguiente Turno,Lançar\nPróximo Turno,Применить\nСледующий ход,Cast\nProssimo Turno,施放\n下一回合,施法\n下一回合,시전\n다음 턴,Rzuć\nNastępna Tura,Застосувати\nНаступний хід,Cast\nVolgende Beurt,Büyü Yap\nSonraki Tur
L_B_FUTURE_ATTACK,,Attack\nNext Turn,攻撃\n次のターン,Angriff\nNächster Zug,Attaque\nTour Suivant,Atacar\nSiguiente Turno,Atacar\nPróximo Turno,Атака\nСледующий ход,Attacco\nTurno Successivo,攻擊\n下一回合,攻击\n下一回合,공격\n다음 턴,Atak\nNastępna Tura,Атака\nНаступний хід,Aanval\nVolgende Beurt,Saldır\nSonraki Tur
L_B_GAIN_STAT,"1 = creature name, 2 = amount, 3 = stat name",{1} gained {2} {3}.,{1}は{2} {3}を獲得した。,{1} erhielt {2} {3}.,{1} a gagné {2} {3}.,{1} ganó {2} {3}.,{1} ganhou {2} {3}.,{1} получил {2} {3}.,{1} ha ottenuto {2} {3}.,{1}獲得了{2}個{3}。,{1}获得了{2}点{3}。,{1}(이)가 {2} {3}(을)를 획득했습니다.,{1} zdobył {2} {3}.,{1} отримав {2} {3}.,{1} heeft {2} {3} verkregen.,{1} {2} {3} kazandı.
L_B_LOSE_STAT,"1 = creature name, 2 = amount, 3 = stat name",{1} lost {2} {3}.,{1}は{2} {3}を失った。,{1} verlor {2} {3}.,{1} a perdu {2} {3}.,{1} perdió {2} {3}.,{1} perdeu {2} {3}.,{1} потерял {2} {3}.,{1} ha perso {2} {3}.,{1}失去了{2}個{3}。,{1}损失了{2}点{3}。,{1}이(가) {2} {3}을(를) 잃었습니다.,{1} stracił {2} {3}.,{1} втратив {2} {3}.,{1} verloor {2} {3}.,{1} {2} {3} kaybetti.
L_B_BOMB_POTENCY,1 = amount,+{1}\nBomb Potency,+{1}\n爆弾威力,+{1}\nBombenstärke,+{1}\nPuissance de bombe,+{1}\nPotencia de Bomba,+{1}\nPotência de Bomba,+{1}\nМощность бомбы,+{1}\nPotenza Bomba,+{1}\n炸彈威力,+{1}\n炸弹效能,+{1}\n폭탄 위력,+{1}\nMoc Bomby,+{1}\nПотужність бомби,+{1}\nBomkracht,+{1}\nBomba Gücü
L_B_POTENCIES_AVERAGED,,Potencies\nAveraged,効力\n平均化された,Potenzen\nDurchschnittlich,Puissances\nMoyennées,Potencias\nPromediado,Potências\nMédia,Силы\nУсреднённые,Potenze\nMedia,效能\n平均值,效能\n平均化,효능\n평균화됨,Potencje\nUśrednione,Потужності\nУсереднені,Potenties\nGemiddeld,Güçler\nOrtalama
L_B_CONDITION_POTENCY,1 = amount,+{1}% Buff/Debuff\nPotency,+{1}% バフ/デバフ\n効果,+{1}% Buff/Debuff\nEffektstärke,+{1}% Puissance des\nBuff/Debuff,+{1}% Potencia de\nBeneficio/Perjuicio,+{1}% Potência de\nBônus/Penalidade,+{1}% Сила\nБаффов/Дебаффов,+{1}% Potenza\nBuff/Debuff,+{1}% 增益/減益\n效能,+{1}%增益/减益\n效能,+{1}% 버프/디버프\n효능,+{1}% Moc\nWzmocnień/Osłabień,+{1}% Сила\nПідсилень/Ослаблень,+{1}% Buff/Debuff\nKracht,+{1}% Güçlendirme/Zayıflatma\nEtkinliği
L_B_BUFFDEBUFF_REMOVED,,{1} Buff/Debuff\nRemoved,{1} バフ/デバフ\n解除,{1} Buff/Debuff\nEntfernt,{1} Buff/Debuff\nSupprimé,{1} Beneficio/Perjuicio\nEliminado,{1} Buff/Debuff\nRemovido,{1} Бафф/Дебафф\nУдален,{1} Buff/Debuff\nRimosso,{1} 增益/減益\n已移除,{1}增益/减益\n已移除,{1} 버프/디버프\n제거됨,{1} Buff/Debuff\nUsunięto,{1} Бафф/Дебафф\nВидалено,{1} Buff/Debuff\nVerwijderd,{1} Güçlendirme/Zayıflatma\nKaldırıldı
L_B_BOMB_AMPLIFIED,,Bomb\nAmplified,ボム\n増幅,Bombe\nVerstärkt,Bombe\nAmplifié,Bomba\nAmplificada,Bomba\nAmplificada,Бомба\nУсиленная,Bomba\nAmplificata,炸彈\n增幅,炸弹\n增幅,폭탄\n증폭됨,Bomba\nWzmocniona,Бомба\nПідсилена,Bom\nVersterkt,Bomba\nGüçlendirilmiş
L_B_HEALTH_INVERTED,,Health\Inverted,ヘルス\\反転,Gesundheit\\Invertiert,Santé\\Inversé,Salud\\Invertido,Saúde\\Invertido,Здоровье\\Инвертировано,Salute\\Invertito,生命值\\反轉,生命值\n反转,체력\\반전,Zdrowie\\Odwrócone,Здоров'я\\Інвертоване,Gezondheid\\Omgekeerd,Sağlık\\Ters
L_B_GEMS_UNSEALED,,Spell Gems\nUnsealed,スペルジェム\n開封済み,Zaubersteine\nEntsiegelt,Gemmes de Sort\nDéscellées,Gemas de Hechizo\nDeselladas,Gemas de Feitiço\nLiberadas,Самоцветы заклинаний\nРаспечатанные,Gemme Incantesimo\nDisigillate,法術寶石\n已解封,法术宝石\n已解封,주문 보석\n봉인 해제됨,Klejnoty Zaklęć\nOdpieczętowane,Самоцвіти заклинань\nВідкриті,Toversteen\nOntgrendeld,Büyü Taşları\nMühürsüz
