Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_CARD_PHASEWARRIOR2,,You gain 5% more resources from resource nodes in realms.,領域内の資源ノードから得られる資源が5%増加します。,Du erhältst 5% mehr Ressourcen von Ressourcenknoten in Reichen.,Vous gagnez 5% de ressources supplémentaires des nœuds de ressources dans les royaumes.,Obtienes un 5% más de recursos de los nodos de recursos en los reinos.,Você ganha 5% mais recursos de nós de recursos nos reinos.,Вы получаете на 5% больше ресурсов из ресурсных узлов в мирах.,Ottieni il 5% in più di risorse dai nodi di risorse nei reami.,在領域中，你從資源節點獲得的資源增加5%。,你从领域中的资源节点处获取的资源量增加5%。,영역에서 자원 노드로부터 5% 더 많은 자원을 획득합니다.,Otrzymujesz 5% więcej zasobów z węzłów zasobów w królestwach.,Ви отримуєте на 5% більше ресурсів з вузлів ресурсів у світах.,Je krijgt 5% meer grondstoffen van grondstofbronnen in rijken.,Alemlerdeki kaynak noktalarından %5 daha fazla kaynak elde edersin.
L_CARD_PHASEWARRIOR3,,You gain 5% more resources from resource nodes in realms.,領域内の資源ノードから得られる資源が5%増加します。,Du erhältst 5% mehr Ressourcen von Ressourcenknoten in Reichen.,Vous gagnez 5% de ressources supplémentaires des nœuds de ressources dans les royaumes.,Obtienes un 5% más de recursos de los nodos de recursos en los reinos.,Você ganha 5% mais recursos de nós de recursos nos reinos.,Вы получаете на 5% больше ресурсов из ресурсных узлов в мирах.,Ottieni il 5% in più di risorse dai nodi di risorse nei reami.,在領域中，你從資源節點獲得的資源增加5%。,你从领域中的资源节点处获取的资源量增加5%。,영역에서 자원 노드로부터 5% 더 많은 자원을 획득합니다.,Zyskujesz 5% więcej zasobów z węzłów zasobów w królestwach.,Ви отримуєте на 5% більше ресурсів з вузлів ресурсів у світах.,Je krijgt 5% meer grondstoffen van grondstofbronnen in rijken.,Alemlerdeki kaynak noktalarından %5 daha fazla kaynak kazanırsın.
L_CARD_PILWIZ1,,Enemies take 15% more damage from {CONDNAME_DEBUFF_BLEED}.,敵は{CONDNAME_DEBUFF_BLEED}から15%多くのダメージを受ける。,Feinde erleiden 15% mehr Schaden durch {CONDNAME_DEBUFF_BLEED}.,Les ennemis subissent 15% de dégâts supplémentaires de {CONDNAME_DEBUFF_BLEED}.,Los enemigos reciben un 15% más de daño de {CONDNAME_DEBUFF_BLEED}.,Inimigos recebem 15% a mais de dano de {CONDNAME_DEBUFF_BLEED}.,Враги получают на 15% больше урона от {CONDNAME_DEBUFF_BLEED}.,I nemici subiscono il 15% di danno in più da {CONDNAME_DEBUFF_BLEED}.,敵人受到的{CONDNAME_DEBUFF_BLEED}傷害增加15%。,敌人受到来自{CONDNAME_DEBUFF_BLEED}的伤害增加15%。,적들은 {CONDNAME_DEBUFF_BLEED}에 의한 피해를 15% 더 받습니다.,Wrogowie otrzymują 15% więcej obrażeń od {CONDNAME_DEBUFF_BLEED}.,Вороги отримують на 15% більше шкоди від {CONDNAME_DEBUFF_BLEED}.,Vijanden krijgen 15% meer schade van {CONDNAME_DEBUFF_BLEED}.,Düşmanlar {CONDNAME_DEBUFF_BLEED} etkisinden %15 daha fazla hasar alır.
L_CARD_PILWIZ2,,Enemies have a 10% chance to take double damage from {CONDNAME_DEBUFF_BLEED}.,敵は{CONDNAME_DEBUFF_BLEED}から10%の確率で二倍のダメージを受ける。,"Gegner haben eine 10% Chance, doppelten Schaden durch {CONDNAME_DEBUFF_BLEED} zu erleiden.",Les ennemis ont 10% de chances de subir des dégâts doublés de {CONDNAME_DEBUFF_BLEED}.,Los enemigos tienen un 10% de probabilidad de recibir daño doble de {CONDNAME_DEBUFF_BLEED}.,Inimigos têm 10% de chance de receber dano duplo de {CONDNAME_DEBUFF_BLEED}.,У врагов есть 10% шанс получить двойной урон от {CONDNAME_DEBUFF_BLEED}.,I nemici hanno il 10% di probabilità di subire danni doppi da {CONDNAME_DEBUFF_BLEED}.,敵人有 10% 的機率從{CONDNAME_DEBUFF_BLEED}中受到雙倍傷害。,敌人有10%概率受到双倍的{CONDNAME_DEBUFF_BLEED}伤害。,적들은 {CONDNAME_DEBUFF_BLEED}에 의해 두 배의 피해를 입을 확률이 10%입니다.,Wrogowie mają 10% szans na otrzymanie podwójnych obrażeń od {CONDNAME_DEBUFF_BLEED}.,Вороги мають 10% шанс отримати подвійну шкоду від {CONDNAME_DEBUFF_BLEED}.,Vijanden hebben 10% kans om dubbele schade te krijgen van {CONDNAME_DEBUFF_BLEED}.,Düşmanların {CONDNAME_DEBUFF_BLEED} etkisinden iki kat hasar alma olasılığı %10'dur.
L_CARD_PILWIZ3,,Enemies' {CONDNAME_DEBUFF_BLEED} debuff lasts forever.,敵の{CONDNAME_DEBUFF_BLEED}デバフは永久に持続する。,Gegner-{CONDNAME_DEBUFF_BLEED}-Debuff hält ewig an.,Les débuffs {CONDNAME_DEBUFF_BLEED} des ennemis durent éternellement.,Los debuffs de {CONDNAME_DEBUFF_BLEED} de los enemigos duran para siempre.,Penalidade de {CONDNAME_DEBUFF_BLEED} dos inimigos dura para sempre.,Дебафф {CONDNAME_DEBUFF_BLEED} врагов длится вечно.,I nemici affetti dal debuff {CONDNAME_DEBUFF_BLEED} lo mantengono per sempre.,敵人的{CONDNAME_DEBUFF_BLEED}減益效果永久持續。,敌人的{CONDNAME_DEBUFF_BLEED}减益永久持续。,적의 {CONDNAME_DEBUFF_BLEED} 디버프는 영원히 지속됩니다.,Osłabienie {CONDNAME_DEBUFF_BLEED} przeciwników trwa wiecznie.,Дебаф {CONDNAME_DEBUFF_BLEED} ворогів триває вічно.,Vijanden hun {CONDNAME_DEBUFF_BLEED} verzwakking duurt voor altijd.,Düşmanların {CONDNAME_DEBUFF_BLEED} zayıflatması sonsuza kadar sürer.
L_CARD_GHOUL1,,Your creatures have 5% more {STAT_speed}.,自分のクリーチャーの{STAT_speed}が5%上昇する。,Deine Kreaturen haben 5% mehr {STAT_speed}.,Vos créatures ont 5% de {STAT_speed} en plus.,Tus criaturas tienen 5% más de {STAT_speed}.,Suas criaturas têm 5% a mais de {STAT_speed}.,У ваших существ на 5% больше {STAT_speed}.,Le tue creature hanno il 5% in più di {STAT_speed}.,你的生物獲得額外5%的{STAT_speed}。,你的生物拥有的{STAT_speed}增加5%。,당신의 생물들은 {STAT_speed}이(가) 5% 더 높습니다.,Twoje stworzenia mają o 5% więcej {STAT_speed}.,Ваші істоти мають на 5% більше {STAT_speed}.,Je wezens hebben 5% meer {STAT_speed}.,Yaratıkların {STAT_speed} değeri %5 daha fazla.
L_CARD_GHOUL2,,Your creatures have 5% more {STAT_speed}.,自分のクリーチャーの{STAT_speed}が5%上昇する。,Deine Kreaturen haben 5% mehr {STAT_speed}.,Vos créatures ont 5% de {STAT_speed} en plus.,Tus criaturas tienen 5% más de {STAT_speed}.,Suas criaturas têm 5% a mais de {STAT_speed}.,У ваших существ на 5% больше {STAT_speed}.,Le tue creature hanno il 5% in più di {STAT_speed}.,你的生物獲得額外5%的{STAT_speed}。,你的生物拥有的{STAT_speed}增加5%。,당신의 생물들은 {STAT_speed}이(가) 5% 더 높습니다.,Twoje stworzenia mają o 5% więcej {STAT_speed}.,Ваші істоти мають на 5% більше {STAT_speed}.,Je wezens hebben 5% meer {STAT_speed}.,Yaratıkların {STAT_speed} değeri %5 daha fazla.
L_CARD_GHOUL3,,Your creatures have 5% more {STAT_speed}.,自分のクリーチャーの{STAT_speed}が5%上昇する。,Deine Kreaturen haben 5% mehr {STAT_speed}.,Vos créatures ont 5% de {STAT_speed} en plus.,Tus criaturas tienen un 5% más de {STAT_speed}.,Suas criaturas têm 5% a mais de {STAT_speed}.,У ваших существ на 5% больше {STAT_speed}.,Le tue creature hanno il 5% in più di {STAT_speed}.,你的生物獲得額外5%的{STAT_speed}。,你的生物拥有的{STAT_speed}增加5%。,당신의 생물들은 {STAT_speed}이(가) 5% 더 높습니다.,Twoje stworzenia mają o 5% więcej {STAT_speed}.,Ваші істоти мають на 5% більше {STAT_speed}.,Je wezens hebben 5% meer {STAT_speed}.,Yaratıkların {STAT_speed} değeri %5 daha fazla.
L_CARD_MITE1,,Your creatures gain 10% more {STAT_speed} from stat-boosting effects.,自分のクリーチャーは能力値上昇効果から得る{STAT_speed}が10%増加する。,Deine Kreaturen erhalten 10% mehr {STAT_speed} durch attributssteigernde Effekte.,Vos créatures gagnent 10% de {STAT_speed} supplémentaire grâce aux effets d'amélioration de statistiques.,Tus criaturas ganan un 10% más de {STAT_speed} de los efectos que aumentan estadísticas.,Suas criaturas ganham 10% a mais de {STAT_speed} de efeitos que aumentam atributos.,"Ваши существа получают на 10% больше {STAT_speed} от эффектов, повышающих характеристики.",Le tue creature ottengono il 10% in più di {STAT_speed} dagli effetti che aumentano le statistiche.,你的生物從能力提升效果中獲得的{STAT_speed}增加10%。,你的生物从属性值提升效果中获得的{STAT_speed}增加10%。,당신의 생물들은 능력치 증가 효과로부터 10% 더 많은 {STAT_speed}를 얻습니다.,Twoje stworzenia zyskują 10% więcej {STAT_speed} z efektów zwiększających statystyki.,Ваші істоти отримують на 10% більше {STAT_speed} від ефектів підвищення характеристик.,Je wezens krijgen 10% meer {STAT_speed} van statistiek-versterkende effecten.,"Yaratıkların, istatistik artırıcı etkilerden %10 daha fazla {STAT_speed} kazanır."
L_CARD_MITE2,,Your creatures gain 10% more {STAT_speed} from stat-boosting effects.,自分のクリーチャーは能力値上昇効果から得る{STAT_speed}が10%増加する。,Deine Kreaturen erhalten 10% mehr {STAT_speed} durch attributssteigernde Effekte.,Vos créatures gagnent 10% de {STAT_speed} supplémentaire grâce aux effets d'amélioration de statistiques.,Tus criaturas ganan un 10% más de {STAT_speed} de los efectos que aumentan estadísticas.,Suas criaturas ganham 10% a mais de {STAT_speed} de efeitos que aumentam atributos.,"Ваши существа получают на 10% больше {STAT_speed} от эффектов, повышающих характеристики.",Le tue creature ottengono il 10% in più di {STAT_speed} dagli effetti che aumentano le statistiche.,你的生物從能力提升效果中獲得的{STAT_speed}增加10%。,你的生物从属性值提升效果中获得的{STAT_speed}增加10%。,당신의 생물들은 능력치 증가 효과로부터 10% 더 많은 {STAT_speed}를 얻습니다.,Twoje stworzenia zyskują 10% więcej {STAT_speed} z efektów zwiększających statystyki.,Ваші істоти отримують на 10% більше {STAT_speed} від ефектів підвищення характеристик.,Je wezens krijgen 10% meer {STAT_speed} van statistiek-versterkende effecten.,"Yaratıkların, istatistik artırıcı etkilerden %10 daha fazla {STAT_speed} kazanır."
L_CARD_MITE3,,Your creatures gain 10% more {STAT_speed} from stat-boosting effects.,自分のクリーチャーは能力値上昇効果から得る{STAT_speed}が10%増加する。,Deine Kreaturen erhalten 10% mehr {STAT_speed} durch attributssteigernde Effekte.,Vos créatures gagnent 10% de {STAT_speed} supplémentaire grâce aux effets d'amélioration de statistiques.,Tus criaturas ganan un 10% más de {STAT_speed} de los efectos que aumentan estadísticas.,Suas criaturas ganham 10% a mais de {STAT_speed} de efeitos que aumentam atributos.,"Ваши существа получают на 10% больше {STAT_speed} от эффектов, повышающих характеристики.",Le tue creature ottengono il 10% in più di {STAT_speed} dagli effetti che aumentano le statistiche.,你的生物從能力提升效果中獲得的{STAT_speed}增加10%。,你的生物从属性值提升效果中获得的{STAT_speed}增加10%。,당신의 생물들은 능력치 증가 효과로부터 10% 더 많은 {STAT_speed}를 얻습니다.,Twoje stworzenia zyskują 10% więcej {STAT_speed} z efektów zwiększających statystyki.,Ваші істоти отримують на 10% більше {STAT_speed} від ефектів підвищення характеристик.,Je wezens krijgen 10% meer {STAT_speed} van statistiek-versterkende effecten.,"Yaratıkların, istatistik artırıcı etkilerden %10 daha fazla {STAT_speed} kazanır."
L_CARD_DOOMGUARD1,,Your creatures with {CONDNAME_BUFF_TAUNT} take 15% less damage.,{CONDNAME_BUFF_TAUNT}を持つあなたのクリーチャーは受けるダメージが15%減少する。,Deine Kreaturen mit {CONDNAME_BUFF_TAUNT} erleiden 15% weniger Schaden.,Vos créatures avec {CONDNAME_BUFF_TAUNT} subissent 15% de dégâts en moins.,Tus criaturas con {CONDNAME_BUFF_TAUNT} reciben un 15% menos de daño.,Suas criaturas com {CONDNAME_BUFF_TAUNT} recebem 15% menos dano.,Ваши существа с {CONDNAME_BUFF_TAUNT} получают на 15% меньше урона.,Le tue creature con {CONDNAME_BUFF_TAUNT} subiscono il 15% di danni in meno.,你的具有{CONDNAME_BUFF_TAUNT}的生物受到的傷害減少15%。,你拥有{CONDNAME_BUFF_TAUNT}的生物受到的伤害减少15%。,당신의 {CONDNAME_BUFF_TAUNT} 상태인 생물은 15% 적은 피해를 받습니다.,Twoje stworzenia z {CONDNAME_BUFF_TAUNT} otrzymują o 15% mniej obrażeń.,Ваші істоти з {CONDNAME_BUFF_TAUNT} отримують на 15% менше шкоди.,Je wezens met {CONDNAME_BUFF_TAUNT} krijgen 15% minder schade.,Siper özelliğine sahip yaratıklarınız %15 daha az hasar alır.
L_CARD_DOOMGUARD2,,Your creatures with {CONDNAME_BUFF_TAUNT} have 15% more {STAT_speed}.,「{CONDNAME_BUFF_TAUNT}」を持つあなたのクリーチャーは{STAT_speed}が15%増加する。,Deine Kreaturen mit {CONDNAME_BUFF_TAUNT} haben 15% mehr {STAT_speed}.,Vos créatures avec {CONDNAME_BUFF_TAUNT} ont 15% de {STAT_speed} en plus.,Tus criaturas con {CONDNAME_BUFF_TAUNT} tienen un 15% más de {STAT_speed}.,Suas criaturas com {CONDNAME_BUFF_TAUNT} têm 15% a mais de {STAT_speed}.,Ваши существа с {CONDNAME_BUFF_TAUNT} имеют на 15% больше {STAT_speed}.,Le tue creature con {CONDNAME_BUFF_TAUNT} hanno il 15% in più di {STAT_speed}.,你的具有{CONDNAME_BUFF_TAUNT}的生物擁有15%更多{STAT_speed}。,你拥有{CONDNAME_BUFF_TAUNT}的生物拥有的{STAT_speed}增加15%。,당신의 {CONDNAME_BUFF_TAUNT} 상태인 생물들은 {STAT_speed}이(가) 15% 증가합니다.,Twoje stworzenia z {CONDNAME_BUFF_TAUNT} mają o 15% więcej {STAT_speed}.,Ваші істоти з {CONDNAME_BUFF_TAUNT} мають на 15% більше {STAT_speed}.,Je wezens met {CONDNAME_BUFF_TAUNT} hebben 15% meer {STAT_speed}.,{CONDNAME_BUFF_TAUNT} özelliğine sahip yaratıklarınızın {STAT_speed} değeri %15 daha fazladır.
L_CARD_DOOMGUARD3,,Your creatures with {CONDNAME_BUFF_TAUNT} have a 15% chance for effects that occur after they {ACTION_provoke} to occur an additional time.,あなたの{CONDNAME_BUFF_TAUNT}を持つ生物は、{ACTION_provoke}した後に発生する効果が追加で1回発生する確率が15%上昇します。,"Deine Kreaturen mit {CONDNAME_BUFF_TAUNT} haben eine 15% Chance, dass Effekte, die auftreten, nachdem sie {ACTION_provoke}, ein zusätzliches Mal auftreten.",Vos créatures avec {CONDNAME_BUFF_TAUNT} ont 15% de chances que les effets qui se produisent après qu'elles {ACTION_provoke} se produisent une fois de plus.,Tus criaturas con {CONDNAME_BUFF_TAUNT} tienen un 15% de probabilidad de que los efectos que ocurren después de que {ACTION_provoke} ocurran una vez adicional.,Suas criaturas com {CONDNAME_BUFF_TAUNT} têm 15% de chance para que efeitos que ocorrem após elas {ACTION_provoke} ocorram uma vez adicional.,"У ваших существ с {CONDNAME_BUFF_TAUNT} есть 15% шанс, что эффекты, которые происходят после того, как они {ACTION_provoke}, произойдут дополнительный раз.",Le tue creature con {CONDNAME_BUFF_TAUNT} hanno il 15% di possibilità che gli effetti che si verificano dopo che {ACTION_provoke} si verifichino una volta in più.,你的具有{CONDNAME_BUFF_TAUNT}的生物有15%的機率使{ACTION_provoke}後發生的效果額外觸發一次。,你拥有{CONDNAME_BUFF_TAUNT}的生物有15%的几率额外触发一次{ACTION_provoke}后发动的效果。,당신의 {CONDNAME_BUFF_TAUNT} 상태인 생물은 {ACTION_provoke} 후에 발생하는 효과가 추가로 한 번 더 발생할 확률이 15% 있습니다.,"Twoje stworzenia z {CONDNAME_BUFF_TAUNT} mają 15% szans, że efekty występujące po tym, jak {ACTION_provoke}, wystąpią dodatkowy raz.","Ваші істоти з {CONDNAME_BUFF_TAUNT} мають 15% шанс, що ефекти, які відбуваються після того, як вони {ACTION_provoke}, відбудуться ще один раз.",Je wezens met {CONDNAME_BUFF_TAUNT} hebben 15% kans dat effecten die optreden nadat ze {ACTION_provoke} nog een keer optreden.,"Taunt özelliğine sahip yaratıklarınızın, provoke ettikten sonra gerçekleşen etkilerin %15 ihtimalle bir kez daha gerçekleşme şansı vardır."
L_CARD_GARGOYLE1,,Your creatures take 15% less damage from {CLASS_Chaos} spells.,あなたのクリーチャーは{CLASS_Chaos}呪文からのダメージを15%軽減する。,Deine Kreaturen erleiden 15% weniger Schaden durch {CLASS_Chaos}-Zauber.,Vos créatures subissent 15% de dégâts en moins des sorts {CLASS_Chaos}.,Tus criaturas reciben un 15% menos de daño de los hechizos de {CLASS_Chaos}.,Suas criaturas recebem 15% menos dano de magias {CLASS_Chaos}.,Ваши существа получают на 15% меньше урона от заклинаний {CLASS_Chaos}.,Le tue creature subiscono il 15% in meno di danni dagli incantesimi {CLASS_Chaos}.,你的生物受到的{CLASS_Chaos}法術傷害減少15%。,你的生物受到来自{CLASS_Chaos}法术伤害减少15%。,당신의 생물들은 {CLASS_Chaos} 주문으로부터 15% 적은 피해를 받습니다.,Twoje stworzenia otrzymują o 15% mniej obrażeń od zaklęć {CLASS_Chaos}.,Ваші істоти отримують на 15% менше шкоди від заклинань {CLASS_Chaos}.,Je wezens nemen 15% minder schade van {CLASS_Chaos} spreuken.,Yaratıkların {CLASS_Chaos} büyülerinden %15 daha az hasar alır.
L_CARD_GARGOYLE2,,Your creatures take 15% less damage from {CLASS_Chaos} spells.,あなたの生物は{CLASS_Chaos}呪文からのダメージを15%軽減する。,Deine Kreaturen erleiden 15% weniger Schaden durch {CLASS_Chaos}-Zauber.,Vos créatures subissent 15% de dégâts en moins des sorts {CLASS_Chaos}.,Tus criaturas reciben un 15% menos de daño de los hechizos de {CLASS_Chaos}.,Suas criaturas recebem 15% menos dano de magias {CLASS_Chaos}.,Ваши существа получают на 15% меньше урона от заклинаний {CLASS_Chaos}.,Le tue creature subiscono il 15% in meno di danni dagli incantesimi {CLASS_Chaos}.,你的生物受到的{CLASS_Chaos}法術傷害減少15%。,你的生物受到来自{CLASS_Chaos}法术伤害减少15%。,당신의 생물들은 {CLASS_Chaos} 주문으로부터 15% 적은 피해를 받습니다.,Twoje stworzenia otrzymują o 15% mniej obrażeń od zaklęć {CLASS_Chaos}.,Ваші істоти отримують на 15% менше шкоди від заклинань {CLASS_Chaos}.,Je wezens nemen 15% minder schade van {CLASS_Chaos} spreuken.,Yaratıkların {CLASS_Chaos} büyülerinden %15 daha az hasar alır.
L_CARD_GARGOYLE3,,Your creatures take 15% less damage from {CLASS_Chaos} spells.,あなたのクリーチャーは{CLASS_Chaos}呪文からのダメージを15%軽減する。,Deine Kreaturen erleiden 15% weniger Schaden durch {CLASS_Chaos}-Zauber.,Vos créatures subissent 15% de dégâts en moins des sorts {CLASS_Chaos}.,Tus criaturas reciben un 15% menos de daño de los hechizos de {CLASS_Chaos}.,Suas criaturas recebem 15% menos dano de magias {CLASS_Chaos}.,Ваши существа получают на 15% меньше урона от заклинаний {CLASS_Chaos}.,Le tue creature subiscono il 15% in meno di danni dagli incantesimi {CLASS_Chaos}.,你的生物受到的{CLASS_Chaos}法術傷害減少15%。,你的生物受到来自{CLASS_Chaos}法术伤害减少15%。,당신의 생물들은 {CLASS_Chaos} 주문으로부터 15% 적은 피해를 받습니다.,Twoje stworzenia otrzymują o 15% mniej obrażeń od zaklęć {CLASS_Chaos}.,Ваші істоти отримують на 15% менше шкоди від заклинань {CLASS_Chaos}.,Je wezens nemen 15% minder schade van {CLASS_Chaos} spreuken.,Yaratıkların {CLASS_Chaos} büyülerinden %15 daha az hasar alır.
L_CARD_CARNAGE1,,Your creatures deal 10% more damage to {CLASS_Death} creatures.,あなたのクリーチャーは{CLASS_Death}クリーチャーに10%多くのダメージを与える。,Deine Kreaturen verursachen 10% mehr Schaden an {CLASS_Death} Kreaturen.,Vos créatures infligent 10% de dégâts supplémentaires aux créatures {CLASS_Death}.,Tus criaturas infligen un 10% más de daño a las criaturas {CLASS_Death}.,Suas criaturas causam 10% a mais de dano a criaturas {CLASS_Death}.,Ваши существа наносят на 10% больше урона существам {CLASS_Death}.,Le tue creature infliggono il 10% di danno in più alle creature {CLASS_Death}.,你的生物對{CLASS_Death}生物造成的傷害提高10%。,你的生物对{CLASS_Death}生物造成的伤害提高10%。,당신의 생물은 {CLASS_Death} 생물에게 10% 더 많은 피해를 입힙니다.,Twoje stworzenia zadają 10% więcej obrażeń stworzeniom {CLASS_Death}.,Ваші істоти завдають на 10% більше шкоди істотам {CLASS_Death}.,Je wezens doen 10% meer schade aan {CLASS_Death} wezens.,Yaratıkların {CLASS_Death} yaratıklarına %10 daha fazla hasar verir.
L_CARD_CARNAGE2,,Your creatures deal 10% more damage to {CLASS_Death} creatures.,あなたのクリーチャーは{CLASS_Death}クリーチャーに10%多くのダメージを与える。,Deine Kreaturen verursachen 10% mehr Schaden an {CLASS_Death} Kreaturen.,Vos créatures infligent 10% de dégâts supplémentaires aux créatures {CLASS_Death}.,Tus criaturas infligen un 10% más de daño a las criaturas {CLASS_Death}.,Suas criaturas causam 10% a mais de dano a criaturas {CLASS_Death}.,Ваши существа наносят на 10% больше урона существам {CLASS_Death}.,Le tue creature infliggono il 10% di danno in più alle creature {CLASS_Death}.,你的生物對{CLASS_Death}生物造成的傷害提高10%。,你的生物对{CLASS_Death}生物造成的伤害提高10%。,당신의 생물은 {CLASS_Death} 생물에게 10% 더 많은 피해를 입힙니다.,Twoje stworzenia zadają 10% więcej obrażeń stworzeniom {CLASS_Death}.,Ваші істоти завдають на 10% більше шкоди істотам {CLASS_Death}.,Je wezens doen 10% meer schade aan {CLASS_Death} wezens.,Yaratıkların {CLASS_Death} yaratıklarına %10 daha fazla hasar verir.
L_CARD_CARNAGE3,,Your creatures deal 10% more damage to {CLASS_Death} creatures.,あなたのクリーチャーは{CLASS_Death}クリーチャーに10%多くのダメージを与える。,Deine Kreaturen verursachen 10% mehr Schaden an {CLASS_Death} Kreaturen.,Vos créatures infligent 10% de dégâts supplémentaires aux créatures {CLASS_Death}.,Tus criaturas infligen un 10% más de daño a las criaturas {CLASS_Death}.,Suas criaturas causam 10% a mais de dano a criaturas {CLASS_Death}.,Ваши существа наносят на 10% больше урона существам {CLASS_Death}.,Le tue creature infliggono il 10% di danno in più alle creature {CLASS_Death}.,你的生物對{CLASS_Death}生物造成的傷害提高10%。,你的生物对{CLASS_Death}生物造成的伤害提高10%。,당신의 생물은 {CLASS_Death} 생물에게 10% 더 많은 피해를 입힙니다.,Twoje stworzenia zadają 10% więcej obrażeń stworzeniom {CLASS_Death}.,Ваші істоти завдають на 10% більше шкоди істотам {CLASS_Death}.,Je wezens doen 10% meer schade aan {CLASS_Death} wezens.,Yaratıkların {CLASS_Death} yaratıklarına %10 daha fazla hasar verir.
L_CARD_BANSHEE1,,Your creatures' Spell Gems have 1 additional {STAT_charge}.,自分のクリーチャーのスペルジェムは追加で1{STAT_charge}を持つ。,Deine Kreaturen-Zaubersteine haben 1 zusätzliche {STAT_charge}.,Vos créatures ont 1 {STAT_charge} supplémentaire sur leurs Gemmes de Sort.,Tus criaturas tienen 1 {STAT_charge} adicional en sus Gemas de Hechizo.,Suas criaturas têm 1 {STAT_charge} adicional em suas Gemas de Feitiço.,У самоцветов заклинаний ваших существ на 1 дополнительный {STAT_charge}.,Le Gemme Incantesimo delle tue creature hanno 1 {STAT_charge} aggiuntivo.,你的生物的法術寶石有額外 1 點{STAT_charge}。,你的生物的法术宝石有1点额外的{STAT_charge}。,당신의 생물들의 주문 보석은 추가로 1 {STAT_charge}을 가집니다.,Klejnoty Zaklęć twoich stworzeń mają 1 dodatkowy {STAT_charge}.,Самоцвіти заклинань ваших істот мають 1 додатковий {STAT_charge}.,Je wezens' Spreukstenen hebben 1 extra {STAT_charge}.,Yaratıklarının Büyü Taşları 1 ek {STAT_charge} taşır.
L_CARD_BANSHEE2,,Your creatures' Spell Gems have 1 additional {STAT_charge}.,自分のクリーチャーのスペルジェムは追加で1{STAT_charge}を持つ。,Deine Kreaturen-Zaubersteine haben 1 zusätzliche {STAT_charge}.,Vos créatures ont 1 {STAT_charge} supplémentaire sur leurs Gemmes de Sort.,Tus criaturas tienen 1 {STAT_charge} adicional en sus Gemas de Hechizo.,Suas criaturas têm 1 {STAT_charge} adicional em suas Gemas de Feitiço.,У самоцветов заклинаний ваших существ на 1 {STAT_charge} больше.,Le Gemme Incantesimo delle tue creature hanno 1 {STAT_charge} aggiuntivo.,你的生物的法術寶石有額外 1 點{STAT_charge}。,你的生物的法术宝石有1点额外的{STAT_charge}。,당신의 생물들의 주문 보석은 추가로 1 {STAT_charge}을(를) 가집니다.,Klejnoty Zaklęć twoich stworzeń mają 1 dodatkowy {STAT_charge}.,Самоцвіти заклинань ваших істот мають 1 додатковий {STAT_charge}.,Je wezens' Spreukstenen hebben 1 extra {STAT_charge}.,Yaratıklarının Büyü Taşları 1 ek {STAT_charge} taşır.
L_CARD_BANSHEE3,,Your creatures' Spell Gems have 1 additional {STAT_charge}.,味方の生物の呪文宝石は追加で1{STAT_charge}を持つ。,Deine Kreaturen-Zaubersteine haben 1 zusätzliche {STAT_charge}.,Vos créatures ont 1 {STAT_charge} supplémentaire sur leurs Gemmes de Sort.,Tus criaturas tienen 1 {STAT_charge} adicional en sus Gemas de Hechizo.,Suas criaturas têm 1 {STAT_charge} adicional em suas Gemas de Feitiço.,У самоцветов заклинаний ваших существ на 1 {STAT_charge} больше.,Le Gemme Incantesimo delle tue creature hanno 1 {STAT_charge} aggiuntivo.,你的生物的法術寶石有額外 1 點{STAT_charge}。,你的生物的法术宝石有1点额外的{STAT_charge}。,당신의 생물들의 주문 보석은 추가로 1 {STAT_charge}을(를) 가집니다.,Klejnoty Zaklęć twoich stworzeń mają 1 dodatkowy {STAT_charge}.,Самоцвіти заклинань ваших істот мають 1 додатковий {STAT_charge}.,Je wezens' Spreukstenen hebben 1 extra {STAT_charge}.,Yaratıklarının Büyü Taşları 1 ek {STAT_charge} taşır.
L_CARD_PITWORM1,,Your creatures gain 10% more {STAT_defense} from stat-boosting effects.,味方の生物は能力値上昇効果から得る{STAT_defense}が10%増加する。,Deine Kreaturen erhalten 10% mehr {STAT_defense} durch attributssteigernde Effekte.,Vos créatures gagnent 10% de {STAT_defense} supplémentaire grâce aux effets d'amélioration de statistiques.,Tus criaturas ganan un 10% más de {STAT_defense} de los efectos que aumentan estadísticas.,Suas criaturas ganham 10% a mais de {STAT_defense} de efeitos que aumentam atributos.,"Ваши существа получают на 10% больше {STAT_defense} от эффектов, повышающих характеристики.",Le tue creature ottengono il 10% in più di {STAT_defense} dagli effetti che aumentano le statistiche.,你的生物從能力提升效果中獲得的{STAT_defense}增加10%。,你的生物从属性值提升效果中获得的{STAT_defense}增加10%。,당신의 생물들은 능력치 강화 효과로부터 10% 더 많은 {STAT_defense}를 얻습니다.,Twoje stworzenia zyskują 10% więcej {STAT_defense} z efektów zwiększających statystyki.,Ваші істоти отримують на 10% більше {STAT_defense} від ефектів підвищення характеристик.,Je wezens krijgen 10% meer {STAT_defense} van statistieken-versterkende effecten.,"Yaratıkların, istatistik artırıcı etkilerden %10 daha fazla {STAT_defense} kazanır."
