Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_MAT_PARTICLEOFMUMU,,Particle of Mumu,ムムの粒子,Partikel von Mumu,Particule de Mumu,Partícula de Mumu,Partícula de Mumu,Частица Муму,Particella di Mumu,姆姆粒子,姆姆微粒,무무의 입자,Cząstka Mumu,Частинка Муму,Deeltje van Mumu,Mumu Parçacığı
L_MAT_PARTICLEOFUGAT,,Particle of Ugat,ウガトの粒子,Partikel von Ugat,Particule d'Ugat,Partícula de Ugat,Partícula de Ugat,Частица Угата,Particella di Ugat,烏加特粒子,乌加特微粒,우갓의 입자,Cząstka Ugat,Частинка Угату,Deeltje van Ugat,Ugat Parçacığı
L_MAT_PARTICLEOFAJABIRKU,,Particle of Aja Birku,アジャ・ビルクの粒子,Partikel von Aja Birku,Particule d'Aja Birku,Partícula de Aja Birku,Partícula de Aja Birku,Частица Аджа Бирку,Particella di Aja Birku,阿賈比爾庫之粒子,阿贾·比尔库微粒,아자 비르쿠의 입자,Cząstka Aja Birku,Частинка Аджа Бірку,Deeltje van Aja Birku,Aja Birku Parçacığı
L_MAT_PARTICLEOFOTTUM,,Particle of Ottum,オッタムの粒子,Partikel von Ottum,Particule d'Ottum,Partícula de Ottum,Partícula de Ottum,Частица Оттума,Particella di Ottum,奧特姆粒子,奥图姆微粒,오툼의 입자,Cząstka Ottum,Частинка Оттума,Deeltje van Ottum,Ottum Parçacığı
L_MAT_PARTICLEOFDIKYA,,Particle of Dikya,ディキャの粒子,Partikel von Dikya,Particule de Dikya,Partícula de Dikya,Partícula de Dikya,Частица Дикьи,Particella di Dikya,迪卡亞粒子,迪卡亚微粒,디키아의 입자,Cząstka Dikyi,Частинка Дікії,Deeltje van Dikya,Dikya Parçacığı
L_MAT_PARTICLEOFELQOR,,Particle of Elqor,エルカーの粒子,Partikel von Elqor,Particule d'Elqor,Partícula de Elqor,Partícula de Elqor,Частица Элкора,Particella di Elqor,艾爾科爾粒子,艾尔科微粒,엘코르의 입자,Cząstka Elqoru,Частинка Елкора,Deeltje van Elqor,Elqor Parçacığı
L_MAT_PARTICLEOFICONUS,,Particle of Iconus,イコナスの粒子,Partikel von Iconus,Particule d'Iconus,Partícula de Iconus,Partícula de Iconus,Частица Иконуса,Particella di Iconus,艾克諾斯粒子,伊科洛斯微粒,아이코누스의 입자,Cząstka Iconusa,Частинка Іконуса,Deeltje van Iconus,Iconus Parçacığı
L_MAT_PARTICLEOFLAGLOR,,Particle of Laglor,ラグロールの粒子,Partikel von Laglor,Particule de Laglor,Partícula de Laglor,Partícula de Laglor,Частица Лаглора,Particella di Laglor,拉格洛爾粒子,拉格洛尔微粒,라글로의 입자,Cząstka Laglora,Частинка Лаглора,Deeltje van Laglor,Laglor Parçacığı
L_MAT_PARTICLEOFYLLOR,,Particle of Yllor,イロールの粒子,Partikel von Yllor,Particule d'Yllor,Partícula de Yllor,Partícula de Yllor,Частица Иллора,Particella di Yllor,伊洛爾粒子,伊洛微粒,일로의 입자,Cząstka Yllora,Частинка Іллора,Deeltje van Yllor,Yllor Parçacığı
L_MAT_PARTICLEOFTISYA,,Particle of Tisya,ティシャの粒子,Partikel von Tisya,Particule de Tisya,Partícula de Tisya,Partícula de Tisya,Частица Тисьи,Particella di Tisya,提西亞粒子,缇丝娅微粒,티샤의 입자,Cząstka Tisyi,Частинка Тісії,Deeltje van Tisya,Tisya Parçacığı
L_MAT_PARTICLEOFTHELOST,,Particle of The Lost,失われしものの粒子,Partikel des Verlorenen,Particule du Perdu,Partícula de Lo Perdido,Partícula do Perdido,Частица Утраченного,Particella del Perduto,失落之粒,迷失者微粒,잃어버린 자의 입자,Cząstka Zagubionego,Частинка Втраченого,Deeltje van Het Verlorene,Kayıp Parçacığı
L_MAT_PARTICLEOFALAKADAN,,Particle of Alakadan,アラカダンの粒子,Partikel von Alakadan,Particule d'Alakadan,Partícula de Alakadan,Partícula de Alakadan,Частица Алакадана,Particella di Alakadan,阿拉卡丹粒子,阿拉卡丹微粒,알라카단의 입자,Cząstka Alakadanu,Частинка Алакадану,Deeltje van Alakadan,Alakadan Parçacığı
L_MAT_PARTICLEOFKALASAG,,Particle of Kalasag,カラサグの粒子,Partikel von Kalasag,Particule de Kalasag,Partícula de Kalasag,Partícula de Kalasag,Частица Каласага,Particella di Kalasag,卡拉薩格粒子,卡拉萨格微粒,칼라삭의 입자,Cząstka Kalasag,Частинка Каласаґа,Deeltje van Kalasag,Kalasag Parçacığı
L_MAT_PARTICLEOFWALKEN,,Particle of Walken,ウォーケンの粒子,Partikel von Walken,Particule de Walken,Partícula de Walken,Partícula de Walken,Частица Уолкена,Particella di Walken,沃肯粒子,沃肯微粒,워컨의 입자,Cząstka Walkena,Частинка Волкена,Deeltje van Walken,Walken Parçacığı
L_MAT_ROTTENPORTAL,,Rotten Portal,腐敗の門,Fauliges Portal,Portail Putride,Portal Putrefacto,Portal Podre,Гнилой Портал,Portale Marcio,腐爛之門,腐烂传送门,부패한 차원문,Zgniły Portal,Гнилий Портал,Verrotte Portaal,Çürük Portal
L_MAT_STONEPORTAL,,Stone Portal,石の門,Steinportal,Portail de Pierre,Portal de Piedra,Portal de Pedra,Каменный Портал,Portale di Pietra,石之傳送門,石之传送门,돌 관문,Kamienny Portal,Кам'яний Портал,Stenen Portaal,Taş Portal
L_MAT_BLOODPORTAL,,Blood Portal,血の門,Blutportal,Portail de Sang,Portal de Sangre,Portal de Sangue,Кровавый Портал,Portale di Sangue,血之傳送門,血之传送门,피의 차원문,Portal Krwi,Кривавий Портал,Bloedportaal,Kan Portalı
L_MAT_FLESHPORTAL,,Flesh Portal,肉の門,Fleischportal,Portail de Chair,Portal de Carne,Portal de Carne,Портал Плоти,Portale di Carne,血肉傳送門,血肉传送门,살점 차원문,Portal Ciała,Портал Плоті,Vleesportaal,Et Portalı
L_MAT_DARKPORTAL,,Dark Portal,ダークポータル,Dunkles Portal,Portail des Ténèbres,Portal Oscuro,Portal Sombrio,Тёмный Портал,Portale Oscuro,黑暗傳送門,黑暗传送门,어둠의 관문,Mroczny Portal,Темний Портал,Duistere Portaal,Karanlık Portal
L_MAT_FADINGPORTAL,,Fading Portal,フェイディング・ポータル,Verblassendes Portal,Portail Évanescent,Portal Desvaneciente,Portal Evanescente,Угасающий портал,Portale Evanescente,消逝之門,褪色传送门,사라지는 포탈,Zanikający Portal,Згасаючий портал,Vervagende Portaal,Solan Portal
L_MAT_VEXT'STOES,,Vext's Toes,ヴェクストの足指,Vexts Zehen,Orteils de Vext,Dedos de Vext,Dedos de Vext,Пальцы Векста,Dita di Vext,維克斯特的腳趾,维克斯特的脚趾,벡스트의 발가락,Palce Vexta,Пальці Векста,Vext's Tenen,Vext'in Parmakları
L_MAT_VEXT'SFINGERS,,Vext's Fingers,ヴェクストの指,Vexts Finger,Doigts de Vext,Dedos de Vext,Dedos de Vext,Пальцы Векста,Dita di Vext,維克斯特之指,维克斯特的手指,벡스트의 손가락,Palce Vexta,Пальці Векста,Vext's Vingers,Vext'in Parmakları
L_MAT_VEXT'SEYEBROWS,,Vext's Eyebrows,ヴェクストの眉,Vexts Augenbrauen,Sourcils de Vext,Cejas de Vext,Sobrancelhas de Vext,Брови Векста,Sopracciglia di Vext,維克斯特的眉毛,维克斯特的眉毛,벡스트의 눈썹,Brwi Vexta,Брови Векста,Vext's Wenkbrauwen,Vext'in Kaşları
L_MAT_VEXT'SFUR,,Vext's Fur,ヴェクストの毛皮,Vexts Fell,Fourrure de Vext,Pelaje de Vext,Pele de Vext,Мех Векста,Pelliccia di Vext,維克斯特的毛皮,维克斯特的皮毛,벡스트의 모피,Futro Vexta,Хутро Векста,Vext's Vacht,Vext'in Kürkü
L_MAT_REVOLUTIONOFSIRALIM,,Revolution of Siralim,シラリムの革命,Revolution von Siralim,Révolution de Siralim,Revolución de Siralim,Revolução de Siralim,Революция Сиралима,Rivoluzione di Siralim,希拉利姆革命,瑟拉利姆的革命,시랄림의 혁명,Rewolucja Siralim,Революція Сіраліму,Revolutie van Siralim,Siralim Devrimi
L_MAT_FALLOFSIRALIM,,Fall of Siralim,シラリムの没落,Fall von Siralim,Chute de Siralim,Caída de Siralim,Queda de Siralim,Падение Сиралима,Caduta di Siralim,希拉林的殞落,瑟拉利姆的陨落,시랄림의 몰락,Upadek Siralim,Падіння Сіраліму,Val van Siralim,Siralim'in Düşüşü
L_MAT_RISEOFSIRALIM,,Rise of Siralim,シラリムの台頭,Aufstieg von Siralim,L'Ascension de Siralim,Ascenso de Siralim,Ascensão de Siralim,Восхождение Сиралима,Rise of Siralim,希拉林的崛起,瑟拉利姆的崛起,시랄림의 부상,Powstanie Siralim,Повстання Сіраліму,Opkomst van Siralim,Siralim'in Yükselişi
L_MAT_DAMAOS'SKULL,,Damaos' Skull,ダマオスの頭蓋骨,Damaos' Schädel,Crâne de Damaos,Cráneo de Damaos,Crânio de Damaos,Череп Дамаоса,Teschio di Damaos,達瑪歐斯的頭骨,达玛欧斯的头骨,다마오스의 두개골,Czaszka Damaosa,Череп Дамаоса,Damaos' Schedel,Damaos'un Kafatası
L_MAT_DAMAOS'BROKENCROWN,,Damaos' Broken Crown,ダマオスの砕けた王冠,Damaos' Zerbrochene Krone,Couronne Brisée de Damaos,Corona Rota de Damaos,Coroa Quebrada de Damaos,Сломанная Корона Дамаоса,Corona Infranta di Damaos,達瑪歐斯的破碎王冠,达玛欧斯的破碎之冠,다마오스의 부서진 왕관,Złamana Korona Damaosa,Розбита Корона Дамаоса,Damaos' Gebroken Kroon,Damaos'un Kırık Tacı
L_MAT_DAMAOS'RUSTEDBLADE,,Damaos' Rusted Blade,ダマオスの錆びた剣,Damaos' Verrostete Klinge,Lame Rouillée de Damaos,Espada Oxidada de Damaos,Lâmina Enferrujada de Damaos,Ржавый Клинок Дамаоса,Lama Arrugginita di Damaos,達瑪歐斯的鏽劍,达玛欧斯的生锈刀刃,다마오스의 녹슨 검,Zardzewiałe Ostrze Damaosa,Іржавий Клинок Дамаоса,Verroeste Kling van Damaos,Damaos'un Paslı Kılıcı
L_MAT_NOETHERIAN'SRIGHTHAND,,Noetherian's Right Hand,ノエセリアンの右腕,Noetherian's Rechte Hand,Main Droite de Noetherian,Mano Derecha de Noetherian,Mão Direita de Noetherian,Правая Рука Нётериана,Mano Destra di Noetherian,諾伊特里安的右手,诺特的右手,노에테리안의 오른손,Prawa Ręka Noetheriana,Права Рука Нетеріана,Noetherian's Rechterhand,Noetherian'ın Sağ Eli
L_MAT_NOETHERIAN'SSOUL,,Noetherian's Soul,ノエセリアンの魂,Noetherian-Seele,Âme de Noetherian,Alma de Noetheriano,Alma de Noetherian,Душа Нётерианца,Anima di Noetherian,諾伊特利安之魂,诺特的灵魂,노에테리안의 영혼,Dusza Noetheriana,Душа Нетеріана,Noetheriaanse Ziel,Noetherian'ın Ruhu
L_MAT_NOETHERIAN'SLEFTHAND,,Noetherian's Left Hand,ノエセリアンの左手,Noetherian's Linke Hand,Main Gauche de Noetherian,Mano Izquierda de Noetheriano,Mão Esquerda de Noetherian,Левая Рука Нетериана,Mano Sinistra di Noetherian,諾伊特里安的左手,诺特的左手,노에테리안의 왼손,Lewa Ręka Noetheriana,Ліва Рука Нетеріан,Noetheriaanse Linkerhand,Noetherian'ın Sol Eli
L_MAT_WARRIORHEADDRESS,,Warrior Headdress,戦士の頭飾り,Kriegerhaube,Coiffe de Guerrier,Tocado de Guerrero,Cocar de Guerreiro,Воинский Головной Убор,Copricapo del Guerriero,戰士頭飾,战士头饰,전사의 머리장식,Pióropusz Wojownika,Головний убір воїна,Krijgershoofddeksel,Savaşçı Başlığı
L_MAT_BRUTESTITCHES,,Brute Stitches,ブルート・スティッチーズ,Brutale Nähte,Sutures Brutales,Costuras Brutales,Costuras Brutais,Грубые Швы,Cuciture Brutali,蠻力縫合怪,蛮兽缝线,난폭한 스티치즈,Brutalne Szwy,Брутальні Шви,Brute Hechtingen,Kaba Dikişler
L_MAT_VOLATILESTITCHES,,Volatile Stitches,不安定な縫合,Instabile Nähte,Sutures Instables,Suturas Volátiles,Pontos Voláteis,Нестабильные Швы,Punti Volatili,不穩定縫合,暴怒缝线,불안정한 봉합,Niestabilne Szwy,Нестабільні Шви,Vluchtige Steken,Kararsız Dikişler
L_MAT_FLESHSTITCHES,,Flesh Stitches,肉の縫合,Fleischwunden,Sutures de Chair,Costuras de Carne,Costuras de Carne,Плотские Швы,Punti di Carne,血肉縫合,血肉缝线,살점 봉합,Szwy Ciała,Плоть Зшита,Vleeshechtingen,Et Dikişleri
L_MAT_GORESTITCHES,,Gore Stitches,ゴア・スティッチ,Blutfetzen,Sutures Sanglantes,Puntadas Sangrientas,Pontos de Sangue,Кровавые Швы,Punti di Sutura Cruenti,血肉縫合,血污缝线,핏빛 봉합,Krwawe Szwy,Криваві Шви,Bloedige Hechtingen,Kan Dikişleri
L_MAT_RITUALSTITCHES,,Ritual Stitches,儀式の縫合,Rituelle Stiche,Sutures Rituelles,Puntadas Rituales,Pontos Rituais,Ритуальные Стежки,Punti Rituali,儀式縫合,仪式缝线,의식의 바느질,Rytualne Szwy,Ритуальні Стібки,Rituele Steken,Ritüel Dikişleri
L_MAT_WANDERINGSTITCHES,,Wandering Stitches,さまよう縫い目,Wandernde Stiche,Coutures Vagabondes,Puntadas Errantes,Pontos Errantes,Блуждающие Стежки,Punti Vaganti,漫遊縫線,游荡缝线,방랑하는 바느질,Błądzące Szwy,Мандрівні Стібки,Zwervende Steken,Gezgin Dikişler
L_MAT_TIMEFIGMENT,,Time Figment,時の断片,Zeitfragment,Fragment Temporel,Fragmento de Tiempo,Fragmento do Tempo,Фрагмент Времени,Frammento Temporale,時間幻影,时间幻象,시간의 잔영,Odłamek Czasu,Часовий Уламок,Tijdsfragment,Zaman Parçası
L_MAT_CHOPPERSHIV,,Chopper Shiv,チョッパーシヴ,Hackbeil-Messer,Couteau-Hachoir,Cuchillo Picador,Faca de Açougueiro,Тесак Мясника,Coltello Troncatore,砍刀,砍伐者短刀,초퍼 칼,Tasak Siekacza,Рубальний Ніж,Hakmes,Doğrayıcı Hançer
L_MAT_SAVAGEDOLL,,Savage Doll,サベージドール,Wilde Puppe,Poupée Sauvage,Muñeca Salvaje,Boneca Selvagem,Дикая Кукла,Bambola Selvaggia,野蠻娃娃,野蛮人偶,야만적인 인형,Dzika Lalka,Дикунська Лялька,Woeste Pop,Vahşi Bebek
L_MAT_DAGONFIN,,Dagon Fin,ダゴン・フィン,Dagon-Flosse,Nageoire de Dagon,Aleta de Dagón,Barbatana de Dagon,Плавник Дагона,Pinna di Dagon,達貢鰭,达贡鱼鳍,다곤 핀,Płetwa Dagona,Плавник Дагона,Dagon Vin,Dagon Yüzgeci
L_MAT_SPITTINGHUSK,,Spitting Husk,吐き出す殻,Spuckender Balg,Coque Crachante,Cáscara Escupidora,Casca Cuspidora,Плюющаяся Оболочка,Guscio Sputante,吐痰空殼,喷吐外壳,뱉는 껍질,Plująca Łuska,Плюючий Панцир,Spuwende Schil,Tüküren Kabuk
L_MAT_SLURPINGBATWINGS,,Slurping Bat Wings,スラーピングバットウィング,Schlürfende Fledermausflügel,Ailes de Chauve-souris Gluantes,Alas de Murciélago Sorbedoras,Asas de Morcego Sugadoras,Хлюпающие Крылья Летучей Мыши,Ali di Pipistrello Succhianti,吸吮蝙蝠翼,啜噬蝙蝠翅膀,후루룩 마시는 박쥐 날개,Skrzydła Mlaskającego Nietoperza,Хлюпаючі крила кажана,Slurpende Vleermuisvleugels,Şapırdayan Yarasa Kanatları
L_MAT_ITHERIANSCALES,,Itherian Scales,イセリアンの鱗,Itherianische Schuppen,Écailles d'Ithéria,Escamas Itherianas,Escamas de Itheria,Итерианская Чешуя,Scaglie Itheriane,伊瑟利安鱗片,伊瑟利安鳞片,이테리안 비늘,Łuski Itheriańskie,Ітерійська Луска,Itheriaanse Schubben,İteryan Pulları
L_MAT_BILESTITCHES,,Bile Stitches,胆汁の縫合,Gallennähte,Sutures Bilieuses,Suturas de Bilis,Suturas de Bile,Желчные Швы,Punti di Bile,膽汁縫合,胆汁缝线,담즙 봉합,Żółciowe Szwy,Жовчні Шви,Galzweren,Safra Dikişleri
L_MAT_RADIANTSPLINTERS,,Radiant Splinters,光輝の欠片,Strahlende Splitter,Éclats Radieux,Fragmentos Radiantes,Fragmentos Radiantes,Сияющие Осколки,Frammenti Radianti,光輝碎片,光辉裂片,빛나는 파편,Promienne Odłamki,Сяючі Уламки,Stralende Splinters,Işıltılı Parçacıklar
L_MAT_AEGISCLAYMORE,,Aegis Claymore,イージスクレイモア,Aegis-Claymore,Claymore d'Égide,Mandoble Égida,Claymore de Égide,Эгида Клеймор,Spadone Egida,神盾巨劍,庇护大剑,이지스 클레이모어,Miecz Obronny Aegis,Егіда Клеймор,Aegis Claymore,Aegis Kılıcı
L_MAT_FLESHSTOMPERTATTOO,,Fleshstomper Tattoo,フレッシュストンパーの刺青,Fleischstampfer-Tätowierung,Tatouage Écrase-chair,Tatuaje Aplastacarne,Tatuagem Esmagadora de Carne,Тату Мясодробителя,Tatuaggio Schiacciatore di Carne,踐肉紋身,践肉者纹身,살짓밟기 문신,Tatuaż Miazdżyciela Ciał,Тату Топтальника Плоті,Vleesvertrapper Tatoeage,Etçiğneyici Dövme
L_MAT_CREEPINGMANDIBLE,,Creeping Mandible,忍び寄る大顎,Kriechender Kiefer,Mandibule Rampante,Mandíbula Reptante,Mandíbula Rastejante,Ползучая Мандибула,Mandibola Strisciante,蠕行顎骨,潜行下颚,기어다니는 턱뼈,Pełzająca Żuwaczka,Повзуча Щелепа,Kruipende Kaak,Sürünen Çene
L_MAT_CHANGEFIGMENT,,Change Figment,フィグメント変更,Figment wechseln,Changer de Figment,Cambiar Figmento,Mudar Fragmento,Изменить Фрагмент,Cambia Figmento,更換虛影,更改幻象,환영 변경,Zmień Figment,Змінити Фігмент,Figment Wijzigen,Figment Değiştir
L_MAT_LONERMAUL,,Loner Maul,孤独者の大槌,Einzelgänger-Keule,Masse du Solitaire,Mazo del Solitario,Maça do Solitário,Булава Одиночки,Maglio del Solitario,孤獨重錘,独行者之槌,외톨이 몽둥이,Młot Samotnika,Молот Одинака,Eenzame Moker,Yalnız Topuz
L_MAT_DEVOUREREXOSKELETON,,Devourer Exoskeleton,デヴァウラー・エクソスケルトン,Verschlinger-Exoskelett,Exosquelette du Dévoreur,Exoesqueleto Devorador,Exoesqueleto Devorador,Экзоскелет Пожирателя,Esoscheletro del Divoratore,噬魂者外骨骼,吞噬者外骨骼,포식자 외골격,Egzoszkielet Pożeracza,Екзоскелет Пожирача,Verslinder Exoskelet,Yiyici Dış İskelet
L_MAT_RAIDERTUFT,,Raider Tuft,レイダーのタフト,Räuberhaarbüschel,Touffe de Pillard,Mechón de Asaltante,Tufo do Saqueador,Пучок Налётчика,Ciuffo del Predone,掠奪者毛簇,劫掠者簇毛,약탈자 터프트,Kępka Najeźdźcy,Пасмо Рейдера,Plunderaarskuif,Akıncı Tutamı
L_MAT_USURPERMANE,,Usurper Mane,簒奪者のたてがみ,Thronräuber-Mähne,Crinière de l'Usurpateur,Melena Usurpadora,Crina Usurpadora,Узурпаторская Грива,Criniera dell'Usurpatore,篡位者鬃毛,篡位者鬃毛,찬탈자의 갈기,Uzurpatorska Grzywa,Узурпаторська Грива,Overweldiger Manen,Gaspçı Yele
L_MAT_BOUNDCHAIN,,Bound Chain,束縛の鎖,Gebundene Kette,Chaîne Liée,Cadena Atada,Corrente Vinculada,Связанная Цепь,Catena Vincolante,束縛鎖鏈,受缚锁链,속박의 사슬,Łańcuch Więzów,Зв'язаний Ланцюг,Gebonden Ketting,Bağlı Zincir
L_MAT_STATICFINGER,,Static Finger,スタティックフィンガー,Statischer Finger,Doigt Statique,Dedo Estático,Dedo Estático,Статический Палец,Dito Statico,靜電之指,静电之指,정적의 손가락,Statyczny Palec,Статичний Палець,Statische Vinger,Statik Parmak
L_MAT_WHIPTAILFINGER,,Whiptail Finger,ウィップテイル・フィンガー,Peitschenschwanzfinger,Doigt Fouet,Dedo Látigo,Dedo Chicote,Хвостокол,Dito Codaflagello,鞭尾指,鞭尾之指,채찍꼬리 손가락,Palec Biczoogona,Хвостатий Палець,Zweepstaart Vinger,Kırbaç Kuyruklu Parmak
L_MAT_MOONHAMMER,,Moon Hammer,月槌,Mondhammer,Marteau Lunaire,Martillo Lunar,Martelo Lunar,Лунный Молот,Martello Lunare,月神之錘,月之锤,달 망치,Młot Księżycowy,Місячний Молот,Maanhamer,Ay Çekici
L_MAT_ETERNALCROWN,,Eternal Crown,永遠の王冠,Ewige Krone,Couronne Éternelle,Corona Eterna,Coroa Eterna,Вечная Корона,Corona Eterna,永恆之冠,神性王冠,영원한 왕관,Wieczna Korona,Вічна Корона,Eeuwige Kroon,Ebedi Taç
L_MAT_SMOKEBRACER,,Smoke Bracer,スモークブレイサー,Raucharmschiene,Bracelet de Fumée,Brazal de Humo,Bracelete de Fumaça,Дымовой Наруч,Bracciale di Fumo,煙霧護腕,烟雾护腕,연기 팔찌,Dymna Bransoleta,Димовий наруч,Rookarmband,Duman Bilekliği
L_MAT_BHUTAFLAG,,Bhuta Flag,ブータの旗,Bhuta-Flagge,Drapeau Bhuta,Bandera Bhuta,Bandeira Bhuta,Флаг Бхуты,Bandiera Bhuta,浮世旗幟,浮陀之旗,부타 깃발,Flaga Bhuty,Прапор Бхути,Bhuta Vlag,Bhuta Bayrağı
L_MAT_COROXSINEW,,Corox Sinew,コロックスの腱,Corox-Sehne,Tendon de Corox,Tendón de Corox,Tendão de Corox,Жила Корокса,Tendine di Corox,科洛克斯筋腱,科洛斯肌腱,코록스 힘줄,Ścięgno Coroxa,Сухожилля Корокса,Corox Pees,Corox Siniri
L_MAT_GHULALAMP,,Ghula Lamp,グーラランプ,Ghula-Lampe,Lampe de Ghula,Lámpara de Ghula,Lâmpada de Ghula,Лампа Гулы,Lampada di Ghula,食屍鬼燈,女鬼之灯,굴라 램프,Lampa Ghuli,Лампа Гули,Ghula Lamp,Ghula Lambası
L_MAT_CITADELBRICK,,Citadel Brick,シタデルブリック,Zitadellenstein,Brique de Citadelle,Ladrillo de Ciudadela,Tijolo da Cidadela,Кирпич Цитадели,Mattone della Cittadella,城塞磚,堡垒砖块,성채 벽돌,Cegła Cytadeli,Цитадельна Цегла,Citadelblok,Kale Tuğlası
L_MAT_SENTRYHELMET,,Sentry Helmet,歩哨のヘルメット,Wachhelm,Casque de Sentinelle,Casco Centinela,Capacete de Sentinela,Шлем Часового,Elmo da Sentinella,哨兵頭盔,哨兵头盔,보초병 투구,Hełm Strażnika,Шолом Вартового,Wachtershelm,Nöbetçi Kaskı
L_MAT_TOXICFANGHEAD,,Toxicfang Head,毒牙の頭,Giftzahnkopf,Tête de Crocvenin,Cabeza de Colmillo Tóxico,Cabeça de Presa Tóxica,Голова Ядовитого Клыка,Testa di Zannavelenosa,毒牙頭盔,毒牙之头,독사 머리,Głowa Toksycznego Kła,Голова Отруйного Ікла,Giftige Kop,Zehirli Diş Başlığı
L_MAT_SEDUCTRESSDEW,,Seductress Dew,誘惑の露,Verführerischer Tau,Rosée de Séductrice,Rocío de Seductora,Orvalho da Sedutora,Роса Соблазнительницы,Rugiada della Seduttrice,誘惑女妖之露,勾引者露水,유혹의 이슬,Czarująca Rosa,Роса Спокусниці,Verleidster Dauw,Baştan Çıkarıcı Çiy
L_MAT_VEGETABLEDOUGHBALL,,Vegetable Dough Ball,野菜団子,Gemüseteigbällchen,Boule de Pâte aux Légumes,Bola de Masa de Verduras,Bolinho de Massa Vegetal,Овощной Колобок,Polpetta di Pasta Vegetale,蔬菜麵糰,素面团,야채 반죽 경단,Kulka z Ciasta Warzywnego,Овочева тістова кулька,Groenteknoedel,Sebzeli Hamur Topu
L_MAT_DREADFULASHES,,Dreadful Ashes,恐るべき灰,Translator: Schreckliche Asche,Cendres Effroyables,Cenizas Espantosas,Cinzas Terríveis,Ужасный Пепел,Ceneri Terrificanti,恐怖灰燼,恐怖灰烬,끔찍한 재,Straszliwy Popiół,Жахливий Попіл,Verschrikkelijke As,Korkunç Küller
L_MAT_DRIFTERPOEM,,Drifter Poem,漂流者の詩,Vagabundengedicht,Poème du Vagabond,Poema del Vagabundo,Poema do Andarilho,Стихотворение Скитальца,Poema del Vagabondo,漂泊者詩篇,漂流者诗篇,방랑자의 시,Poemat Włóczęgi,Вірш Мандрівника,Zwerver Gedicht,Gezgin Şiiri
L_MAT_EFFLORESCENTBRANCH,,Efflorescent Branch,花咲く枝,Blühender Zweig,Branche Efflorescente,Rama Floreciente,Ramo Eflorescente,Цветущая Ветвь,Ramo Efflorescente,綻華枝,繁花树枝,만개한 가지,Rozkwitła Gałąź,Квітуча Гілка,Bloeiende Tak,Çiçeklenen Dal
L_MAT_SPECTRALPINION,,Spectral Pinion,霊羽,Spektralflügel,Aile Spectrale,Pinión Espectral,Pináculo Espectral,Призрачное Крыло,Penna Spettrale,幽靈之翼,幽灵翎羽,유령 날개,Widmowe Skrzydło,Примарне Крило,Spectraal Vleugel,Hayaletsi Kanat
L_MAT_DECEPTIVETOOTH,,Deceptive Tooth,欺瞞の牙,Trügerischer Zahn,Dent Trompeuse,Colmillo Engañoso,Dente Enganador,Обманчивый Клык,Dente Ingannevole,詭詐之牙,欺诈之牙,기만의 이빨,Zwodliwy Kieł,Оманливий Зуб,Bedrieglijke Tand,Aldatıcı Diş
L_MAT_PLAGUEBEARERPINCER,,Plaguebearer Pincer,疫病運び鋏,Pestseuchen-Kneifer,Pince du Pestiféré,Pinza del Portador de Plaga,Pinça do Portador da Praga,Клешня Чумоносца,Chela del Portapeste,瘟疫使者之鉗,瘟疫使者之钳,역병전파자 집게,Kleszcze Nosiciela Zarazy,Клешня Чумоносця,Pestdrager Klauw,Veba Taşıyıcı Kıskaç
L_MAT_SHACKLEDTREETRUNK,,Shackled Tree Trunk,鎖でつながれた木の幹,Gefesselter Baumstamm,Tronc d'Arbre Enchaîné,Tronco de Árbol Encadenado,Tronco de Árvore Acorrentado,Скованный Ствол Дерева,Tronco d'Albero Incatenato,被束縛的樹幹,束缚树干,쇠사슬에 묶인 나무 줄기,Spętany Pień Drzewa,Закутий Стовбур Дерева,Geketende Boomstam,Zincirlenmiş Ağaç Gövdesi
L_MAT_STONEHORNTEETH,,Stonehorn Teeth,ストーンホーンの牙,Steinhorn-Zähne,Dents de Cornépierre,Dientes de Cuerno Pétreo,Dentes de Chifre de Pedra,Зубы Камнерога,Denti di Corno di Pietra,石角獸牙,石角之齿,돌뿔 이빨,Zęby Kamiennego Rogu,Зуби Кам'яного Рогу,Steenhoorn Tanden,Taşboynuz Dişleri
L_MAT_FESTERINGTOE,,Festering Toe,膿んだ足指,Eiternder Zeh,Orteil Purulent,Dedo Purulento,Dedo Putrefato,Гниющий Палец,Dito Putrescente,腐爛的腳趾,腐烂之趾,썩어가는 발가락,Gnijący Palec,Гниючий Палець,Etterende Teen,Çürüyen Parmak
L_MAT_MYSTICALBOULDER,,Mystical Boulder,神秘の岩,Mystischer Felsen,Rocher Mystique,Roca Mística,Pedra Mística,Мистический Валун,Masso Mistico,神秘巨石,神秘巨石,신비한 바위,Mistyczny Głaz,Містичний Валун,Mystieke Rotsblok,Mistik Kaya
L_MAT_MUDCOG,,Mud Cog,マッドコグ,Schlammzahnrad,Engrenage de Boue,Engranaje de Barro,Engrenagem de Lama,Грязевая шестерня,Ingranaggio di Fango,泥齒輪,泥土齿轮,진흙 톱니바퀴,Błotne Tryby,Брудний Механізм,Modderrad,Çamur Dişli
