Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_TRAIT_NAME_LOVEANDOTHERDISASTERS,,Love And Other Disasters,恋愛とその他の災難,Liebe und andere Katastrophen,Amour Et Autres Désastres,Amor Y Otros Desastres,Amor E Outros Desastres,Любовь и другие катастрофы,Amore E Altri Disastri,愛情與其他災難,爱情与其他灾难,사랑과 다른 재난들,Miłość i inne katastrofy,Кохання та інші катастрофи,Liefde En Andere Rampen,Aşk ve Diğer Felaketler
L_TRAIT_DESC_LOVEANDOTHERDISASTERS,,Effects that activate when creatures are afflicted with a buff or debuff are ignored.,バフまたはデバフが付与された時に発動する効果は無視される。,"Effekte, die aktiviert werden, wenn Kreaturen von einem Buff oder Debuff betroffen sind, werden ignoriert.",Les effets qui s'activent lorsque des créatures sont affectées par un buff ou un debuff sont ignorés.,Los efectos que se activan cuando las criaturas son afectadas por un beneficio o perjuicio son ignorados.,Efeitos que ativam quando criaturas são afetadas por um buff ou debuff são ignorados.,"Эффекты, активирующиеся когда существа получают положительный или отрицательный статус, игнорируются.",Gli effetti che si attivano quando le creature sono afflitte da un buff o debuff vengono ignorati.,當生物受到增益或減益效果影響時，啟動的效果將被忽略。,生物获得增益或被施加减益时触发的效应将被忽略。,생물이 버프나 디버프에 걸렸을 때 발동하는 효과는 무시됩니다.,"Efekty, które aktywują się, gdy stworzenia są pod wpływem wzmocnienia lub osłabienia, są ignorowane.","Ефекти, які активуються, коли істоти отримують бафи чи дебафи, ігноруються.",Effecten die activeren wanneer wezens worden getroffen door een buff of debuff worden genegeerd.,Yaratıklar bir güçlendirme veya zayıflatma etkisine maruz kaldığında etkinleşen etkiler göz ardı edilir.
L_TRAIT_NAME_HATEANDOTHERTRIUMPHS,,Hate And Other Triumphs,憎しみとその他の勝利,Hass Und Andere Triumphe,Haine Et Autres Triomphes,Odio Y Otros Triunfos,Ódio E Outros Triunfos,Ненависть и Другие Триумфы,Odio E Altri Trionfi,憎恨與其他勝利,仇恨与其他胜利,증오와 다른 승리들,Nienawiść I Inne Triumfy,Ненависть Та Інші Тріумфи,Haat En Andere Triomfen,Nefret ve Diğer Zaferler
L_TRAIT_DESC_HATEANDOTHERTRIUMPHS,,Effects that activate when creatures die are ignored. This trait does not work in boss battles.,生物が死亡した時に発動する効果は無視されます。この特性はボス戦では機能しません。,"Effekte, die beim Tod von Kreaturen aktiviert werden, werden ignoriert. Dieses Merkmal funktioniert nicht in Bosskämpfen.",Les effets qui s'activent quand des créatures meurent sont ignorés. Ce trait ne fonctionne pas lors des combats de boss.,Los efectos que se activan cuando las criaturas mueren son ignorados. Esta característica no funciona en batallas contra jefes.,Efeitos que ativam quando criaturas morrem são ignorados. Esta característica não funciona em batalhas contra chefes.,"Эффекты, активирующиеся при гибели существ, игнорируются. Эта особенность не работает в битвах с боссами.",Gli effetti che si attivano quando le creature muoiono vengono ignorati. Questa caratteristica non funziona nelle battaglie contro i boss.,生物死亡時觸發的效果會被忽略。此特性在首領戰鬥中無效。,生物阵亡时触发的效应将被忽略。此特性在首领战斗中无效。,생물이 죽을 때 발동하는 효과는 무시됩니다. 이 특성은 보스 전투에서는 작동하지 않습니다.,"Efekty, które aktywują się po śmierci stworzeń, są ignorowane. Ta cecha nie działa podczas walk z bossami.","Ефекти, які активуються при загибелі істот, ігноруються. Ця особливість не працює в битвах з босами.",Effecten die activeren wanneer wezens sterven worden genegeerd. Deze eigenschap werkt niet in baasgevechten.,Yaratıklar öldüğünde aktifleşen etkiler görmezden gelinir. Bu özellik patron savaşlarında çalışmaz.
L_TRAIT_NAME_MADNESSANDOTHERIDEALS,,Madness And Other Ideals,狂気とその他の理想,Wahnsinn Und Andere Ideale,Folie Et Autres Idéaux,Locura Y Otros Ideales,Loucura E Outros Ideais,Безумие И Другие Идеалы,Follia E Altri Ideali,瘋狂與其他理想,疯狂与其他理想,광기와 다른 이상들,Szaleństwo I Inne Ideały,Божевілля Та Інші Ідеали,Waanzin En Andere Idealen,Delilik ve Diğer İdealler
L_TRAIT_DESC_MADNESSANDOTHERIDEALS,,Effects that activate when creatures {ACTION_defend} are ignored.,生物が{ACTION_defend}した時に発動する効果は無視される。,"Effekte, die aktiviert werden, wenn Kreaturen {ACTION_defend}, werden ignoriert.",Les effets qui s'activent lorsque les créatures {ACTION_defend} sont ignorés.,Los efectos que se activan cuando las criaturas {ACTION_defend} son ignorados.,Efeitos que ativam quando criaturas {ACTION_defend} são ignorados.,"Эффекты, которые активируются, когда существа {ACTION_defend}, игнорируются.",Gli effetti che si attivano quando le creature {ACTION_defend} vengono ignorati.,當生物{ACTION_defend}時觸發的效果會被忽略。,生物{ACTION_defend}时触发的效应将被忽略。,생물이 {ACTION_defend}할 때 발동하는 효과는 무시됩니다.,"Efekty, które aktywują się, gdy stworzenia {ACTION_defend}, są ignorowane.","Ефекти, які активуються, коли істоти {ACTION_defend}, ігноруються.",Effecten die activeren wanneer wezens {ACTION_defend} worden genegeerd.,Yaratıklar {ACTION_defend} yaptığında etkinleşen etkiler görmezden gelinir.
L_TRAIT_NAME_FORGIVENESSANDOTHERBLUNDERS,,Forgiveness And Other Blunders,許しとその他の過ち,Vergebung Und Andere Fehler,Pardon et autres bévues,Perdón Y Otros Errores,Perdão e Outros Erros,Прощение и другие ошибки,Perdono E Altri Errori,寬恕與其他過錯,宽恕与其他过失,용서와 그 밖의 실수들,Przebaczenie I Inne Błędy,Прощення та інші помилки,Vergiffenis En Andere Blunders,Affetmek ve Diğer Hatalar
L_TRAIT_DESC_FORGIVENESSANDOTHERBLUNDERS,,Effects that activate when creatures {ACTION_provoke} are ignored.,生物が{ACTION_provoke}した時に発動する効果は無視される。,"Effekte, die aktiviert werden, wenn Kreaturen {ACTION_provoke}, werden ignoriert.",Les effets qui s'activent lorsque des créatures {ACTION_provoke} sont ignorés.,Los efectos que se activan cuando las criaturas {ACTION_provoke} son ignorados.,Efeitos que ativam quando criaturas {ACTION_provoke} são ignorados.,"Эффекты, которые активируются, когда существа {ACTION_provoke}, игнорируются.",Gli effetti che si attivano quando le creature {ACTION_provoke} vengono ignorati.,當生物{ACTION_provoke}時觸發的效果會被忽略。,生物{ACTION_provoke}时触发的效应将被忽略。,생물이 {ACTION_provoke}할 때 발동하는 효과는 무시됩니다.,"Efekty, które aktywują się, gdy stworzenia {ACTION_provoke}, są ignorowane.","Ефекти, які активуються, коли істоти {ACTION_provoke}, ігноруються.",Effecten die activeren wanneer wezens {ACTION_provoke} worden genegeerd.,Yaratıklar {ACTION_provoke} ettiğinde aktifleşen etkiler görmezden gelinir.
L_TRAIT_NAME_PEACEANDOTHERMYTHS,,Peace And Other Myths,平和とその他の神話,Frieden Und Andere Mythen,Paix Et Autres Mythes,Paz Y Otros Mitos,Paz E Outros Mitos,Мир и другие мифы,Pace E Altri Miti,和平與其他神話,和平与其他神话,평화와 다른 신화들,Pokój I Inne Mity,Мир та інші міфи,Vrede En Andere Mythen,Barış ve Diğer Efsaneler
L_TRAIT_DESC_PEACEANDOTHERMYTHS,,Effects that activate when creatures dodge attacks are ignored.,生物が攻撃を回避した時に発動する効果は無視される。,"Effekte, die aktiviert werden, wenn Kreaturen Angriffen ausweichen, werden ignoriert.",Les effets qui s'activent lorsque les créatures esquivent des attaques sont ignorés.,Los efectos que se activan cuando las criaturas esquivan ataques son ignorados.,Efeitos que se ativam quando criaturas desviam de ataques são ignorados.,"Эффекты, активирующиеся когда существа уклоняются от атак, игнорируются.",Gli effetti che si attivano quando le creature schivano gli attacchi vengono ignorati.,生物閃避攻擊時觸發的效果將被忽略。,生物闪避攻击时触发的效应将被忽略。,생물이 공격을 회피할 때 발동하는 효과는 무시됩니다.,"Efekty, które aktywują się, gdy stworzenia unikają ataków, są ignorowane.","Ефекти, які активуються, коли істоти ухиляються від атак, ігноруються.",Effecten die activeren wanneer wezens aanvallen ontwijken worden genegeerd.,Yaratıklar saldırılardan kaçındığında etkinleşen etkiler göz ardı edilir.
L_TRAIT_NAME_JUSTICEANDOTHERFALLACIES,,Justice And Other Fallacies,正義とその他の誤謬,Gerechtigkeit Und Andere Trugschlüsse,Justice et autres illusions,Justicia Y Otras Falacias,Justiça E Outras Falácias,Справедливость и другие заблуждения,Giustizia E Altre Fallacie,正義與其他謬論,正义与其他谬论,정의와 다른 오류들,Sprawiedliwość i Inne Złudzenia,Справедливість та інші хибні уявлення,Rechtvaardigheid En Andere Drogredenen,Adalet ve Diğer Yanılgılar
L_TRAIT_DESC_JUSTICEANDOTHERFALLACIES,,Effects that activate when creatures are resurrected are ignored.,生き返った時に発動する効果は無視される。,"Effekte, die aktiviert werden, wenn Kreaturen wiederbelebt werden, werden ignoriert.",Les effets qui s'activent lorsque des créatures sont ressuscitées sont ignorés.,Los efectos que se activan cuando las criaturas son resucitadas son ignorados.,Efeitos que ativam quando criaturas são ressuscitadas são ignorados.,"Эффекты, активирующиеся при воскрешении существ, игнорируются.",Gli effetti che si attivano quando le creature vengono resuscitate vengono ignorati.,生物復活時會觸發的效果將被忽略。,生物复活时触发的效应将被忽略。,생물이 부활할 때 발동하는 효과는 무시됩니다.,"Efekty, które aktywują się, gdy stworzenia są wskrzeszane, są ignorowane.","Ефекти, які активуються при воскресінні істот, ігноруються.",Effecten die activeren wanneer wezens worden opgewekt worden genegeerd.,Yaratıklar diriltildiğinde etkinleşen etkiler görmezden gelinir.
L_TRAIT_NAME_SONGOFWIT,,Song of Wit,機知の歌,Lied des Verstandes,Chant d'Esprit,Canción de Ingenio,Canção da Sagacidade,Песнь Остроумия,Canzone dell'Arguzia,智慧之歌,智慧之歌,재치의 노래,Pieśń Sprytu,Пісня Дотепності,Lied van Vernuft,Zeka Şarkısı
L_TRAIT_DESC_SONGOFWIT,,Your creatures' attacks deal 50% of their damage using {STAT_intelligence} instead of {STAT_attack}. This trait does not stack.,味方の生物の攻撃は、{STAT_attack}の代わりに{STAT_intelligence}を使用してダメージの50%を与えます。この特性は重複しません。,Angriffe deiner Kreaturen verursachen 50% ihres Schadens mit {STAT_intelligence} anstatt {STAT_attack}. Dieses Merkmal ist nicht kumulativ.,Les attaques de vos créatures infligent 50% de leurs dégâts en utilisant {STAT_intelligence} au lieu de {STAT_attack}. Ce trait ne se cumule pas.,Los ataques de tus criaturas infligen el 50% de su daño usando {STAT_intelligence} en lugar de {STAT_attack}. Este rasgo no es acumulable.,Os ataques de suas criaturas causam 50% de seu dano usando {STAT_intelligence} em vez de {STAT_attack}. Esta característica não acumula.,"Атаки ваших существ наносят 50% своего урона, используя {STAT_intelligence} вместо {STAT_attack}. Эта особенность не суммируется.",Gli attacchi delle tue creature infliggono il 50% del loro danno usando {STAT_intelligence} invece di {STAT_attack}. Questo tratto non è cumulabile.,你的生物攻擊時會使用{STAT_intelligence}代替{STAT_attack}來造成50%的傷害。此特性不可堆疊。,你的生物的攻击在计算伤害时，使用50%的{STAT_attack}和50%{STAT_intelligence}参与计算。此特性不叠加。,당신의 생물들의 공격은 {STAT_attack} 대신 {STAT_intelligence}를 사용하여 피해의 50%를 입힙니다. 이 특성은 중첩되지 않습니다.,Ataki twoich stworzeń zadają 50% obrażeń przy użyciu {STAT_intelligence} zamiast {STAT_attack}. Ta cecha się nie kumuluje.,"Атаки ваших істот завдають 50% своєї шкоди, використовуючи {STAT_intelligence} замість {STAT_attack}. Ця особливість не сумується.",Je wezens' aanvallen doen 50% van hun schade met {STAT_intelligence} in plaats van {STAT_attack}. Deze eigenschap stapelt niet.,"Yaratıklarınızın saldırıları, hasarlarının %50'sini {STAT_attack} yerine {STAT_intelligence} kullanarak verir. Bu özellik birikimli değildir."
L_TRAIT_NAME_SONGOFALACRITY,,Song of Alacrity,敏捷の歌,Lied der Behändigkeit,Chant de Célérité,Canción de Celeridad,Canção da Presteza,Песнь Проворства,Canto della Prontezza,敏捷之歌,敏捷之歌,민첩의 노래,Pieśń Żwawości,Пісня Жвавості,Lied van Snelheid,Çeviklik Şarkısı
L_TRAIT_DESC_SONGOFALACRITY,,Your creatures' attacks deal 50% of their damage using {STAT_speed} instead of {STAT_attack}. This trait does not stack.,味方の生物の攻撃は、{STAT_attack}の代わりに{STAT_speed}を使って50%のダメージを与える。この特性は重複しない。,Deine Kreaturen verursachen 50% ihres Schadens mit {STAT_speed} anstatt mit {STAT_attack}. Dieses Merkmal ist nicht kumulativ.,Les attaques de vos créatures infligent 50% de leurs dégâts en utilisant {STAT_speed} au lieu de {STAT_attack}. Ce trait ne se cumule pas.,Los ataques de tus criaturas infligen el 50% de su daño usando {STAT_speed} en lugar de {STAT_attack}. Este rasgo no se acumula.,Os ataques de suas criaturas causam 50% de seu dano usando {STAT_speed} em vez de {STAT_attack}. Esta característica não acumula.,"Атаки ваших существ наносят 50% своего урона, используя {STAT_speed} вместо {STAT_attack}. Эта особенность не суммируется.",Gli attacchi delle tue creature infliggono il 50% del loro danno usando {STAT_speed} invece di {STAT_attack}. Questo tratto non è cumulabile.,你的生物攻擊時會使用{STAT_speed}代替{STAT_attack}來造成50%的傷害。此特性不可疊加。,你的生物的攻击在计算伤害时，使用50%的{STAT_attack}和50%{STAT_speed}参与计算。此特性不叠加。,당신의 생물들의 공격은 {STAT_attack} 대신 {STAT_speed}를 사용하여 피해의 50%를 입힙니다. 이 특성은 중첩되지 않습니다.,Ataki twoich stworzeń zadają 50% obrażeń przy użyciu {STAT_speed} zamiast {STAT_attack}. Ta cecha się nie kumuluje.,"Атаки ваших істот завдають 50% своєї шкоди, використовуючи {STAT_speed} замість {STAT_attack}. Ця особливість не сумується.",Je wezens' aanvallen doen 50% van hun schade met {STAT_speed} in plaats van {STAT_attack}. Deze eigenschap stapelt niet.,"Yaratıklarınızın saldırıları, hasarlarının %50'sini {STAT_attack} yerine {STAT_speed} kullanarak verir. Bu özellik birikimli değildir."
L_TRAIT_NAME_SONGOFRESOLVE,,Song of Resolve,決意の歌,Lied der Entschlossenheit,Chant de Résolution,Canción de Determinación,Canção da Determinação,Песнь Решимости,Canto della Determinazione,堅毅之歌,坚毅之歌,결의의 노래,Pieśń Determinacji,Пісня Рішучості,Lied van Vastberadenheid,Azim Şarkısı
L_TRAIT_DESC_SONGOFRESOLVE,,Your creatures' attacks deal 50% of their damage using {STAT_defense} instead of {STAT_attack}. This trait does not stack.,味方の生物の攻撃は、{STAT_attack}の代わりに{STAT_defense}を使用してダメージの50%を与えます。この特性は重複しません。,Angriffe deiner Kreaturen verursachen 50% ihres Schadens mit {STAT_defense} anstelle von {STAT_attack}. Dieses Merkmal ist nicht kumulativ.,Les attaques de vos créatures infligent 50% de leurs dégâts en utilisant {STAT_defense} au lieu de {STAT_attack}. Ce trait ne se cumule pas.,Los ataques de tus criaturas infligen el 50% de su daño usando {STAT_defense} en lugar de {STAT_attack}. Este rasgo no es acumulable.,Os ataques de suas criaturas causam 50% de seu dano usando {STAT_defense} em vez de {STAT_attack}. Esta característica não acumula.,"Атаки ваших существ наносят 50% своего урона, используя {STAT_defense} вместо {STAT_attack}. Эта особенность не суммируется.",Gli attacchi delle tue creature infliggono il 50% del loro danno usando {STAT_defense} invece di {STAT_attack}. Questo tratto non è cumulabile.,你的生物的攻擊會使用{STAT_defense}代替{STAT_attack}來造成50%的傷害。此特性不可疊加。,你的生物的攻击在计算伤害时，使用50%的{STAT_attack}和50%{STAT_defense}参与计算。此特性不叠加。,당신의 생물들의 공격은 {STAT_attack} 대신 {STAT_defense}를 사용하여 피해의 50%를 입힙니다. 이 특성은 중첩되지 않습니다.,Ataki twoich stworzeń zadają 50% obrażeń przy użyciu {STAT_defense} zamiast {STAT_attack}. Ta cecha się nie kumuluje.,"Атаки ваших істот завдають 50% своєї шкоди, використовуючи {STAT_defense} замість {STAT_attack}. Ця особливість не сумується.",Je wezens' aanvallen doen 50% van hun schade met {STAT_defense} in plaats van {STAT_attack}. Deze eigenschap stapelt niet.,"Yaratıklarınızın saldırıları, hasarlarının %50'sini {STAT_attack} yerine {STAT_defense} kullanarak verir. Bu özellik birikimli değildir."
L_TRAIT_NAME_HYMNOFGUILE,,Hymn of Guile,狡知の賛歌,Lied der List,Hymne de la Ruse,Himno de Astucia,Hino da Astúcia,Гимн Хитрости,Inno dell'Astuzia,詭計之頌,诡计之歌,교활의 찬가,Hymn Podstępu,Гімн Хитрощів,Lied van List,Kurnazlık İlahisi
L_TRAIT_DESC_HYMNOFGUILE,,Enemies cannot gain {CONDNAME_BUFF_INVISIBLE}.,敵は{CONDNAME_BUFF_INVISIBLE}を得ることができない。,Feinde können keinen {CONDNAME_BUFF_INVISIBLE} erhalten.,Les ennemis ne peuvent pas obtenir {CONDNAME_BUFF_INVISIBLE}.,Los enemigos no pueden obtener {CONDNAME_BUFF_INVISIBLE}.,Inimigos não podem receber {CONDNAME_BUFF_INVISIBLE}.,Враги не могут получить {CONDNAME_BUFF_INVISIBLE}.,I nemici non possono ottenere {CONDNAME_BUFF_INVISIBLE}.,敵人無法獲得{CONDNAME_BUFF_INVISIBLE}。,敌人无法获得{CONDNAME_BUFF_INVISIBLE}。,적들은 {CONDNAME_BUFF_INVISIBLE}을(를) 얻을 수 없습니다.,Wrogowie nie mogą otrzymać {CONDNAME_BUFF_INVISIBLE}.,Вороги не можуть отримати {CONDNAME_BUFF_INVISIBLE}.,Vijanden kunnen geen {CONDNAME_BUFF_INVISIBLE} krijgen.,Düşmanlar {CONDNAME_BUFF_INVISIBLE} kazanamaz.
L_TRAIT_NAME_HYMNOFPANIC,,Hymn of Panic,パニックの賛歌,Hymne der Panik,Hymne de Panique,Himno del Pánico,Hino do Pânico,Гимн Паники,Inno del Panico,恐慌聖歌,恐慌之歌,공황의 찬가,Hymn Paniki,Гімн Паніки,Lied van Paniek,Panik İlahisi
L_TRAIT_DESC_HYMNOFPANIC,,"At the start of battle, the {TIMELINE} is shuffled randomly.",戦闘開始時、{TIMELINE}はランダムにシャッフルされる。,Zu Beginn des Kampfes wird die {TIMELINE} zufällig gemischt.,"Au début du combat, la {TIMELINE} est mélangée aléatoirement.","Al inicio del combate, la {TIMELINE} se baraja aleatoriamente.","No início da batalha, a {TIMELINE} é embaralhada aleatoriamente.",В начале боя {TIMELINE} перемешивается случайным образом.,"All'inizio della battaglia, la {TIMELINE} viene mescolata casualmente.",戰鬥開始時，{TIMELINE}會被隨機洗牌。,战斗开始时，{TIMELINE}上的生物会被随机排布。,"전투 시작 시, {TIMELINE}이 무작위로 섞입니다.",Na początku walki {TIMELINE} jest losowo tasowana.,На початку бою {TIMELINE} перемішується випадковим чином.,Bij het begin van het gevecht wordt de {TIMELINE} willekeurig geschud.,"Savaşın başlangıcında, {TIMELINE} rastgele karıştırılır."
L_TRAIT_NAME_HYMNOFSTRENGTH,,Hymn of Strength,力の賛歌,Hymne der Stärke,Hymne de Force,Himno de Fuerza,Hino da Força,Гимн Силы,Inno della Forza,力量聖詩,力量赞歌,힘의 찬가,Hymn Siły,Гімн Сили,Lied van Kracht,Güç İlahisi
L_TRAIT_DESC_HYMNOFSTRENGTH,,"When your creatures lose stats, the amount lost is reduced by 50%. This trait does not stack.",自分のクリーチャーがステータスを失う時、失う量が50%減少する。この特性は重複しない。,"Wenn deine Kreaturen Attribute verlieren, wird der verlorene Betrag um 50% reduziert. Dieses Merkmal ist nicht kumulativ.","Lorsque vos créatures perdent des statistiques, la quantité perdue est réduite de 50%. Ce trait ne se cumule pas.","Cuando tus criaturas pierden estadísticas, la cantidad perdida se reduce en un 50%. Este rasgo no es acumulable.","Quando suas criaturas perdem atributos, a quantidade perdida é reduzida em 50%. Esta característica não é cumulativa.","Когда ваши существа теряют характеристики, количество потерянных характеристик уменьшается на 50%. Это свойство не суммируется.","Quando le tue creature perdono statistiche, la quantità persa è ridotta del 50%. Questo tratto non è cumulabile.",當你的生物失去屬性值時，失去的數值減少50%。此特性不可堆疊。,你的生物失去属性值时，失去的数值减少50%。此特性不叠加。,"당신의 생물이 능력치를 잃을 때, 잃는 양이 50% 감소합니다. 이 특성은 중첩되지 않습니다.","Gdy twoje stworzenia tracą statystyki, utracona wartość jest zmniejszona o 50%. Ta cecha nie kumuluje się.","Коли ваші істоти втрачають характеристики, кількість втрачених характеристик зменшується на 50%. Ця особливість не сумується.","Wanneer je wezens statistieken verliezen, wordt de verloren hoeveelheid verminderd met 50%. Deze eigenschap stapelt niet.","Yaratıkların istatistik kaybettiğinde, kaybedilen miktar %50 azaltılır. Bu özellik birikimli değildir."
L_TRAIT_NAME_NOSUDDENMOVEMENT,,No Sudden Movement,急な動きはしない,Keine plötzlichen Bewegungen,Pas de Mouvement Brusque,Sin Movimientos Bruscos,Sem Movimentos Bruscos,Никаких Резких Движений,Nessun Movimento Improvviso,切勿輕舉妄動,不要轻举妄动,갑작스러운 움직임 금지,Żadnych Gwałtownych Ruchów,Без Різких Рухів,Geen Plotselinge Beweging,Ani Hareket Yok
L_TRAIT_DESC_NOSUDDENMOVEMENT,,"If this creature does not take damage from attacks or spells between each of its turns, it afflicts enemies with {CONDNAME_DEBUFF_SNARED} and decreases their {STAT_speed} by 30%.",この生物が各ターンの間に攻撃や呪文からダメージを受けなかった場合、敵に{CONDNAME_DEBUFF_SNARED}を与え、{STAT_speed}を30%減少させる。,"Wenn diese Kreatur zwischen ihren Zügen keinen Schaden durch Angriffe oder Zauber erleidet, belegt sie Feinde mit {CONDNAME_DEBUFF_SNARED} und verringert ihre {STAT_speed} um 30%.","Si cette créature ne subit pas de dégâts d'attaques ou de sorts entre chacun de ses tours, elle afflige aux ennemis {CONDNAME_DEBUFF_SNARED} et réduit leur {STAT_speed} de 30%.","Si esta criatura no recibe daño de ataques o hechizos entre cada uno de sus turnos, aflige a los enemigos con {CONDNAME_DEBUFF_SNARED} y reduce su {STAT_speed} en un 30%.","Se esta criatura não sofrer dano de ataques ou magias entre cada um de seus turnos, ela aflige os inimigos com {CONDNAME_DEBUFF_SNARED} e diminui sua {STAT_speed} em 30%.","Если это существо не получает урон от атак или заклинаний между своими ходами, оно поражает врагов {CONDNAME_DEBUFF_SNARED} и снижает их {STAT_speed} на 30%.","Se questa creatura non subisce danni da attacchi o incantesimi tra un turno e l'altro, infligge {CONDNAME_DEBUFF_SNARED} ai nemici e riduce la loro {STAT_speed} del 30%.",若此生物在其每回合之間未受到攻擊或法術傷害，它會使敵人陷入{CONDNAME_DEBUFF_SNARED}狀態並降低其{STAT_speed}30%。,在这个生物回合开始时，如果这个生物在其上个回合结束后没有受到攻击或法术伤害，它会使所有敌人受到{CONDNAME_DEBUFF_SNARED}影响并降低他们的{STAT_speed}30%。,"이 생물이 자신의 턴 사이에 공격이나 주문으로부터 피해를 입지 않으면, 적들에게 {CONDNAME_DEBUFF_SNARED} 상태를 부여하고 그들의 {STAT_speed}를 30% 감소시킵니다.","Jeśli ta istota nie otrzyma obrażeń od ataków lub zaklęć pomiędzy swoimi turami, dotyka przeciwników stanem {CONDNAME_DEBUFF_SNARED} i zmniejsza ich {STAT_speed} o 30%.","Якщо ця істота не отримує пошкоджень від атак чи заклинань між своїми ходами, вона вражає ворогів {CONDNAME_DEBUFF_SNARED} та зменшує їхню {STAT_speed} на 30%.","Als dit wezen geen schade oploopt door aanvallen of spreuken tussen elk van zijn beurten, treft het vijanden met {CONDNAME_DEBUFF_SNARED} en vermindert hun {STAT_speed} met 30%.","Bu yaratık kendi sıraları arasında saldırılardan veya büyülerden hasar almazsa, düşmanlarına {CONDNAME_DEBUFF_SNARED} musallat eder ve {STAT_speed} değerlerini %30 azaltır."
L_TRAIT_NAME_HEREUNTILFOREVER,,Here Until Forever,ここから永遠に,Hier bis in alle Ewigkeit,Ici Jusqu'à l'Éternité,Aquí Hasta la Eternidad,Aqui Até a Eternidade,Здесь до бесконечности,Qui Fino all'Eternità,永恆之地,永恒之约,영원까지 여기에,Tutaj Aż Po Wieczność,Тут до вічності,Hier Tot in de Eeuwigheid,Sonsuza Dek Burada
L_TRAIT_DESC_HEREUNTILFOREVER,,"If this creature does not take damage from attacks or spells between each of its turns, it recovers 100% {STAT_health} and gains {CONDNAME_BUFF_REBIRTH}.",この生物が各ターンの間に攻撃や呪文からダメージを受けなかった場合、100%の{STAT_health}を回復し、{CONDNAME_BUFF_REBIRTH}を獲得します。,"Wenn diese Kreatur zwischen ihren Zügen keinen Schaden durch Angriffe oder Zauber erleidet, regeneriert sie 100% {STAT_health} und erhält {CONDNAME_BUFF_REBIRTH}.","Si cette créature ne subit pas de dégâts d'attaques ou de sorts entre chacun de ses tours, elle récupère 100% {STAT_health} et obtient {CONDNAME_BUFF_REBIRTH}.","Si esta criatura no recibe daño de ataques o hechizos entre cada uno de sus turnos, recupera el 100% de {STAT_health} y obtiene {CONDNAME_BUFF_REBIRTH}.","Se esta criatura não sofrer dano de ataques ou magias entre cada um de seus turnos, ela recupera 100% {STAT_health} e ganha {CONDNAME_BUFF_REBIRTH}.","Если это существо не получает урон от атак или заклинаний между своими ходами, оно восстанавливает 100% {STAT_health} и получает {CONDNAME_BUFF_REBIRTH}.","Se questa creatura non subisce danni da attacchi o incantesimi tra un turno e l'altro, recupera il 100% di {STAT_health} e ottiene {CONDNAME_BUFF_REBIRTH}.",若此生物在其每回合之間未受到攻擊或法術傷害，則恢復100%{STAT_health}並獲得{CONDNAME_BUFF_REBIRTH}。,在这个生物回合开始时，如果这个生物在其上个回合结束后没有受到攻击或法术伤害，这个生物恢复100%{STAT_health}并获得{CONDNAME_BUFF_REBIRTH}。,"이 생물이 자신의 턴 사이에 공격이나 주문으로부터 피해를 입지 않으면, 100% {STAT_health}를 회복하고 {CONDNAME_BUFF_REBIRTH}을(를) 얻습니다.","Jeśli ta istota nie otrzyma obrażeń od ataków lub zaklęć pomiędzy swoimi turami, odzyskuje 100% {STAT_health} i zyskuje {CONDNAME_BUFF_REBIRTH}.","Якщо ця істота не отримує пошкоджень від атак чи заклинань між кожним зі своїх ходів, вона відновлює 100% {STAT_health} та отримує {CONDNAME_BUFF_REBIRTH}.","Als dit wezen geen schade oploopt door aanvallen of spreuken tussen elk van zijn beurten, herstelt het 100% {STAT_health} en krijgt het {CONDNAME_BUFF_REBIRTH}.","Bu yaratık, kendi sıraları arasında saldırılardan veya büyülerden hasar almazsa, %100 {STAT_health} iyileşir ve {CONDNAME_BUFF_REBIRTH} kazanır."
L_TRAIT_NAME_SLUICE,,Sluice,スルース,Schleuse,Écluse,Esclusa,Comporta,Шлюз,Chiusa,水閘,水闸,수문,Śluza,Шлюз,Sluis,Savak
