Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_P_MERCURIAL,,Mercurial,変幻自在,Quecksilbrig,Mercuriel,Mercurial,Mercurial,Переменчивый,Mutevole,善變的,变幻莫测,변덕스러운,Zmienny,Мінливий,Wispelturig,Değişken
L_P_MERCURIAL_DESC,,"After your creatures are {ACTION_attacked}, and they fail to dodge the attack, their chance to dodge attacks is doubled the next time they're {ACTION_attacked}. This effect stacks multiple times in a row until they successfully dodge an attack.",あなたのクリーチャーが{ACTION_attacked}された後、攻撃を回避できなかった場合、次に{ACTION_attacked}される時の回避率が2倍になります。この効果は攻撃を回避するまで複数回連続して重なります。,"Nachdem deine Kreaturen {ACTION_attacked} wurden und es ihnen nicht gelungen ist, dem Angriff auszuweichen, verdoppelt sich ihre Chance, Angriffen auszuweichen, wenn sie das nächste Mal {ACTION_attacked} werden. Dieser Effekt stapelt sich mehrmals hintereinander, bis sie erfolgreich einem Angriff ausweichen.","Après que vos créatures sont {ACTION_attacked}, et qu'elles échouent à esquiver l'attaque, leur chance d'esquiver les attaques est doublée la prochaine fois qu'elles sont {ACTION_attacked}. Cet effet s'accumule plusieurs fois de suite jusqu'à ce qu'elles esquivent avec succès une attaque.","Después de que tus criaturas sean {ACTION_attacked}, y no logren esquivar el ataque, su probabilidad de esquivar ataques se duplica la próxima vez que sean {ACTION_attacked}. Este efecto se acumula varias veces seguidas hasta que logren esquivar un ataque con éxito.","Depois que suas criaturas são {ACTION_attacked}, e elas falham em esquivar do ataque, a chance delas de esquivar de ataques é dobrada na próxima vez que forem {ACTION_attacked}. Este efeito acumula várias vezes seguidas até que elas consigam esquivar com sucesso de um ataque.","После того как ваши существа подвергаются {ACTION_attacked}, и им не удаётся уклониться от атаки, их шанс уклониться от атак удваивается при следующем {ACTION_attacked}. Этот эффект накапливается несколько раз подряд, пока они успешно не уклонятся от атаки.","Dopo che le tue creature vengono {ACTION_attacked}, e non riescono a schivare l'attacco, la loro probabilità di schivare gli attacchi raddoppia la prossima volta che vengono {ACTION_attacked}. Questo effetto si accumula più volte di seguito finché non riescono a schivare con successo un attacco.",在你的生物被{ACTION_attacked}後，且牠們未能閃避攻擊時，下一次牠們被{ACTION_attacked}時的閃避機率將會加倍。此效果可連續疊加多次，直到牠們成功閃避一次攻擊為止。,你的生物被{ACTION_attacked}后，如果未能闪避攻击，它下次被{ACTION_attacked}时闪避攻击的几率将翻倍。这个效果可以连续叠加多次，直到它成功闪避一次攻击为止。,"당신의 생물이 {ACTION_attacked}당한 후, 공격을 회피하지 못하면, 다음에 {ACTION_attacked}당할 때 공격을 회피할 확률이 두 배가 됩니다. 이 효과는 성공적으로 공격을 회피할 때까지 여러 번 연속으로 중첩됩니다.","Po tym, jak twoje stworzenia zostają {ACTION_attacked}, i nie udaje im się uniknąć ataku, ich szansa na uniknięcie ataków jest podwajana przy następnym {ACTION_attacked}. Ten efekt kumuluje się wielokrotnie z rzędu, dopóki nie unikną ataku z powodzeniem.","Після того, як ваші істоти {ACTION_attacked}, і вони не змогли ухилитися від атаки, їхній шанс ухилитися від атак подвоюється наступного разу, коли вони {ACTION_attacked}. Цей ефект накопичується кілька разів поспіль, доки вони успішно не ухиляться від атаки.","Nadat je wezens {ACTION_attacked} zijn, en ze er niet in slagen de aanval te ontwijken, wordt hun kans om aanvallen te ontwijken verdubbeld de volgende keer dat ze {ACTION_attacked} worden. Dit effect stapelt meerdere keren achter elkaar op totdat ze met succes een aanval ontwijken.","Yaratıklarınız {ACTION_attacked} olduktan sonra, saldırıdan kaçamadıklarında, bir sonraki {ACTION_attacked} olduklarında saldırılardan kaçma şansları iki katına çıkar. Bu etki, başarılı bir şekilde saldırıdan kaçana kadar üst üste birden çok kez birikir."
L_P_SKIRMISH,,Skirmish,スカーミッシュ,Scharmützel,Escarmouche,Escaramuza,Escaramuça,Стычка,Scaramuccia,小規模戰鬥,遭遇战,교전,Potyczka,Сутичка,Schermutseling,Çatışma
L_P_SKIRMISH_DESC,,Your creatures have a <1>% chance to {ACTION_attack} an additional time. This effect can occur repeatedly until it fails.,自分のクリーチャーは<1>%の確率で追加で{ACTION_attack}する。この効果は失敗するまで繰り返し発生する可能性がある。,"Deine Kreaturen haben eine <1>% Chance, ein zusätzliches Mal zu {ACTION_attack}. Dieser Effekt kann wiederholt auftreten, bis er fehlschlägt.",Vos créatures ont <1>% de chances d'{ACTION_attack} une fois supplémentaire. Cet effet peut se produire à plusieurs reprises jusqu'à ce qu'il échoue.,Tus criaturas tienen un <1>% de probabilidad de {ACTION_attack} una vez adicional. Este efecto puede ocurrir repetidamente hasta que falle.,Suas criaturas têm <1>% de chance de {ACTION_attack} uma vez adicional. Este efeito pode ocorrer repetidamente até falhar.,"Ваши существа имеют <1>% шанс {ACTION_attack} дополнительный раз. Этот эффект может срабатывать повторно, пока не провалится.",Le tue creature hanno una probabilità del <1>% di {ACTION_attack} una volta in più. Questo effetto può verificarsi ripetutamente finché non fallisce.,你的生物有 <1>% 機率額外{ACTION_attack}一次。此效果可以重複觸發直到失敗為止。,你的生物有<1>%几率额外{ACTION_attack}一次。此效果可以重复触发，直到失败为止。,당신의 생물은 추가로 한 번 더 {ACTION_attack}할 확률이 <1>%입니다. 이 효과는 실패할 때까지 반복해서 발생할 수 있습니다.,"Twoje stworzenia mają <1>% szans na dodatkowe {ACTION_attack}. Ten efekt może wystąpić wielokrotnie, dopóki nie zawiedzie.","Ваші істоти мають <1>% шанс {ACTION_attack} додатковий раз. Цей ефект може спрацьовувати повторно, доки не зазнає невдачі.",Je wezens hebben <1>% kans om nog een keer te {ACTION_attack}. Dit effect kan herhaaldelijk optreden totdat het mislukt.,"Yaratıklarınızın ekstra bir kez {ACTION_attack} yapma şansı <1>% olur. Bu etki, başarısız olana kadar tekrar tekrar gerçekleşebilir."
L_P_BLITZKRIEG,,Blitzkrieg,ブリッツクリーク,Blitzkrieg,Blitzkrieg,Blitzkrieg,Blitzkrieg,Блицкриг,Blitzkrieg,閃電戰,闪电战,전격전,Blitzkrieg,Бліцкриг,Blitzkrieg,Yıldırım Saldırısı
L_P_BLITZKRIEG_DESC,,Your creatures' attacks that happen simultaneously to the same target deal <1>% more damage than the last.,同じ対象に同時に発生するあなたのクリーチャーの攻撃は、前回より<1>%多くのダメージを与える。,"Angriffe deiner Kreaturen, die gleichzeitig auf dasselbe Ziel treffen, verursachen <1>% mehr Schaden als der vorherige.",Les attaques de vos créatures qui se produisent simultanément sur la même cible infligent <1>% de dégâts supplémentaires par rapport à la précédente.,Los ataques de tus criaturas que ocurren simultáneamente al mismo objetivo infligen un <1>% más de daño que el anterior.,Os ataques de suas criaturas que ocorrem simultaneamente no mesmo alvo causam <1>% mais dano que o anterior.,"Атаки ваших существ, которые происходят одновременно по одной и той же цели, наносят на <1>% больше урона, чем предыдущая.",Gli attacchi delle tue creature che colpiscono simultaneamente lo stesso bersaglio infliggono il <1>% di danno in più rispetto al precedente.,你的生物對同一目標同時發動的攻擊比上一次多造成<1>%的傷害。,你的生物对同一目标同时发动多次攻击时，每次攻击比上一次多造成<1>%的伤害。,동시에 같은 대상에게 가하는 당신의 생물들의 공격은 이전보다 <1>% 더 많은 피해를 입힙니다.,"Ataki twoich stworzeń, które uderzają jednocześnie w ten sam cel, zadają o <1>% więcej obrażeń niż poprzedni.","Атаки ваших істот, які відбуваються одночасно по одній цілі, завдають на <1>% більше шкоди, ніж попередня.","Je wezens' aanvallen die gelijktijdig op hetzelfde doelwit plaatsvinden, veroorzaken <1>% meer schade dan de vorige.","Aynı hedefe eş zamanlı olarak gerçekleşen yaratıklarınızın saldırıları, bir öncekinden <1>% daha fazla hasar verir."
L_P_RIGOR,,Rigor,厳格,Strenge,Rigueur,Rigor,Rigor,Строгость,Rigore,嚴謹,坚毅,엄격함,Rygor,Суворість,Nauwkeurigheid,Titizlik
L_P_RIGOR_DESC,,"Your creatures are immune to {CONDNAME_DEBUFF_SNARED}, {CONDNAME_DEBUFF_FROZEN}, and {CONDNAME_DEBUFF_SLEEP}.",あなたの生物は{CONDNAME_DEBUFF_SNARED}、{CONDNAME_DEBUFF_FROZEN}、および{CONDNAME_DEBUFF_SLEEP}に対して免疫を持ちます。,"Deine Kreaturen sind immun gegen {CONDNAME_DEBUFF_SNARED}, {CONDNAME_DEBUFF_FROZEN} und {CONDNAME_DEBUFF_SLEEP}.","Vos créatures sont immunisées contre {CONDNAME_DEBUFF_SNARED}, {CONDNAME_DEBUFF_FROZEN} et {CONDNAME_DEBUFF_SLEEP}.","Tus criaturas son inmunes a {CONDNAME_DEBUFF_SNARED}, {CONDNAME_DEBUFF_FROZEN} y {CONDNAME_DEBUFF_SLEEP}.","Suas criaturas são imunes a {CONDNAME_DEBUFF_SNARED}, {CONDNAME_DEBUFF_FROZEN} e {CONDNAME_DEBUFF_SLEEP}.","Ваши существа невосприимчивы к {CONDNAME_DEBUFF_SNARED}, {CONDNAME_DEBUFF_FROZEN} и {CONDNAME_DEBUFF_SLEEP}.","Le tue creature sono immuni a {CONDNAME_DEBUFF_SNARED}, {CONDNAME_DEBUFF_FROZEN} e {CONDNAME_DEBUFF_SLEEP}.",你的生物免疫{CONDNAME_DEBUFF_SNARED}、{CONDNAME_DEBUFF_FROZEN}和{CONDNAME_DEBUFF_SLEEP}。,你的生物免疫{CONDNAME_DEBUFF_SNARED}、{CONDNAME_DEBUFF_FROZEN}和{CONDNAME_DEBUFF_SLEEP}。,"당신의 생물들은 {CONDNAME_DEBUFF_SNARED}, {CONDNAME_DEBUFF_FROZEN}, 그리고 {CONDNAME_DEBUFF_SLEEP}에 면역입니다.","Twoje stworzenia są odporne na {CONDNAME_DEBUFF_SNARED}, {CONDNAME_DEBUFF_FROZEN} i {CONDNAME_DEBUFF_SLEEP}.","Ваші істоти мають імунітет до {CONDNAME_DEBUFF_SNARED}, {CONDNAME_DEBUFF_FROZEN} та {CONDNAME_DEBUFF_SLEEP}.","Je wezens zijn immuun voor {CONDNAME_DEBUFF_SNARED}, {CONDNAME_DEBUFF_FROZEN} en {CONDNAME_DEBUFF_SLEEP}.","Yaratıkların {CONDNAME_DEBUFF_SNARED}, {CONDNAME_DEBUFF_FROZEN} ve {CONDNAME_DEBUFF_SLEEP} etkilerine karşı bağışıklıdır."
L_P_SUREFOOTED,,Sure-footed,足取り確かな,Trittsicher,Agile,Firme,Pés firmes,Твёрдая поступь,Piè fermo,穩健,稳健步伐,발빠른,Pewny krok,Впевнена хода,Lichtvoetig,Ayağı sağlam
L_P_SUREFOOTED_DESC,,Enemies cannot move your creatures down the {TIMELINE}.,敵はあなたのクリーチャーを{TIMELINE}に沿って下げることはできません。,Gegner können deine Kreaturen nicht auf der {TIMELINE} nach unten bewegen.,Les ennemis ne peuvent pas déplacer vos créatures le long de la {TIMELINE}.,Los enemigos no pueden mover a tus criaturas por el {TIMELINE}.,Inimigos não podem mover suas criaturas para baixo na {TIMELINE}.,Враги не могут перемещать ваших существ вниз по {TIMELINE}.,I nemici non possono spostare le tue creature lungo la {TIMELINE}.,敵人無法將你的生物在{TIMELINE}上向下移動。,敌人无法将你的生物在{TIMELINE}上向下移动。,적들은 당신의 생물들을 {TIMELINE} 아래로 이동시킬 수 없습니다.,Przeciwnicy nie mogą przesuwać twoich stworzeń w dół {TIMELINE}.,Вороги не можуть переміщувати ваших істот вниз по {TIMELINE}.,Vijanden kunnen je wezens niet omlaag verplaatsen op de {TIMELINE}.,Düşmanlar yaratıklarınızı {TIMELINE} boyunca aşağı hareket ettiremez.
L_P_REIGNOFCHAOS,,Reign of Chaos,混沌の支配,Herrschaft des Chaos,Règne du Chaos,Reino del Caos,Reino do Caos,Господство Хаоса,Regno del Caos,混沌統治,混沌统治,혼돈의 통치,Panowanie Chaosu,Панування Хаосу,Heerschappij van Chaos,Kaos Hükümdarlığı
L_P_REIGNOFCHAOS_DESC,,"Your creatures have <1>% more {STAT_attack}, {STAT_intelligence}, {STAT_defense}, and {STAT_speed} for each battle you've won in the current realm.",現在の領域で勝利した戦闘ごとに、あなたの生物の{STAT_attack}、{STAT_intelligence}、{STAT_defense}、{STAT_speed}が<1>%ずつ増加します。,"Deine Kreaturen haben <1>% mehr {STAT_attack}, {STAT_intelligence}, {STAT_defense} und {STAT_speed} für jeden Kampf, den du im aktuellen Reich gewonnen hast.","Vos créatures ont <1>% de plus en {STAT_attack}, {STAT_intelligence}, {STAT_defense} et {STAT_speed} pour chaque bataille que vous avez gagnée dans le royaume actuel.","Tus criaturas tienen un <1>% más de {STAT_attack}, {STAT_intelligence}, {STAT_defense} y {STAT_speed} por cada batalla que hayas ganado en el reino actual.","Suas criaturas têm <1>% a mais de {STAT_attack}, {STAT_intelligence}, {STAT_defense} e {STAT_speed} para cada batalha que você venceu no reino atual.","Ваши существа получают <1>% дополнительной {STAT_attack}, {STAT_intelligence}, {STAT_defense} и {STAT_speed} за каждую выигранную битву в текущем мире.","Le tue creature hanno <1>% in più di {STAT_attack}, {STAT_intelligence}, {STAT_defense} e {STAT_speed} per ogni battaglia che hai vinto nel regno attuale.",你的生物在當前領域中每贏得一場戰鬥，{STAT_attack}、{STAT_intelligence}、{STAT_defense}和{STAT_speed}就會增加<1>%。,你的生物在当前领域中每赢得一场战斗，它们就多拥有<1>%的{STAT_attack}、{STAT_intelligence}、{STAT_defense}和{STAT_speed}。,"당신의 생물들은 현재 영역에서 승리한 전투마다 {STAT_attack}, {STAT_intelligence}, {STAT_defense}, {STAT_speed}가 <1>% 증가합니다.","Twoje stworzenia mają <1>% więcej {STAT_attack}, {STAT_intelligence}, {STAT_defense} i {STAT_speed} za każdą wygraną bitwę w obecnej krainie.","Ваші істоти мають на <1>% більше {STAT_attack}, {STAT_intelligence}, {STAT_defense} та {STAT_speed} за кожну виграну битву в поточному світі.","Je wezens hebben <1>% meer {STAT_attack}, {STAT_intelligence}, {STAT_defense} en {STAT_speed} voor elke strijd die je hebt gewonnen in het huidige rijk.","Yaratıklarınız, mevcut diyarda kazandığınız her savaş için <1>% daha fazla {STAT_attack}, {STAT_intelligence}, {STAT_defense} ve {STAT_speed} kazanır."
L_P_ONSLAUGHT,,Onslaught,猛攻,Ansturm,Assaut,Embestida,Investida,Натиск,Assalto,猛攻,猛攻,맹공,Nawałnica,Навала,Stormloop,Saldırı
L_P_ONSLAUGHT_DESC,,"Your creatures deal 5% more damage and take 5% less damage for each battle you've won in the current realm. If you're not in a realm, this perk acts as if you've won 8 battles.",現在の領域で勝利した戦闘ごとに、あなたの生物は5%多くのダメージを与え、5%少ないダメージを受ける。領域内にいない場合、このパークは8回の戦闘に勝ったかのように機能する。,"Deine Kreaturen verursachen 5% mehr Schaden und erleiden 5% weniger Schaden für jeden Kampf, den du im aktuellen Reich gewonnen hast. Wenn du dich nicht in einem Reich befindest, wirkt dieser Vorteil, als hättest du 8 Kämpfe gewonnen.","Vos créatures infligent 5% de dégâts supplémentaires et subissent 5% de dégâts en moins pour chaque bataille que vous avez gagnée dans le royaume actuel. Si vous n'êtes pas dans un royaume, cet avantage agit comme si vous aviez gagné 8 batailles.","Tus criaturas infligen un 5% más de daño y reciben un 5% menos de daño por cada batalla que hayas ganado en el reino actual. Si no estás en un reino, esta ventaja actúa como si hubieras ganado 8 batallas.","Suas criaturas causam 5% a mais de dano e recebem 5% a menos de dano para cada batalha que você venceu no reino atual. Se você não estiver em um reino, esta vantagem age como se você tivesse vencido 8 batalhas.","Ваши существа наносят на 5% больше урона и получают на 5% меньше урона за каждую выигранную битву в текущем мире. Если вы не находитесь в мире, эта способность действует так, как если бы вы выиграли 8 битв.","Le tue creature infliggono il 5% di danni in più e subiscono il 5% di danni in meno per ogni battaglia che hai vinto nel regno attuale. Se non ti trovi in un regno, questo vantaggio agisce come se avessi vinto 8 battaglie.",你的生物在當前領域中每贏得一場戰鬥，就會造成5%更多傷害並承受5%更少傷害。如果你不在領域中，此特權會視為你已贏得8場戰鬥。,你的生物在当前领域中每赢得一场战斗，造成的伤害就增加5%，承受的伤害就减少5%。如果你不在领域中，此专长会视为你已赢得8场战斗。,"당신의 생물들은 현재 영역에서 승리한 전투마다 5% 더 많은 피해를 주고 5% 적은 피해를 받습니다. 영역에 있지 않다면, 이 특성은 8번의 전투에서 승리한 것처럼 작동합니다.","Twoje stworzenia zadają o 5% więcej obrażeń i otrzymują o 5% mniej obrażeń za każdą wygraną bitwę w obecnej krainie. Jeśli nie znajdujesz się w krainie, ta zdolność działa tak, jakbyś wygrał 8 bitew.","Ваші істоти завдають на 5% більше шкоди та отримують на 5% менше шкоди за кожну виграну битву в поточному світі. Якщо ви не перебуваєте в світі, ця перевага діє так, ніби ви виграли 8 битв.","Je wezens doen 5% meer schade en ontvangen 5% minder schade voor elke strijd die je hebt gewonnen in het huidige rijk. Als je niet in een rijk bent, werkt dit voordeel alsof je 8 gevechten hebt gewonnen.","Yaratıkların, mevcut diyarda kazandığın her savaş için %5 daha fazla hasar verir ve %5 daha az hasar alır. Eğer bir diyarda değilsen, bu yetenek 8 savaş kazanmışsın gibi etki eder."
L_P_PROLIFERATION,,Proliferation,増殖,Vermehrung,Prolifération,Proliferación,Proliferação,Распространение,Proliferazione,增殖,激增,확산,Rozprzestrzenianie,Поширення,Proliferatie,Çoğalma
L_P_PROLIFERATION_DESC,,Your creatures deal 30% more damage for each turn they've taken in battle.,戦闘中に行動した各ターンごとに、あなたの生物は30%多くのダメージを与える。,"Deine Kreaturen verursachen 30% mehr Schaden für jede Runde, die sie im Kampf absolviert haben.",Vos créatures infligent 30% de dégâts supplémentaires pour chaque tour qu'elles ont effectué au combat.,Tus criaturas infligen un 30% más de daño por cada turno que hayan tomado en batalla.,Suas criaturas causam 30% a mais de dano para cada turno que elas realizaram em batalha.,"Ваши существа наносят на 30% больше урона за каждый ход, который они сделали в бою.",Le tue creature infliggono il 30% di danni in più per ogni turno che hanno effettuato in battaglia.,你的生物在戰鬥中每行動一回合，造成的傷害就會增加30%。,你的生物在战斗中每经历一回合，造成的伤害就增加30%。,당신의 생물들은 전투에서 행동한 턴마다 30% 더 많은 피해를 입힙니다.,"Twoje stworzenia zadają o 30% więcej obrażeń za każdą turę, którą wykonały w walce.","Ваші істоти завдають на 30% більше шкоди за кожен хід, який вони зробили в бою.",Je wezens doen 30% meer schade voor elke beurt die ze in het gevecht hebben genomen.,"Yaratıkların, savaşta geçirdikleri her tur için %30 daha fazla hasar verir."
L_P_REVERBERATION,,Reverberation,残響,Nachhall,Réverbération,Reverberación,Reverberação,Резонанс,Riverbero,迴響,反响,잔향,Rezonans,Відлуння,Weerklank,Yankılanma
L_P_REVERBERATION_DESC,,Your creatures {ACTION_attack} and {ACTION_cast} an additional time for every 2 turns they've taken in battle.,戦闘中に行動した2ターンごとに、あなたの生物は追加で{ACTION_attack}と{ACTION_cast}を1回行う。,"Deine Kreaturen {ACTION_attack} und {ACTION_cast} ein zusätzliches Mal für alle 2 Züge, die sie im Kampf gemacht haben.",Vos créatures {ACTION_attack} et {ACTION_cast} une fois supplémentaire pour chaque 2 tours qu'elles ont effectués au combat.,Tus criaturas {ACTION_attack} y {ACTION_cast} una vez adicional por cada 2 turnos que hayan tomado en batalla.,Suas criaturas {ACTION_attack} e {ACTION_cast} uma vez adicional para cada 2 turnos que elas tenham realizado em batalha.,"Ваши существа {ACTION_attack} и {ACTION_cast} дополнительный раз за каждые 2 хода, которые они совершили в бою.",Le tue creature {ACTION_attack} e {ACTION_cast} una volta in più per ogni 2 turni che hanno effettuato in battaglia.,你的生物每在戰鬥中行動2回合，就會額外{ACTION_attack}和{ACTION_cast}一次。,你的生物在战斗中每经历2回合，就额外{ACTION_attack}和{ACTION_cast}法术一次。,당신의 생물은 전투에서 2턴마다 추가로 한 번씩 {ACTION_attack}하고 {ACTION_cast}합니다.,"Twoje stworzenia {ACTION_attack} i {ACTION_cast} dodatkowy raz za każde 2 tury, które wykonały w walce.","Ваші істоти {ACTION_attack} і {ACTION_cast} додатковий раз за кожні 2 ходи, які вони зробили в бою.",Je wezens {ACTION_attack} en {ACTION_cast} een extra keer voor elke 2 beurten die ze in gevecht hebben genomen.,"Yaratıkların, savaşta geçirdikleri her 2 tur için bir kez daha {ACTION_attack} ve {ACTION_cast} yapar."
L_P_CONTROLLEDANGER,,Controlled Anger,抑制された怒り,Kontrollierte Wut,Colère Contrôlée,Ira Controlada,Fúria Controlada,Контролируемый гнев,Ira Controllata,控制怒火,克制之怒,제어된 분노,Kontrolowany Gniew,Контрольований гнів,Beheerste Woede,Kontrollü Öfke
L_P_CONTROLLEDANGER_DESC,,"After your creatures take 2 turns, they become immune to debuffs for the rest of the battle.",味方のクリーチャーが2ターン経過すると、戦闘終了までデバフ効果を受けなくなる。,"Nachdem deine Kreaturen 2 Runden lang agiert haben, werden sie für den Rest des Kampfes immun gegen Debuffs.","Après que vos créatures aient joué 2 tours, elles deviennent immunisées contre les affaiblissements pour le reste du combat.","Después de que tus criaturas tomen 2 turnos, se vuelven inmunes a los debuffs por el resto de la batalla.","Após suas criaturas realizarem 2 turnos, elas se tornam imunes a debuffs pelo resto da batalha.","После того, как ваши существа сделают 2 хода, они становятся невосприимчивыми к дебаффам до конца боя.","Dopo che le tue creature hanno compiuto 2 turni, diventano immuni ai debuff per il resto della battaglia.",在你的生物行動2回合後，牠們在戰鬥剩餘時間內將免疫所有減益效果。,你的生物经历2回合后，它在战斗剩余时间内就免疫减益。,"당신의 생물들이 2턴을 지나면, 전투가 끝날 때까지 디버프에 면역이 됩니다.","Po wykonaniu 2 tur przez twoje stworzenia, stają się one odporne na osłabienia do końca bitwy.","Після того, як ваші істоти зроблять 2 ходи, вони стають несприйнятливими до дебафів до кінця бою.","Nadat je wezens 2 beurten hebben genomen, worden ze immuun voor verzwakkingen voor de rest van het gevecht.","Yaratıkların 2 tur aldıktan sonra, savaşın geri kalanı boyunca zayıflatıcı etkilere karşı bağışıklık kazanırlar."
L_P_MENTALCLARITY,,Mental Clarity,精神統一,Geistige Klarheit,Clarté Mentale,Claridad Mental,Clareza Mental,Ясность Ума,Lucidità Mentale,心靈清明,心智澄明,정신적 명료함,Jasność Umysłu,Ментальна Ясність,Mentale Helderheid,Zihinsel Berraklık
L_P_MENTALCLARITY_DESC,,"After your creatures take 3 turns, they can {ACTION_cast} spells without consuming any {STAT_charges} for the rest of the battle.",味方のクリーチャーが3ターン経過すると、戦闘終了まで{STAT_charges}を消費せずに呪文を{ACTION_cast}できるようになる。,"Nachdem deine Kreaturen 3 Runden lang agiert haben, können sie für den Rest des Kampfes {ACTION_cast} Zauber wirken, ohne {STAT_charges} zu verbrauchen.","Après que vos créatures aient pris 3 tours, elles peuvent {ACTION_cast} des sorts sans consommer de {STAT_charges} pour le reste du combat.","Después de que tus criaturas tomen 3 turnos, pueden {ACTION_cast} hechizos sin consumir ninguna {STAT_charges} por el resto de la batalla.","Após suas criaturas completarem 3 turnos, elas podem {ACTION_cast} magias sem consumir nenhuma {STAT_charges} pelo resto da batalha.","После того, как ваши существа сделают 3 хода, они могут {ACTION_cast} заклинания без потребления {STAT_charges} до конца боя.","Dopo che le tue creature hanno compiuto 3 turni, possono {ACTION_cast} incantesimi senza consumare alcun {STAT_charges} per il resto della battaglia.",在你的生物進行3回合後，牠們可以在戰鬥剩餘時間內{ACTION_cast}法術而不消耗任何{STAT_charges}。,你的生物经历3回合后，它们在战斗剩余时间内可{ACTION_cast}法术而不消耗任何{STAT_charges}。,"당신의 생물들이 3턴을 지나면, 전투가 끝날 때까지 {STAT_charges}를 소모하지 않고 주문을 {ACTION_cast}할 수 있습니다.","Po wykonaniu 3 tur przez twoje stworzenia, mogą one {ACTION_cast} zaklęcia bez zużywania {STAT_charges} do końca bitwy.","Після того, як ваші істоти зроблять 3 ходи, вони зможуть {ACTION_cast} закляття без витрати {STAT_charges} до кінця бою.","Nadat je wezens 3 beurten hebben genomen, kunnen ze {ACTION_cast} spreuken {STAT_charges} voor de rest van het gevecht zonder enige te verbruiken.","Yaratıkların 3 tur aldıktan sonra, savaşın geri kalanı boyunca hiç {STAT_charges} harcamadan büyü {ACTION_cast} edebilirler."
L_P_STIMULATION,,Stimulation,刺激,Stimulation,Stimulation,Estimulación,Estimulação,Стимуляция,Stimolazione,刺激,振奋,자극,Stymulacja,Стимуляція,Stimulatie,Uyarım
L_P_STIMULATION_DESC,,Your creatures no longer take extra damage from battle fatigue.,味方の生物は戦闘疲労による追加ダメージを受けなくなった。,Deine Kreaturen erleiden keinen zusätzlichen Schaden mehr durch Kampfermüdung.,Vos créatures ne subissent plus de dégâts supplémentaires dus à la fatigue de combat.,Tus criaturas ya no reciben daño adicional por fatiga de batalla.,Suas criaturas não sofrem mais dano extra por fadiga de batalha.,Ваши существа больше не получают дополнительный урон от боевой усталости.,Le tue creature non subiscono più danni extra dalla fatica da combattimento.,你的生物不再受到戰鬥疲勞的額外傷害。,你的生物不再受到战斗疲劳效果带来的额外伤害。,당신의 생물들은 더 이상 전투 피로로 인한 추가 피해를 입지 않습니다.,Twoje stworzenia nie otrzymują już dodatkowych obrażeń z powodu zmęczenia walką.,Ваші істоти більше не отримують додаткової шкоди від бойової втоми.,Je wezens lijden niet langer extra schade door gevechtsvermoeidheid.,Yaratıkların artık savaş yorgunluğundan ekstra hasar almaz.
L_P_SAP,,Sap,樹液,Entkräften,Sève,Drenar,Drenar,Высасывание,Linfa,汲取,虚弱,수액,Osłabienie,Висмоктування,Sap,Sersemletme
L_P_SAP_DESC,,Enemies take <5>% more damage from battle fatigue.,敵は戦闘疲労によって<5>%多くのダメージを受ける。,Feinde erleiden <5>% mehr Schaden durch Kampfermüdung.,Les ennemis subissent <5>% de dégâts supplémentaires dus à la fatigue de combat.,Los enemigos reciben <5>% más de daño por fatiga de batalla.,Inimigos recebem <5>% mais dano de fadiga de batalha.,Враги получают на <5>% больше урона от боевой усталости.,I nemici subiscono il <5>% di danno in più dalla fatica di battaglia.,敵人受到的戰鬥疲勞傷害增加<5>%。,敌人受到战斗疲劳效果带来的伤害增加<5>%。,적들은 전투 피로로 인한 피해를 <5>% 더 받습니다.,Wrogowie otrzymują <5>% więcej obrażeń od zmęczenia walką.,Вороги отримують на <5>% більше шкоди від бойової втоми.,Vijanden krijgen <5>% meer schade door gevechtsvermoeidheid.,Düşmanlar savaş yorgunluğundan <5>% daha fazla hasar alır.
L_P_REDEYEFIGHT,,Red-eye Fight,赤目の戦い,Kampf mit Rotaugen,Combat des Yeux Rouges,Combate de Ojos Rojos,Luta de Olho Vermelho,Бой с Красноглазым,Combattimento Occhi Rossi,赤眼之戰,鏖战,적안 전투,Walka z Czerwonookim,Бій з Червонооким,Roodoog Gevecht,Kızıl Göz Savaşı
L_P_REDEYEFIGHT_DESC,,Battle fatigue starts to accumulate <1>  turn(s) sooner.,戦闘疲労が<1>ターン早く蓄積し始める。,Kampfermüdung beginnt sich <1> Runde(n) früher anzusammeln.,La fatigue de combat commence à s'accumuler <1> tour(s) plus tôt.,La fatiga de batalla comienza a acumularse <1> turno(s) antes.,Fadiga de batalha começa a acumular <1> turno(s) mais cedo.,Боевая усталость начинает накапливаться на <1> ход(а) раньше.,La fatica da combattimento inizia ad accumularsi <1> turno(i) prima.,戰鬥疲勞開始累積的時間提前 <1> 回合。,战斗疲劳提前<1>回合开始累积。,전투 피로가 <1>턴 더 빨리 쌓이기 시작합니다.,Zmęczenie bojowe zaczyna się kumulować o <1> turę(y) wcześniej.,Бойова втома починає накопичуватися на <1> хід(и) раніше.,Gevechtsvermoeidheid begint <1> beurt(en) eerder op te bouwen.,Savaş yorgunluğu <1> tur daha erken birikmeye başlar.
