Tag,Notes,English,Japanese,German,French,Spanish,Portuguese,Russian,Italian,Chinese (Traditional),Chinese (Simplified),Korean,Polish,Ukrainian,Dutch,Turkish
L_ACH_NAME_1403,,Empowering Prime & Ventus IV,エンパワリング・プライム＆ヴェントゥスIV,Stärkung von Prime & Ventus IV,Renforcement de Prime & Ventus IV,Potenciando Prime y Ventus IV,Fortalecendo Prime & Ventus IV,Усиление Прайма и Вентуса IV,Potenziamento Prime & Ventus IV,強化質能與風神四型,强化普瑞姆与文图斯IV,프라임 & 벤투스 IV 강화,Wzmacnianie Prime i Ventus IV,Посилення Прайм і Вентус IV,Krachtige Prime & Ventus IV,Güçlendirici Prime & Ventus IV
L_ACH_DESC_1403,,Empower {RELIC_AEOLIAN} up to rank 40.,{RELIC_AEOLIAN}をランク40まで強化する。,Verstärke {RELIC_AEOLIAN} bis Rang 40.,Améliorer {RELIC_AEOLIAN} jusqu'au rang 40.,Potencia {RELIC_AEOLIAN} hasta el rango 40.,Potencializar {RELIC_AEOLIAN} até o nível 40.,Усилить {RELIC_AEOLIAN} до ранга 40.,Potenzia {RELIC_AEOLIAN} fino al grado 40.,將{RELIC_AEOLIAN}強化至40階。,将{RELIC_AEOLIAN}强化至40级。,{RELIC_AEOLIAN}을(를) 40 랭크까지 강화하세요.,Wzmocnij {RELIC_AEOLIAN} do rangi 40.,Підсилити {RELIC_AEOLIAN} до рангу 40.,Versterk {RELIC_AEOLIAN} tot rang 40.,{RELIC_AEOLIAN}'ı 40. rütbeye kadar güçlendir.
L_ACH_NAME_1404,,Empowering Prime & Ventus V,エンパワリング・プライム＆ヴェントゥスV,Empowering Prime & Ventus V,Renforcement Prime & Ventus V,Potenciando Prime y Ventus V,Potencializando Prime & Ventus V,Усиление Прайма и Вентуса V,Potenziamento Prime & Ventus V,強化質能與風神V,强化普瑞姆与文图斯V,프라임 & 벤투스 V 강화,Wzmacnianie Prime i Ventus V,Посилення Прайма і Вентуса V,Empowering Prime & Ventus V,Güçlendirici Prime & Ventus V
L_ACH_DESC_1404,,Empower {RELIC_AEOLIAN} up to rank 50.,{RELIC_AEOLIAN}をランク50まで強化する。,Verstärke {RELIC_AEOLIAN} bis Rang 50.,Améliorez {RELIC_AEOLIAN} jusqu'au rang 50.,Potencia {RELIC_AEOLIAN} hasta el rango 50.,Potencializar {RELIC_AEOLIAN} até o nível 50.,Усилить {RELIC_AEOLIAN} до ранга 50.,Potenzia {RELIC_AEOLIAN} fino al grado 50.,將{RELIC_AEOLIAN}強化至50階。,将{RELIC_AEOLIAN}强化至50级。,{RELIC_AEOLIAN}을(를) 50 랭크까지 강화하세요.,Wzmocnij {RELIC_AEOLIAN} do rangi 50.,Підсилити {RELIC_AEOLIAN} до рангу 50.,Versterk {RELIC_AEOLIAN} tot rang 50.,{RELIC_AEOLIAN}'ı 50. seviyeye kadar güçlendir.
L_ACH_NAME_1405,,Empowering Prime & Ventus VI,エンパワリング・プライム＆ヴェンタスVI,Stärkung von Prime & Ventus VI,Renforcement de Prime & Ventus VI,Potenciando Prime y Ventus VI,Fortalecendo Prime & Ventus VI,Усиление Прайма и Вентуса VI,Potenziamento Prime & Ventus VI,強化質數與風神六型,强化普瑞姆与文图斯VI,프라임 & 벤투스 VI 강화,Wzmacnianie Prime i Ventus VI,Посилення Прайм і Вентус VI,Krachtige Prime & Ventus VI,Güçlendirici Prime & Ventus VI
L_ACH_DESC_1405,,Empower {RELIC_AEOLIAN} up to rank 60.,{RELIC_AEOLIAN}をランク60まで強化する。,Verstärke {RELIC_AEOLIAN} bis Rang 60.,Améliorer {RELIC_AEOLIAN} jusqu'au rang 60.,Potencia {RELIC_AEOLIAN} hasta el rango 60.,Potencializar {RELIC_AEOLIAN} até o nível 60.,Усилить {RELIC_AEOLIAN} до ранга 60.,Potenzia {RELIC_AEOLIAN} fino al grado 60.,將{RELIC_AEOLIAN}強化至60階。,将{RELIC_AEOLIAN}强化至60级。,{RELIC_AEOLIAN}을(를) 60 랭크까지 강화하세요.,Wzmocnij {RELIC_AEOLIAN} do rangi 60.,Підсилити {RELIC_AEOLIAN} до рангу 60.,Versterk {RELIC_AEOLIAN} tot rang 60.,{RELIC_AEOLIAN}'ı 60. rütbeye kadar güçlendir.
L_ACH_NAME_1406,,Empowering Prime & Ventus VII,エンパワリング・プライム＆ヴェンタスVII,Stärkung von Prime & Ventus VII,Renforcement de Prime & Ventus VII,Potenciando Prime y Ventus VII,Fortalecendo Prime & Ventus VII,Усиление Прайма и Вентуса VII,Potenziamento Prime & Ventus VII,強化質數與風神七式,强化普瑞姆与文图斯VII,프라임 & 벤투스 VII 강화,Wzmacnianie Prime i Ventus VII,Посилення Прайм і Вентус VII,Empowering Prime & Ventus VII,Güçlendirici Prime & Ventus VII
L_ACH_DESC_1406,,Empower {RELIC_AEOLIAN} up to rank 70.,{RELIC_AEOLIAN}をランク70まで強化する。,Verstärke {RELIC_AEOLIAN} bis Rang 70.,Améliorer {RELIC_AEOLIAN} jusqu'au rang 70.,Potencia {RELIC_AEOLIAN} hasta el rango 70.,Potencializar {RELIC_AEOLIAN} até o nível 70.,Усилить {RELIC_AEOLIAN} до ранга 70.,Potenzia {RELIC_AEOLIAN} fino al grado 70.,將{RELIC_AEOLIAN}強化至70階。,将{RELIC_AEOLIAN}强化至70级。,{RELIC_AEOLIAN}을(를) 70랭크까지 강화하세요.,Wzmocnij {RELIC_AEOLIAN} do rangi 70.,Підсилити {RELIC_AEOLIAN} до рангу 70.,Versterk {RELIC_AEOLIAN} tot rang 70.,{RELIC_AEOLIAN}'ı 70. seviyeye kadar güçlendir.
L_ACH_NAME_1407,,Empowering Prime & Ventus VIII,エンパワリング・プライム＆ヴェンタスVIII,Stärkung von Prime & Ventus VIII,Renforcement Prime & Ventus VIII,Potenciando Prime y Ventus VIII,Fortalecendo Prime & Ventus VIII,Усиление Прайма и Вентуса VIII,Potenziamento Prime & Ventus VIII,強化質數與風神八式,强化普瑞姆与文图斯VIII,프라임 & 벤투스 VIII 강화,Wzmacnianie Prime i Ventus VIII,Посилення Прайм і Вентус VIII,Krachtige Prime & Ventus VIII,Güçlendirici Prime & Ventus VIII
L_ACH_DESC_1407,,Empower {RELIC_AEOLIAN} up to rank 80.,{RELIC_AEOLIAN}をランク80まで強化する。,Verstärke {RELIC_AEOLIAN} bis Rang 80.,Améliorer {RELIC_AEOLIAN} jusqu'au rang 80.,Potencia {RELIC_AEOLIAN} hasta el rango 80.,Potencializar {RELIC_AEOLIAN} até o nível 80.,Усилить {RELIC_AEOLIAN} до ранга 80.,Potenzia {RELIC_AEOLIAN} fino al grado 80.,將{RELIC_AEOLIAN}強化至80階。,将{RELIC_AEOLIAN}强化至80级。,{RELIC_AEOLIAN}을(를) 80랭크까지 강화하세요.,Wzmocnij {RELIC_AEOLIAN} do rangi 80.,Підсилити {RELIC_AEOLIAN} до рангу 80.,Versterk {RELIC_AEOLIAN} tot rang 80.,{RELIC_AEOLIAN}'ı 80. seviyeye kadar güçlendir.
L_ACH_NAME_1408,,Empowering Prime & Ventus IX,エンパワリング・プライム＆ヴェンタス IX,Empowering Prime & Ventus IX,Renforcement de Prime & Ventus IX,Potenciando Prime y Ventus IX,Fortalecendo Prime & Ventus IX,Усиление Прайма и Вентуса IX,Potenziamento Prime & Ventus IX,強化質數與風神九世,强化普瑞姆与文图斯IX,프라임 & 벤투스 IX 강화,Wzmacnianie Prime i Ventus IX,Посилення Прайм і Вентус IX,Krachtige Prime & Ventus IX,Güçlendirici Prime & Ventus IX
L_ACH_DESC_1408,,Empower {RELIC_AEOLIAN} up to rank 90.,{RELIC_AEOLIAN}をランク90まで強化する。,Verstärke {RELIC_AEOLIAN} bis Rang 90.,Améliorer {RELIC_AEOLIAN} jusqu'au rang 90.,Potencia {RELIC_AEOLIAN} hasta el rango 90.,Potencializar {RELIC_AEOLIAN} até o nível 90.,Усилить {RELIC_AEOLIAN} до ранга 90.,Potenzia {RELIC_AEOLIAN} fino al grado 90.,將{RELIC_AEOLIAN}強化至90階。,将{RELIC_AEOLIAN}强化至90级。,{RELIC_AEOLIAN}을(를) 90 등급까지 강화하세요.,Wzmocnij {RELIC_AEOLIAN} do rangi 90.,Підсилити {RELIC_AEOLIAN} до рангу 90.,Versterk {RELIC_AEOLIAN} tot rang 90.,{RELIC_AEOLIAN}'ı 90. rütbeye kadar güçlendir.
L_ACH_NAME_1409,,Empowering Prime & Ventus X,エンパワリング・プライム＆ヴェントゥスX,Empowering Prime & Ventus X,Empowering Prime & Ventus X,Potenciando Prime y Ventus X,Empoderamento Prime & Ventus X,Усиление Прайма и Вентуса X,Potenziamento Prime & Ventus X,強化質能與風之X,强化普瑞姆与文图斯X,프라임 & 벤투스 X 강화,Wzmacnianie Prime i Ventus X,Посилення Прайм і Вентус X,Empowering Prime & Ventus X,Güçlendirici Prime & Ventus X
L_ACH_DESC_1409,,Empower {RELIC_AEOLIAN} up to rank 100.,{RELIC_AEOLIAN}をランク100まで強化する。,Verstärke {RELIC_AEOLIAN} bis Rang 100.,Améliorer {RELIC_AEOLIAN} jusqu'au rang 100.,Potencia {RELIC_AEOLIAN} hasta el rango 100.,Potencializar {RELIC_AEOLIAN} até o nível 100.,Усилить {RELIC_AEOLIAN} до ранга 100.,Potenzia {RELIC_AEOLIAN} fino al grado 100.,將{RELIC_AEOLIAN}強化至100階。,将{RELIC_AEOLIAN}强化至100级。,{RELIC_AEOLIAN}을(를) 100 랭크까지 강화하세요.,Wzmocnij {RELIC_AEOLIAN} do rangi 100.,Підсилити {RELIC_AEOLIAN} до рангу 100.,Versterk {RELIC_AEOLIAN} tot rang 100.,{RELIC_AEOLIAN}'ı 100. seviyeye kadar güçlendir.
L_ACH_NAME_1410,,Empowering Rosenthorne I,エンパワーリング・ローゼンソーン I,Stärkung von Rosenthorne I,Renforcement de Rosenthorne I,Potenciando Rosenthorne I,Fortalecendo Rosenthorne I,Усиление Розенторна I,Potenziamento di Rosenthorne I,強化洛森索恩 I,强化荆棘玫瑰I,로젠쏜 강화 I,Wzmocnienie Rosenthorne I,Посилення Розенторна I,Versterking van Rosenthorne I,Rosenthorne'u Güçlendirme I
L_ACH_DESC_1410,,Empower {RELIC_EREBYSS} up to rank 10.,{RELIC_RELIC_EREBYSSをランク10まで強化する。,Verstärke {RELIC_EREBYSS} bis Rang 10.,Améliorer {RELIC_EREBYSS} jusqu'au rang 10.,Potencia {RELIC_EREBYSS} hasta el rango 10.,Fortaleça {RELIC_EREBYSS} até o nível 10.,Усильте {RELIC_EREBYSS} до ранга 10.,Potenzia {RELIC_EREBYSS} fino al grado 10.,將{RELIC_EREBYSS}強化至10階。,将{RELIC_EREBYSS}强化至10级。,{RELIC_EREBYSS}를 10랭크까지 강화하세요.,Wzmocnij {RELIC_EREBYSS} do rangi 10.,Підсилити {RELIC_EREBYSS} до рангу 10.,Versterk {RELIC_EREBYSS} tot rang 10.,{RELIC_EREBYSS}'i 10. seviyeye kadar güçlendir.
L_ACH_NAME_1411,,Empowering Rosenthorne II,力を与えるローゼンソーンII,Stärkung von Rosenthorne II,Renforcer Rosenthorne II,Potenciando Rosenthorne II,Fortalecendo Rosenthorne II,Усиление Розенторна II,Potenziamento di Rosenthorne II,強化洛森索恩 II,强化荆棘玫瑰II,로젠쏜 강화 II,Wzmacnianie Rosenthorne II,Посилення Розенторна II,Versterking van Rosenthorne II,Rosenthorne'u Güçlendirmek II
L_ACH_DESC_1411,,Empower {RELIC_EREBYSS} up to rank 20.,{RELIC_EREBYSS}をランク20まで強化する。,Verstärke {RELIC_EREBYSS} bis Rang 20.,Améliorer {RELIC_EREBYSS} jusqu'au rang 20.,Potencia {RELIC_EREBYSS} hasta el rango 20.,Potencialize {RELIC_EREBYSS} até o nível 20.,Усильте {RELIC_EREBYSS} до ранга 20.,Potenzia {RELIC_EREBYSS} fino al grado 20.,將{RELIC_EREBYSS}強化至20階。,将{RELIC_EREBYSS}强化至20级。,{RELIC_EREBYSS}를 20랭크까지 강화하세요.,Wzmocnij {RELIC_EREBYSS} do rangi 20.,Підсилити {RELIC_EREBYSS} до рангу 20.,Versterk {RELIC_EREBYSS} tot rang 20.,{RELIC_EREBYSS}'i 20. seviyeye kadar güçlendir.
L_ACH_NAME_1412,,Empowering Rosenthorne III,エンパワーリング・ローゼンソーン III,Ermächtigung von Rosenthorne III,Renforcer Rosenthorne III,Potenciando a Rosenthorne III,Fortalecendo Rosenthorne III,Усиление Розенторна III,Potenziamento di Rosenthorne III,強化洛森索恩 III,强化荆棘玫瑰III,로젠쏜 3세의 강화,Wzmacnianie Rosenthorne III,Посилення Розенторна III,Krachtige Rosenthorne III,Güçlendirici Rosenthorne III
L_ACH_DESC_1412,,Empower {RELIC_EREBYSS} up to rank 30.,{RELIC_EREBYSS}をランク30まで強化する。,Verstärke {RELIC_EREBYSS} bis Rang 30.,Améliorez {RELIC_EREBYSS} jusqu'au rang 30.,Potencia {RELIC_EREBYSS} hasta el rango 30.,Potencialize {RELIC_EREBYSS} até o rank 30.,Усильте {RELIC_EREBYSS} до ранга 30.,Potenzia {RELIC_EREBYSS} fino al grado 30.,將{RELIC_EREBYSS}強化至30階。,将{RELIC_EREBYSS}强化至30级。,{RELIC_EREBYSS}를 30랭크까지 강화하세요.,Wzmocnij {RELIC_EREBYSS} do rangi 30.,Підсилити {RELIC_EREBYSS} до рангу 30.,Versterk {RELIC_EREBYSS} tot rang 30.,{RELIC_EREBYSS}'i 30. seviyeye kadar güçlendir.
L_ACH_NAME_1413,,Empowering Rosenthorne IV,力を与えるローゼンソーンIV,Stärkung von Rosenthorne IV,Renforcer Rosenthorne IV,Potenciando a Rosenthorne IV,Fortalecendo Rosenthorne IV,Усиление Розенторна IV,Potenziamento di Rosenthorne IV,強化羅森索恩四世,强化荆棘玫瑰IV,로젠쏜 4세의 강화,Wzmacnianie Rosenthorne IV,Посилення Розенторна IV,Krachtige Rosenthorne IV,Rosenthorne IV'ü Güçlendirmek
L_ACH_DESC_1413,,Empower {RELIC_EREBYSS} up to rank 40.,{RELIC_EREBYSS}をランク40まで強化する。,Verstärke {RELIC_EREBYSS} bis Rang 40.,Améliorer {RELIC_EREBYSS} jusqu'au rang 40.,Potencia {RELIC_EREBYSS} hasta el rango 40.,Potencializar {RELIC_EREBYSS} até o nível 40.,Усилить {RELIC_EREBYSS} до ранга 40.,Potenzia {RELIC_EREBYSS} fino al grado 40.,將{RELIC_EREBYSS}強化至40階。,将{RELIC_EREBYSS}强化至40级。,{RELIC_EREBYSS}의 등급을 40까지 강화하세요.,Wzmocnij {RELIC_EREBYSS} do rangi 40.,Підсилити {RELIC_EREBYSS} до рангу 40.,Versterk {RELIC_EREBYSS} tot rang 40.,{RELIC_EREBYSS}'i 40. rütbeye kadar güçlendir.
L_ACH_NAME_1414,,Empowering Rosenthorne V,エンパワーリング・ローゼンソーン V,Stärkung von Rosenthorne V,Renforcer Rosenthorne V,Potenciando Rosenthorne V,Fortalecendo Rosenthorne V,Усиление Розенторна V,Potenziamento di Rosenthorne V,強化洛森索恩 V,强化荆棘玫瑰V,로젠쏜 강화 V,Wzmacnianie Rosenthorne V,Посилення Розенторна V,Krachtige Rosenthorne V,Rosenthorne'u Güçlendirme V
L_ACH_DESC_1414,,Empower {RELIC_EREBYSS} up to rank 50.,{RELIC_EREBYSS}をランク50まで強化する。,Verstärke {RELIC_EREBYSS} bis Rang 50.,Améliorer {RELIC_EREBYSS} jusqu'au rang 50.,Potencia {RELIC_EREBYSS} hasta el rango 50.,Potencialize {RELIC_EREBYSS} até o rank 50.,Усильте {RELIC_EREBYSS} до ранга 50.,Potenzia {RELIC_EREBYSS} fino al grado 50.,將{RELIC_EREBYSS}強化至50階。,将{RELIC_EREBYSS}强化至50级。,{RELIC_EREBYSS}를 50랭크까지 강화하세요.,Wzmocnij {RELIC_EREBYSS} do rangi 50.,Підсилити {RELIC_EREBYSS} до рангу 50.,Versterk {RELIC_EREBYSS} tot rang 50.,{RELIC_EREBYSS}'i 50. seviyeye kadar güçlendir.
L_ACH_NAME_1415,,Empowering Rosenthorne VI,力を与えるローゼンソーンVI,Stärkung von Rosenthorne VI,Renforcer Rosenthorne VI,Fortaleciendo Rosenthorne VI,Fortalecendo Rosenthorne VI,Усиление Розенторна VI,Potenziamento di Rosenthorne VI,強化羅森索恩 VI,强化荆棘玫瑰VI,로젠쏜 VI 강화,Wzmacnianie Rosenthorne VI,Посилення Розенторна VI,Krachtige Rosenthorne VI,Rosenthorne VI'yı Güçlendirme
L_ACH_DESC_1415,,Empower {RELIC_EREBYSS} up to rank 60.,{RELIC_EREBYSS}をランク60まで強化する。,Verstärke {RELIC_EREBYSS} bis Rang 60.,Améliorer {RELIC_EREBYSS} jusqu'au rang 60.,Potencia {RELIC_EREBYSS} hasta el rango 60.,Potencializar {RELIC_EREBYSS} até o nível 60.,Усилить {RELIC_EREBYSS} до ранга 60.,Potenzia {RELIC_EREBYSS} fino al grado 60.,將{RELIC_EREBYSS}強化至60階。,将{RELIC_EREBYSS}强化至60级。,{RELIC_EREBYSS}를 60랭크까지 강화하세요.,Wzmocnij {RELIC_EREBYSS} do rangi 60.,Підсилити {RELIC_EREBYSS} до рангу 60.,Versterk {RELIC_EREBYSS} tot rang 60.,{RELIC_EREBYSS}'i 60. rütbeye kadar güçlendir.
L_ACH_NAME_1416,,Empowering Rosenthorne VII,エンパワーリング・ローゼンソーンVII,Stärkung von Rosenthorne VII,Renforcer Rosenthorne VII,Potenciando a Rosenthorne VII,Fortalecendo Rosenthorne VII,Усиление Розенторна VII,Potenziamento di Rosenthorne VII,強化洛森索恩 VII,强化荆棘玫瑰VII,로젠쏜 7세의 강화,Wzmacnianie Rosenthorne VII,Посилення Розенторна VII,Krachtige Rosenthorne VII,Rosenthorne VII'yi Güçlendirme
L_ACH_DESC_1416,,Empower {RELIC_EREBYSS} up to rank 70.,{RELIC_EREBYSS}をランク70まで強化する。,Verstärke {RELIC_EREBYSS} bis Rang 70.,Améliorer {RELIC_EREBYSS} jusqu'au rang 70.,Potencia {RELIC_EREBYSS} hasta el rango 70.,Potencializar {RELIC_EREBYSS} até o nível 70.,Усилить {RELIC_EREBYSS} до ранга 70.,Potenzia {RELIC_EREBYSS} fino al grado 70.,將{RELIC_EREBYSS}強化至70階。,将{RELIC_EREBYSS}强化至70级。,{RELIC_EREBYSS}를 70랭크까지 강화하세요.,Wzmocnij {RELIC_EREBYSS} do rangi 70.,Підсилити {RELIC_EREBYSS} до рангу 70.,Versterk {RELIC_EREBYSS} tot rang 70.,{RELIC_EREBYSS}'i 70. seviyeye kadar güçlendir.
L_ACH_NAME_1417,,Empowering Rosenthorne VIII,エンパワーリング・ローゼンソーン VIII,Stärkung von Rosenthorne VIII,Renforcer Rosenthorne VIII,Potenciando a Rosenthorne VIII,Fortalecendo Rosenthorne VIII,Усиление Розенторна VIII,Potenziamento di Rosenthorne VIII,強化洛森索恩 VIII,强化荆棘玫瑰VIII,로젠쏜 VIII 강화,Wzmacnianie Rosenthorne VIII,Посилення Розенторна VIII,Krachtige Rosenthorne VIII,Rosenthorne VIII'i Güçlendirme
L_ACH_DESC_1417,,Empower {RELIC_EREBYSS} up to rank 80.,{RELIC_EREBYSS}をランク80まで強化する。,Verstärke {RELIC_EREBYSS} bis Rang 80.,Améliorer {RELIC_EREBYSS} jusqu'au rang 80.,Potencia {RELIC_EREBYSS} hasta el rango 80.,Potencializar {RELIC_EREBYSS} até o nível 80.,Усилить {RELIC_EREBYSS} до ранга 80.,Potenzia {RELIC_EREBYSS} fino al grado 80.,將{RELIC_EREBYSS}強化至80階。,将{RELIC_EREBYSS}强化至80级。,{RELIC_EREBYSS}의 랭크를 80까지 강화하세요.,Wzmocnij {RELIC_EREBYSS} do rangi 80.,Підсилити {RELIC_EREBYSS} до рангу 80.,Versterk {RELIC_EREBYSS} tot rang 80.,{RELIC_EREBYSS}'i 80. seviyeye kadar güçlendir.
L_ACH_NAME_1418,,Empowering Rosenthorne IX,エンパワーリング・ローゼンソーン IX,Stärkung von Rosenthorne IX,Renforcer Rosenthorne IX,Potenciando a Rosenthorne IX,Fortalecendo Rosenthorne IX,Усиление Розенторна IX,Potenziamento di Rosenthorne IX,強化羅森索恩 IX,强化荆棘玫瑰IX,로젠쏜 IX 강화,Wzmacnianie Rosenthorne IX,Посилення Розенторна IX,Krachtige Rosenthorne IX,Rosenthorne IX'u Güçlendirme
L_ACH_DESC_1418,,Empower {RELIC_EREBYSS} up to rank 90.,{RELIC_EREBYSS}をランク90まで強化する。,Verstärke {RELIC_EREBYSS} bis Rang 90.,Améliorer {RELIC_EREBYSS} jusqu'au rang 90.,Potencia {RELIC_EREBYSS} hasta el rango 90.,Potencializar {RELIC_EREBYSS} até o nível 90.,Усилить {RELIC_EREBYSS} до ранга 90.,Potenzia {RELIC_EREBYSS} fino al grado 90.,將{RELIC_EREBYSS}強化至90階。,将{RELIC_EREBYSS}强化至90级。,{RELIC_EREBYSS}를 90랭크까지 강화하세요.,Wzmocnij {RELIC_EREBYSS} do rangi 90.,Підсилити {RELIC_EREBYSS} до рангу 90.,Versterk {RELIC_EREBYSS} tot rang 90.,{RELIC_EREBYSS}'i 90. seviyeye kadar güçlendir.
L_ACH_NAME_1419,,Empowering Rosenthorne X,エンパワリング・ローゼンソーンX,Stärkung von Rosenthorne X,Renforcement de Rosenthorne X,Potenciando Rosenthorne X,Fortalecendo Rosenthorne X,Усиление Розенторна X,Potenziamento di Rosenthorne X,強化洛森索恩 X,强化荆棘玫瑰X,로젠쏜 X 강화,Wzmacnianie Rosenthorne X,Посилення Розенторна X,Krachtige Rosenthorne X,Rosenthorne X'i Güçlendirme
L_ACH_DESC_1419,,Empower {RELIC_EREBYSS} up to rank 100.,{RELIC_EREBYSS}をランク100まで強化する。,Verstärke {RELIC_EREBYSS} bis Rang 100.,Améliorer {RELIC_EREBYSS} jusqu'au rang 100.,Potencia {RELIC_EREBYSS} hasta el rango 100.,Fortaleça {RELIC_EREBYSS} até o nível 100.,Усильте {RELIC_EREBYSS} до ранга 100.,Potenzia {RELIC_EREBYSS} fino al grado 100.,將{RELIC_EREBYSS}強化至100階。,将{RELIC_EREBYSS}强化至100级。,{RELIC_EREBYSS}의 등급을 100까지 강화하세요.,Wzmocnij {RELIC_EREBYSS} do rangi 100.,Підсилити {RELIC_EREBYSS} до рангу 100.,Versterk {RELIC_EREBYSS} tot rang 100.,{RELIC_EREBYSS}'i 100. seviyeye kadar güçlendir.
L_ACH_NAME_1420,,Empowering Lamora I,エンパワーリング・ラモラ I,Stärkung von Lamora I,Renforcement de Lamora I,Potenciando a Lamora I,Fortalecendo Lamora I,Усиление Ламоры I,Potenziamento di Lamora I,強化拉莫拉 I,强化拉莫拉I,라모라 강화 I,Wzmacnianie Lamory I,Посилення Ламори I,Krachtige Lamora I,Lamora'yı Güçlendirme I
L_ACH_DESC_1420,,Empower {RELIC_FRIDEN} up to rank 10.,{RELIC_FRIDEN}をランク10まで強化する。,Verstärke {RELIC_FRIDEN} bis Rang 10.,Améliorez {RELIC_FRIDEN} jusqu'au rang 10.,Potencia {RELIC_FRIDEN} hasta el rango 10.,Fortaleça {RELIC_FRIDEN} até o nível 10.,Усильте {RELIC_FRIDEN} до ранга 10.,Potenzia {RELIC_FRIDEN} fino al grado 10.,將{RELIC_FRIDEN}強化至10階。,将{RELIC_FRIDEN}强化至10级。,{RELIC_FRIDEN}을(를) 10랭크까지 강화하세요.,Wzmocnij {RELIC_FRIDEN} do rangi 10.,Підсилити {RELIC_FRIDEN} до рангу 10.,Versterk {RELIC_FRIDEN} tot rang 10.,{RELIC_FRIDEN}'i 10. seviyeye kadar güçlendir.
L_ACH_NAME_1421,,Empowering Lamora II,エンパワーリング・ラモラII,Stärkung von Lamora II,Renforcement de Lamora II,Potenciando Lamora II,Fortalecendo Lamora II,Усиление Ламоры II,Potenziamento di Lamora II,強化拉莫拉 II,强化拉莫拉II,라모라 강화 II,Wzmacniająca Lamora II,Посилення Ламори II,Versterkende Lamora II,Güçlendirici Lamora II
L_ACH_DESC_1421,,Empower {RELIC_FRIDEN} up to rank 20.,{RELIC_FRIDEN}をランク20まで強化する。,Verstärke {RELIC_FRIDEN} bis Rang 20.,Améliorez {RELIC_FRIDEN} jusqu'au rang 20.,Potencia {RELIC_FRIDEN} hasta el rango 20.,Fortaleça {RELIC_FRIDEN} até o nível 20.,Усильте {RELIC_FRIDEN} до ранга 20.,Potenzia {RELIC_FRIDEN} fino al grado 20.,將{RELIC_FRIDEN}強化至20階。,将{RELIC_FRIDEN}强化至20级。,{RELIC_FRIDEN}을(를) 20랭크까지 강화하세요.,Wzmocnij {RELIC_FRIDEN} do rangi 20.,Підсилити {RELIC_FRIDEN} до рангу 20.,Versterk {RELIC_FRIDEN} tot rang 20.,{RELIC_FRIDEN}'i 20. seviyeye kadar güçlendir.
L_ACH_NAME_1422,,Empowering Lamora III,エンパワーリング・ラモラIII,Stärkung von Lamora III,Renforcement de Lamora III,Potenciando Lamora III,Fortalecendo Lamora III,Усиление Ламоры III,Potenziamento di Lamora III,強化拉莫拉 III,强化拉莫拉III,라모라 강화 III,Wzmacniająca Lamora III,Посилення Ламори III,Versterkende Lamora III,Lamora'yı Güçlendirme III
L_ACH_DESC_1422,,Empower {RELIC_FRIDEN} up to rank 30.,{RELIC_FRIDEN}をランク30まで強化する。,Verstärke {RELIC_FRIDEN} bis Rang 30.,Améliorez {RELIC_FRIDEN} jusqu'au rang 30.,Potencia {RELIC_FRIDEN} hasta el rango 30.,Potencialize {RELIC_FRIDEN} até o nível 30.,Усильте {RELIC_FRIDEN} до ранга 30.,Potenzia {RELIC_FRIDEN} fino al grado 30.,將{RELIC_FRIDEN}強化至30階。,将{RELIC_FRIDEN}强化至30级。,{RELIC_FRIDEN}을(를) 30랭크까지 강화하세요.,Wzmocnij {RELIC_FRIDEN} do rangi 30.,Підсилити {RELIC_FRIDEN} до рангу 30.,Versterk {RELIC_FRIDEN} tot rang 30.,{RELIC_FRIDEN}'i 30. seviyeye kadar güçlendir.
L_ACH_NAME_1423,,Empowering Lamora IV,エンパワーリング・ラモラIV,Stärkung von Lamora IV,Renforcement de Lamora IV,Potenciando Lamora IV,Fortalecendo Lamora IV,Усиление Ламоры IV,Potenziamento di Lamora IV,強化拉莫拉 IV,强化拉莫拉IV,라모라 강화 IV,Wzmacnianie Lamory IV,Посилення Ламори IV,Krachtige Lamora IV,Lamora'yı Güçlendirmek IV
L_ACH_DESC_1423,,Empower {RELIC_FRIDEN} up to rank 40.,{RELIC_FRIDEN}をランク40まで強化する。,Verstärke {RELIC_FRIDEN} bis Rang 40.,Améliorez {RELIC_FRIDEN} jusqu'au rang 40.,Potencia {RELIC_FRIDEN} hasta el rango 40.,Fortaleça {RELIC_FRIDEN} até o nível 40.,Усильте {RELIC_FRIDEN} до ранга 40.,Potenzia {RELIC_FRIDEN} fino al grado 40.,將{RELIC_FRIDEN}強化至40階。,将{RELIC_FRIDEN}强化至40级。,{RELIC_FRIDEN}을(를) 40 랭크까지 강화하세요.,Wzmocnij {RELIC_FRIDEN} do rangi 40.,Підсилити {RELIC_FRIDEN} до рангу 40.,Versterk {RELIC_FRIDEN} tot rang 40.,{RELIC_FRIDEN}'ı 40. seviyeye kadar güçlendir.
L_ACH_NAME_1424,,Empowering Lamora V,エンパワーリング・ラモラ V,Ermächtigung von Lamora V,Renforcement de Lamora V,Potenciando Lamora V,Fortalecendo Lamora V,Усиление Ламоры V,Potenziamento di Lamora V,強化拉莫拉 V,强化拉莫拉V,라모라 강화 V,Wzmacnianie Lamory V,Посилення Ламори V,Krachtige Lamora V,Lamora'yı Güçlendirme V
